"","X_Aster_subulatus","X_Asteraceae_A__prickly_","X_Briza_maxima","X_Bromus_diandrus","X_Conyza_albida","X_Conyza_bonariensis","X_Cynodon_dactylon","X_Cyperus_tenuiflorus","X_Ehrharta_calycina","X_Fumaria_capreolata","X_Hypochaeris_glabra","X_Isolepis_prolifera","X_Lactuca_serriola","X_Lotus_subbiflorus","X_Lysimachia_arvensis","X_Moraea_flaccida","X_Pelargonium_capitatum","X_Pennisetum_clandestinum","X_Phyla_nodiflora","X_Rumex_crispus","X_Schinus_molle","X_Setaria_palmifolia","X_Solanum_nigrum","X_Sonchus_oleraceus","X_Sparaxis_bulbifera","X_Stachys_arvensis","X_Typha_orientalis","X_Vicia_sativa","X_Zantedeschia_aethiopica","Acacia_saligna","Agrostis_avenacea","Baumea_articulata","Centella_asiatica","Eucalyptus_rudis","Juncus_pallidus","Lepidosperma_gladiatum","Melaleuca_rhaphiophylla","Microtis_media","Persicaria_sp_"
"X_Hypochaeris_glabra",0.123129537177801,0.144285632146828,0.126587095073106,0.12069592666624,0.175638230945492,0.182272135369938,0.0796337087935755,0.11976198793814,0.278697562861326,0.240166907445679,0,0.204168658647865,0.24159270651887,0.205931432133084,0.22896449299863,0.121078227589568,0.126328019327829,0.135349622946371,0.152980286277218,0.126746886282308,0.123722729441722,0.366898348936528,0.185507432274708,0.102256474413121,0.19223131806066,0.231955781257119,0.171230541083268,0.173735473079217,0.210119216982585,0.115235507472918,0.240773144020938,0.118682761877517,0.0837627629167301,0.14199003945169,0.156191973794479,0.174855606881516,0.0949910643480868,0.226785413840887,0.17594555958131
"X_Isolepis_prolifera",0.0559461566701909,0.0827012110156769,0.213699090079052,0.0700650940665211,0.108973161252126,0.113276457960198,0.0529402228363353,0.192914885637186,0.205019947076026,0.206470487906845,0.204168658647865,0,0.154668393934188,0.127776603805171,0.161802104824148,0.0728189903225896,0.212507107552667,0.0765832869016915,0.139223238043303,0.198430892426203,0.0833660644087715,0.2027830137003,0.200464598360027,0.20488138364692,0.121353028185962,0.186136547947628,0.102917313219556,0.206047997221844,0.152418444354458,0.190302918116934,0.198845831359902,0.202413821372565,0.057477711962223,0.126087516871921,0.180278139054492,0.197873288313016,0.0814965630850035,0.205261853111874,0.125027694188831
"X_Lactuca_serriola",0.067048782162684,0.0997532977986887,0.23309309089899,0.0716401282450458,0.120034975940589,0.125960793507291,0.0503618122578536,0.216621926106206,0.181253878219828,0.194972723864212,0.24159270651887,0.154668393934188,0,0.148089692157271,0.183132085006093,0.0841051276932826,0.228881717727793,0.0860257025688559,0.150061582223625,0.234319022831943,0.0876234394795497,0.21154706452772,0.234736067741074,0.243053277827427,0.120303569323436,0.215631052645635,0.104815018665539,0.192083806540208,0.155181943414495,0.21583110993294,0.242868959304518,0.237532150233282,0.0611369080768922,0.117529872892018,0.190816493832632,0.239253638429615,0.082008087414132,0.177379528829793,0.111445727636252
"X_Lotus_subbiflorus",0.0553470969279589,0.0720013292902763,0.202493961762466,0.0548861851284231,0.0937433416881962,0.102802829938145,0.0407053155904827,0.18437734556739,0.156246778770957,0.161447499104559,0.205931432133084,0.127776603805171,0.148089692157271,0,0.16416981803629,0.0605219328919579,0.20017034237409,0.0660635550237433,0.122267341935229,0.197269537711114,0.0631557693284089,0.174892746066632,0.199994264706998,0.207106723471272,0.0929938073270149,0.18274196605395,0.0910596254312047,0.163998631916135,0.11901391159822,0.185698748646149,0.19523051560881,0.205453675564774,0.0446793620175602,0.0981991243125062,0.166025297642249,0.200256914749448,0.0654064126159545,0.15330674271271,0.0877781778240602
"X_Lysimachia_arvensis",0.0694028518604322,0.0933281765468883,0.219119785905707,0.0741556209035274,0.11961512382133,0.120862622623124,0.0523001199657816,0.200344818924875,0.186093014573419,0.193069728769229,0.22896449299863,0.161802104824148,0.183132085006093,0.16416981803629,0,0.0842876984951175,0.216929235849223,0.0857861679688073,0.150220608784712,0.229113354189035,0.0875243673342271,0.226106403594434,0.227405410474885,0.229736909638938,0.124262437244714,0.210421022789728,0.112959848605374,0.181325303233137,0.165246351296008,0.206033237096289,0.240169445081732,0.227074396956119,0.0587034905231668,0.120493026317971,0.185999158457431,0.222637742936159,0.0829526567279625,0.179273833938309,0.119988773394511
"X_Moraea_flaccida",0.0316130541869748,0.0429505700990924,0.125956705498879,0.0392199162648658,0.0560508161538862,0.0559022199944848,0.0364329488858146,0.111819299408899,0.129923502723176,0.123863657764514,0.121078227589568,0.0728189903225896,0.0841051276932826,0.0605219328919579,0.0842876984951175,0,0.122020096760229,0.0427161642301737,0.0856568710727737,0.117818889585578,0.0458325684171099,0.102943154355695,0.1123460204652,0.11927997363458,0.0670445109970555,0.108800188370511,0.0529879381682328,0.13256225866181,0.0933410910318491,0.107085517097541,0.11624063134618,0.123147444087882,0.0408575375449362,0.0952151892212432,0.104188263857008,0.113739162669835,0.0575865666725656,0.141815376555076,0.0776920099719272
"X_Pelargonium_capitatum",0.143510791314075,0.148741077708154,0.0620693225071667,0.133040953781106,0.182470073524986,0.196498918612806,0.0870731453376541,0.0790069972674428,0.245376329234981,0.193169362538682,0.126328019327829,0.212507107552667,0.228881717727793,0.20017034237409,0.216929235849223,0.122020096760229,0,0.14825841387175,0.172395102024111,0.173474085489004,0.142730997341301,0.401492873530718,0.196510827660001,0.133071602137062,0.217940911472382,0.227942089443213,0.185953880387982,0.103886034467084,0.197735773985488,0.126898557368898,0.234932522317081,0.133911543345519,0.0990325207560478,0.14659854519832,0.143702847791757,0.190199206669817,0.103629215653951,0.185441033781146,0.199586226314054
"X_Pennisetum_clandestinum",0.0477495542445134,0.0493097508804637,0.149063716484098,0.044231348998604,0.0651916725106183,0.066982647328214,0.03933443623548,0.135324825378886,0.1401794272028,0.142502309660737,0.135349622946371,0.0765832869016915,0.0860257025688559,0.0660635550237433,0.0857861679688073,0.0427161642301737,0.14825841387175,0,0.0830808820111849,0.123837648158316,0.0508012274837044,0.144843682593303,0.134205227466808,0.137483925592473,0.0879474554094973,0.11006737865769,0.0725472510615913,0.144532187432714,0.0841053941899987,0.122793008531276,0.114273267605092,0.134916189765835,0.0412820146051921,0.0811080573455829,0.127625391908174,0.130884083546633,0.0509896316997036,0.138904307522625,0.0768692917611883
"X_Phyla_nodiflora",0.0657900251163732,0.0836307002744551,0.178255427485663,0.0761974636499589,0.109541573325656,0.09822689590453,0.0587288345475968,0.153620024006243,0.197330791125974,0.199721873755854,0.152980286277218,0.139223238043303,0.150061582223625,0.122267341935229,0.150220608784712,0.0856568710727737,0.172395102024111,0.0830808820111849,0,0.141384814741693,0.0998476482206178,0.220307439137581,0.160951273774752,0.153906406486165,0.135740825091816,0.170131908066788,0.10819785303532,0.1863377349586,0.163528755053557,0.152074689168,0.1707343965185,0.159466715557263,0.0629401082664186,0.112456724562512,0.156312389380675,0.159847239449189,0.0737275562019181,0.196025655429523,0.130162870171017
"X_Rumex_crispus",0.10645565216386,0.127432489667215,0.187638822091072,0.111348590527316,0.166330965326292,0.1714419857917,0.0746891679303926,0.154200846932644,0.279205675860705,0.258490663147606,0.126746886282308,0.198430892426203,0.234319022831943,0.197269537711114,0.229113354189035,0.117818889585578,0.173474085489004,0.123837648158316,0.141384814741693,0,0.120552438703373,0.335809100868483,0.19186012234324,0.136377100853193,0.185366585026265,0.22567250461577,0.156216099760029,0.214275547347394,0.212575534213593,0.141141996608966,0.23985338135527,0.150301835409905,0.080808977231248,0.128412289417506,0.171383014594724,0.184302742255408,0.0874467585481197,0.248919163432803,0.168435278211306
"X_Schinus_molle",0.0359191543554294,0.047915034394725,0.146773034463371,0.045949105820031,0.0663503565793679,0.057778784237874,0.0435392572886128,0.125494713505672,0.171066326395271,0.159613998785709,0.123722729441722,0.0833660644087715,0.0876234394795497,0.0631557693284089,0.0875243673342271,0.0458325684171099,0.142730997341301,0.0508012274837044,0.0998476482206178,0.120552438703373,0,0.12141106403355,0.118726164123449,0.12428508621494,0.0931872876250447,0.115251862070821,0.0664957971574198,0.165022427875028,0.108744385745732,0.112217894685097,0.121060980412706,0.122769097214449,0.0473180342606578,0.111957902193327,0.123408076064773,0.117048839692913,0.0701552650024551,0.180614158687482,0.0873706519160229
"X_Setaria_palmifolia",0.0899705116828303,0.129770517562149,0.410107261481988,0.111065855417007,0.169494559322898,0.170772938821678,0.102177777701511,0.36251874899878,0.382382746305336,0.384390131137294,0.366898348936528,0.2027830137003,0.21154706452772,0.174892746066632,0.226106403594434,0.102943154355695,0.401492873530718,0.144843682593303,0.220307439137581,0.335809100868483,0.12141106403355,0,0.354949551027045,0.370071947863829,0.207873134602135,0.293839952803516,0.170096460030286,0.405344648596526,0.234617168454375,0.333649353760694,0.307037354964112,0.366715724104474,0.0999832373577709,0.24141655529646,0.331178835312717,0.347227460269944,0.147812629593769,0.404104435685679,0.210183379611093
"X_Solanum_nigrum",0.1206106675961,0.14221731698757,0.199108378025536,0.117971476237168,0.168890594877627,0.183756053649234,0.0765032581123138,0.178463281857553,0.277827593450576,0.249124393576024,0.185507432274708,0.200464598360027,0.234736067741074,0.199994264706998,0.227405410474885,0.1123460204652,0.196510827660001,0.134205227466808,0.160951273774752,0.19186012234324,0.118726164123449,0.354949551027045,0,0.189113383399678,0.189441310993903,0.240848232090851,0.168714824309122,0.209381701077818,0.197985601549497,0.180519676705994,0.260567265867982,0.193048284232142,0.085726625713959,0.142037418925197,0.191457054497272,0.221981823087635,0.0969075448808729,0.243907454129123,0.178318000368918
"X_Sonchus_oleraceus",0.128475082316723,0.146904569592066,0.137736756104139,0.1207701589423,0.176082761214905,0.185264320885493,0.0799484222267383,0.123025526147366,0.278580571389287,0.237484268873039,0.102256474413121,0.20488138364692,0.243053277827427,0.207106723471272,0.229736909638938,0.11927997363458,0.133071602137062,0.137483925592473,0.153906406486165,0.136377100853193,0.12428508621494,0.370071947863829,0.189113383399678,0,0.19780721240134,0.231521878261343,0.174982013783234,0.17827174647012,0.217012961530783,0.121623677862578,0.244553950344407,0.125839696217316,0.0859841729577106,0.143318394513053,0.157532976822344,0.180800305935109,0.0953898292289569,0.231114550805881,0.173480299358131
"X_Sparaxis_bulbifera",0.0639312806698864,0.0818595952404396,0.219267774430081,0.0774008147450283,0.0953089842972182,0.096044448760362,0.0585622481930042,0.193716183379216,0.214994912810468,0.215499486193961,0.19223131806066,0.121353028185962,0.120303569323436,0.0929938073270149,0.124262437244714,0.0670445109970555,0.217940911472382,0.0879474554094973,0.135740825091816,0.185366585026265,0.0931872876250447,0.207873134602135,0.189441310993903,0.19780721240134,0,0.154974128854873,0.110733688646689,0.220619680617427,0.142035705309106,0.17647386579432,0.170721180153191,0.199199141675092,0.0668582901757366,0.135362642561152,0.191200665158966,0.191087052879307,0.0843282672179873,0.224590736617122,0.133804056930804
"X_Stachys_arvensis",0.0910578047800957,0.119799718842906,0.233523137841342,0.0957375488881954,0.146565514078636,0.150537142497385,0.0656112986759502,0.207822929782274,0.237296060120252,0.238974518138365,0.231955781257119,0.186136547947628,0.215631052645635,0.18274196605395,0.210421022789728,0.108800188370511,0.227942089443213,0.11006737865769,0.170131908066788,0.22567250461577,0.115251862070821,0.293839952803516,0.240848232090851,0.231521878261343,0.154974128854873,0,0.138867187986602,0.221131890804213,0.201021472760799,0.211615900101215,0.25567481328043,0.227966051654124,0.0742624316212768,0.149601698990527,0.201671991521846,0.243289272010487,0.0994734384338072,0.237204970850689,0.150871942347942
"X_Typha_orientalis",0.0557515912740613,0.0708449745409208,0.193901237087693,0.0580094362190531,0.0852378908419027,0.0849988604279594,0.0500056130462469,0.168413184540151,0.18631845638575,0.18636657373041,0.171230541083268,0.102917313219556,0.104815018665539,0.0910596254312047,0.112959848605374,0.0529879381682328,0.185953880387982,0.0725472510615913,0.10819785303532,0.156216099760029,0.0664957971574198,0.170096460030286,0.168714824309122,0.174982013783234,0.110733688646689,0.138867187986602,0,0.190573051520901,0.116498519763731,0.156177990009393,0.146703883181535,0.170332445948649,0.0486983319946142,0.112543497498453,0.158319666485814,0.162146100434893,0.0705939936592147,0.194127167854572,0.104534608734103
"X_Vicia_sativa",0.138407181957269,0.138851351194524,0.0970904158790078,0.133611443505916,0.172456780822171,0.174488706924463,0.0891005257638264,0.117936126099116,0.191558689662246,0.157614091772684,0.173735473079217,0.206047997221844,0.192083806540208,0.163998631916135,0.181325303233137,0.13256225866181,0.103886034467084,0.144532187432714,0.1863377349586,0.214275547347394,0.165022427875028,0.405344648596526,0.209381701077818,0.17827174647012,0.220619680617427,0.221131890804213,0.190573051520901,0,0.198373218098689,0.164026525213843,0.223571025879239,0.192979725531571,0.106173102461095,0.135960212566534,0.172398832514478,0.215268775909429,0.103850306271938,0.142444150259506,0.213187835504885
"X_Zantedeschia_aethiopica",0.0641418312844576,0.0862817546979059,0.201064729884003,0.0793856859428995,0.106793582616791,0.103821316544886,0.0649089609799006,0.177562864277866,0.212759158683888,0.207122817953729,0.210119216982585,0.152418444354458,0.155181943414495,0.11901391159822,0.165246351296008,0.0933410910318491,0.197735773985488,0.0841053941899987,0.163528755053557,0.212575534213593,0.108744385745732,0.234617168454375,0.197985601549497,0.217012961530783,0.142035705309106,0.201021472760799,0.116498519763731,0.198373218098689,0,0.192993694709658,0.210033184690808,0.207170093431825,0.0787860289601959,0.154998054804331,0.174524709528587,0.200235692697021,0.102016548550882,0.214596315394601,0.151627201143
"Acacia_saligna",0.116806167884417,0.129888882071581,0.131406996308333,0.108366792144808,0.159674181948268,0.165299754861307,0.0732329090618243,0.121012557303664,0.251505403991859,0.212069669075386,0.115235507472918,0.190302918116934,0.21583110993294,0.185698748646149,0.206033237096289,0.107085517097541,0.126898557368898,0.122793008531276,0.152074689168,0.141141996608966,0.112217894685097,0.333649353760694,0.180519676705994,0.121623677862578,0.17647386579432,0.211615900101215,0.156177990009393,0.164026525213843,0.192993694709658,0,0.223170963595696,0.132627754180746,0.0808195263698673,0.140176588270499,0.149085947401203,0.173033055336808,0.0941388625759017,0.211876194271679,0.158742146236308
"Agrostis_avenacea",0.0890315479226163,0.122603980203976,0.246519786848973,0.0992033469206192,0.153810038614968,0.157873339566575,0.0677098196539006,0.219655387098027,0.254532070109227,0.254925637321348,0.240773144020938,0.198845831359902,0.242868959304518,0.19523051560881,0.240169445081732,0.11624063134618,0.234932522317081,0.114273267605092,0.1707343965185,0.23985338135527,0.121060980412706,0.307037354964112,0.260567265867982,0.244553950344407,0.170721180153191,0.25567481328043,0.146703883181535,0.223571025879239,0.210033184690808,0.223170963595696,0,0.24777186823758,0.0760816113602127,0.138037243787115,0.217378101524027,0.256036494686136,0.0964377066039809,0.238924815000371,0.150094120268133
"Baumea_articulata",0.123555711828974,0.140088654457748,0.142855811611099,0.121008606274113,0.172422888355718,0.184187324289975,0.0805526548845404,0.123826842197336,0.283662532605698,0.247208989066928,0.118682761877517,0.202413821372565,0.237532150233282,0.205453675564774,0.227074396956119,0.123147444087882,0.133911543345519,0.134916189765835,0.159466715557263,0.150301835409905,0.122769097214449,0.366715724104474,0.193048284232142,0.125839696217316,0.199199141675092,0.227966051654124,0.170332445948649,0.192979725531571,0.207170093431825,0.132627754180746,0.24777186823758,0,0.0864020538797275,0.156542738988519,0.152856666412125,0.188181589775212,0.100345940420322,0.250479780121448,0.178323971334608
"Centella_asiatica",0.0287646130085339,0.0361927688754253,0.100392070389318,0.0363053454763508,0.0447666545986928,0.0431057753999109,0.0338727578380284,0.089320344347937,0.104539819498129,0.104345961872863,0.0837627629167301,0.057477711962223,0.0611369080768921,0.0446793620175602,0.0587034905231668,0.0408575375449362,0.0990325207560478,0.0412820146051921,0.0629401082664186,0.080808977231248,0.0473180342606578,0.0999832373577709,0.085726625713959,0.0859841729577106,0.0668582901757366,0.0742624316212768,0.0486983319946142,0.106173102461095,0.0787860289601959,0.0808195263698673,0.0760816113602127,0.0864020538797275,0,0.068352114816685,0.0865847065421941,0.0822287318885045,0.043839436133156,0.10749051073132,0.0721565683990019
"Eucalyptus_rudis",0.0617985207713072,0.0766322019917301,0.147267115668705,0.0824948964438286,0.0962541743997308,0.0832641318964637,0.0607920586629367,0.131023389002484,0.138795515448633,0.15759775526899,0.14199003945169,0.126087516871921,0.117529872892018,0.0981991243125062,0.120493026317971,0.0952151892212432,0.14659854519832,0.0811080573455829,0.112456724562512,0.128412289417506,0.111957902193327,0.24141655529646,0.142037418925197,0.143318394513053,0.135362642561152,0.149601698990527,0.112543497498453,0.135960212566534,0.154998054804331,0.140176588270499,0.138037243787115,0.156542738988519,0.068352114816685,0,0.145264174938203,0.152413423232493,0.0670232869182162,0.135370563919408,0.1470170551893
"Juncus_pallidus",0.113920439591567,0.120697090188067,0.14696946708196,0.112409975520735,0.148934383925029,0.163572243236475,0.0769967922407739,0.133956909982859,0.246049605545924,0.210435234742841,0.156191973794479,0.180278139054492,0.190816493832632,0.166025297642249,0.185999158457431,0.104188263857008,0.143702847791757,0.127625391908174,0.156312389380675,0.171383014594724,0.123408076064773,0.331178835312717,0.191457054497272,0.157532976822344,0.191200665158966,0.201671991521846,0.158319666485814,0.172398832514478,0.174524709528587,0.149085947401203,0.217378101524027,0.152856666412125,0.0865847065421941,0.145264174938203,0,0.18028288588203,0.0988438833625861,0.218104739748132,0.173649702795387
"Lepidosperma_gladiatum",0.11979405567445,0.139889394940638,0.197913229064268,0.114800708697884,0.165388473868658,0.182539716634764,0.0761553689707789,0.170587593369507,0.281093293507471,0.256442336257891,0.174855606881516,0.197873288313016,0.239253638429615,0.200256914749448,0.222637742936159,0.113739162669835,0.190199206669817,0.130884083546633,0.159847239449189,0.184302742255408,0.117048839692913,0.347227460269944,0.221981823087635,0.180800305935109,0.191087052879307,0.243289272010487,0.162146100434893,0.215268775909429,0.200235692697021,0.173033055336808,0.256036494686136,0.188181589775212,0.0822287318885045,0.152413423232493,0.18028288588203,0,0.0968512431724156,0.251232994294727,0.166076165981769
"Melaleuca_rhaphiophylla",0.0390731301447473,0.0463332124372324,0.104631013823671,0.0516555613302069,0.0623240265893235,0.0532311631024273,0.0388528390881667,0.0932687142661639,0.106975995220042,0.115554186396767,0.0949910643480868,0.0814965630850035,0.082008087414132,0.0654064126159545,0.0829526567279625,0.0575865666725656,0.103629215653951,0.0509896316997036,0.0737275562019181,0.0874467585481197,0.0701552650024551,0.147812629593769,0.0969075448808729,0.0953898292289569,0.0843282672179873,0.0994734384338072,0.0705939936592147,0.103850306271938,0.102016548550882,0.0941388625759017,0.0964377066039809,0.100345940420322,0.043839436133156,0.0670232869182163,0.0988438833625861,0.0968512431724156,0,0.107459633520024,0.0925598398586362
"Microtis_media",0.125553101820134,0.130808098484821,0.176358341683274,0.135523593483046,0.165381026454821,0.158819383198824,0.0903902185395053,0.185631561599265,0.184236349415274,0.181679582374037,0.226785413840887,0.205261853111874,0.177379528829793,0.15330674271271,0.179273833938309,0.141815376555076,0.185441033781146,0.138904307522625,0.196025655429523,0.248919163432803,0.180614158687482,0.404104435685679,0.243907454129123,0.231114550805881,0.224590736617122,0.237204970850689,0.194127167854572,0.142444150259506,0.214596315394601,0.211876194271679,0.238924815000371,0.250479780121448,0.10749051073132,0.135370563919408,0.218104739748132,0.251232994294727,0.107459633520024,0,0.223410147352971
"Persicaria_sp_",0.0545324271958282,0.068935925522813,0.201716532979116,0.0688871721944642,0.0905045704109418,0.0852641418995617,0.067491016870211,0.170343926824292,0.213857034163039,0.210480911295359,0.17594555958131,0.125027694188831,0.111445727636252,0.0877781778240602,0.119988773394511,0.0776920099719272,0.199586226314054,0.0768692917611883,0.130162870171017,0.168435278211306,0.0873706519160229,0.210183379611093,0.178318000368918,0.173480299358131,0.133804056930804,0.150871942347942,0.104534608734103,0.213187835504885,0.151627201143,0.158742146236308,0.150094120268133,0.178323971334608,0.0721565683990019,0.1470170551893,0.173649702795387,0.166076165981769,0.0925598398586362,0.223410147352971,0
