"","X_Arctotheca_calendula","X_Bromus_diandrus","X_Cynodon_dactylon","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Euphorbia_peplus","X_Euphorbia_terracina","X_Celery_like","X_Ficus_carica","X_Fumaria_capreolata","X_Fumaria_officinalis","X_Gladiolus_caryophyllaceus","X_Hypochaeris_glabra","X_Paspalum_distichum","X_Pelargonium_capitatum","X_Phyla_nodiflora","X_Phytolacca_octandra","X_Romulea_rosea","X_Rumex_pulcher","X_Solanum_sp","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Submerged_macrophyte","Acacia_cyclops","Acacia_saligna","Austrostipa_compressa","Banksia_prionotes","Baumea_articulata","Baumea_juncea","Conostylis_candicans","Cotula_coronopifolia","Dianella_divaricata","Dichopogon_capillepes","Haemodorum_sp_","Haloragis_brownii","Jacksonia_furcellata","Lepidosperma_longitudinale","Macrozamia_riedlei","Melaleuca_rhaphiophylla","Myoporum_caprarioides","Native_shrub","Persicaria_decipiens","Poaceae_sp","Podotheca_gnaphalioides","Ptilotus_stirlingii","Tetraria_octandra","Triglochin_sp","Viminaria_juncea"
"X_Solanum_nigrum",0.037614768973608,0.0512781882967632,0.0604992823368617,0.0162341240855388,0.0394028838564026,0.0209555315933156,0.0328256750647269,0.0589257169870381,0.0779607636610326,0.104421351365378,0.0294733429888599,0.0755657682245653,0.0366808790456255,0.0306206647153605,0.0410469683470262,0.0905989393566895,0.0522332855358669,0.0317322139434947,0.0389246171118349,0.0475194242684912,0,0.0492639745893771,0.0378954319309183,0.0388818313883442,0.0268807600954882,0.0916048931607638,0.0884497591151659,0.0329413842968372,0.0748616047181714,0.0636792520642695,0.0485624148372894,0.0623140935255743,0.0162469887042455,0.0342867393836503,0.0746020458490219,0.0402936313594032,0.0566072636068579,0.061787101396609,0.0187199163267861,0.0686240345881116,0.0208649251828548,0.0374184027388056,0.017289032781786,0.104163207537365,0.0303215223405661,0.0451667641204797,0.0422652199167938,0.0902344762184324,0.0413249912067916
"X_Sonchus_asper",0.0454934114604236,0.0688333191223435,0.142316657228103,0.0392056358948376,0.0610150643849478,0.0309121724630899,0.0330324308066808,0.0651282415387786,0.0916764170741907,0.189467001383064,0.0274592520776417,0.10514084805566,0.0193945256874937,0.0339982474035788,0.0908100245186921,0.0731581792556973,0.112198263642234,0.043407798104894,0.0374604482172663,0.0520608835861884,0.0492639745893771,0,0.0309253892262583,0.0271849785176447,0.0432675756614042,0.2053275751586,0.0901603910032477,0.044228709550619,0.155939165604989,0.159089858633422,0.0742727340098867,0.0391923793866398,0.0244216628259866,0.0517286283131908,0.207612593136101,0.0339926321276374,0.14051425603225,0.135264163157599,0.0597271953061292,0.0612124423989082,0.0332271079218182,0.0376654467321523,0.023163183046495,0.138836043284668,0.0395591533428762,0.0270129881237518,0.0261070629003385,0.217079583352029,0.0648020259337553
"X_Sonchus_oleraceus",0.0152283800365457,0.0395826657991213,0.0390485951673801,0.019762566860957,0.0334119055882985,0.0694790107035013,0.0290168380549464,0.0319288324137369,0.0515864593679487,0.0839328591525338,0.0214273490203962,0.0421993637177351,0.0145804270893515,0.0171812811189587,0.0239404558641068,0.0655065634756937,0.0393346874341646,0.0417255712264464,0.0438003212137565,0.0262001517712237,0.0378954319309183,0.0309253892262583,0,0.0203647186563631,0.0147812245446646,0.0724610589375436,0.0727925085570801,0.0235298654553463,0.0516468588650578,0.0554360681465285,0.0899491636003614,0.0490667182537134,0.0166713703318865,0.0174848789184084,0.0695824005362007,0.0239982012070254,0.0520098833339642,0.0321495186547825,0.0297712138561505,0.0444023817109368,0.0241471231957686,0.0249131125078643,0.00820264855729193,0.0610422260775828,0.0308373057523221,0.0570222168671479,0.0211215362594087,0.0627596596842434,0.0246621055757345
"X_Submerged_macrophyte",0.0310201519723916,0.0494193948929327,0.0756759805611315,0.01280786470233,0.0228937827856855,0.0424698321405926,0.0294052338322254,0.0514632330496011,0.0758436059711825,0.066528358675648,0.026828083141528,0.096068943692281,0.0245489790157062,0.0109335427091391,0.0477964086449604,0.0520707778076268,0.033797449799737,0.0361475519875832,0.0419230605365504,0.0176698312885959,0.0388818313883442,0.0271849785176447,0.0203647186563631,0,0.0273593546054996,0.0431770517106441,0.0666243458164329,0.026910040357459,0.0726383710333389,0.0507934678062521,0.110254832807972,0.0436648254625084,0.0277481537103653,0.0509826456316652,0.090004051899961,0.0241603978015359,0.0824753179633691,0.089483615100262,0.0291886368819208,0.0581701647159949,0.0175774342882213,0.0299063983752815,0.0188138586194004,0.0570865981634136,0.0377314443236975,0.0308897235707844,0.0372060487430192,0.0911094841356708,0.0461329793804433
"Acacia_cyclops",0.0255705283187189,0.0315294696207378,0.113153129107462,0.0259256245068084,0.0259784163679036,0.0287062422662131,0.0119636451171397,0.0253481613607277,0.0752469649977148,0.0586839041366688,0.0168971900943499,0.112313230556904,0.0126079427785256,0.0102996655094639,0.0393363241594328,0.0447488022194505,0.0253945986848953,0.0197927432311196,0.0249259397108068,0.0250199761810898,0.0268807600954882,0.0432675756614042,0.0147812245446646,0.0273593546054996,0,0.0387850721206789,0.0398248578312222,0.0584574868101783,0.10822145031515,0.0862911640355465,0.0701994871548988,0.0304462347142985,0.0188034300700412,0.08549569027903,0.123213350173095,0.0176062910950879,0.0771918568560599,0.116481239388285,0.0359179700438991,0.0557586864319468,0.0209695536132782,0.022296169183696,0.0193523290081949,0.0448459396520888,0.0295494401758631,0.0295271731974066,0.0223247771171513,0.10836728741477,0.0256036876351345
"Acacia_saligna",0.043611027071075,0.111921349105908,0.113025396358848,0.0522167019401571,0.130125297410733,0.093698352560739,0.0464384797754826,0.0904498645454847,0.114481086060791,0.262698156233174,0.0446643453029048,0.0783563530280887,0.0404140153158317,0.0662754884429519,0.108068788864097,0.143053383627369,0.175889401616381,0.0984586857052199,0.0933578586812818,0.0886362314098724,0.0916048931607638,0.2053275751586,0.0724610589375436,0.0431770517106441,0.0387850721206789,0,0.17996412747667,0.0368565762580547,0.13884255366136,0.14315777824518,0.162511920048702,0.107616156530664,0.0467886972845841,0.0861080061246231,0.18665118081514,0.0628755585872542,0.286092379954666,0.0919981470433848,0.106734998451753,0.108663725890917,0.0968531132047754,0.0593360717046023,0.0401806887961851,0.253571723980737,0.0816950496461124,0.0843924812567257,0.0661352465340176,0.278411345305766,0.113116012765246
"Austrostipa_compressa",0.0601539723115416,0.168544011367459,0.145261124165416,0.0286480710626422,0.0929028510157447,0.127998061047866,0.0778027841944924,0.117330229687209,0.114357268149116,0.187105825511495,0.0193310443176312,0.0962670036431645,0.0508371899386241,0.0365643681790414,0.0975265805358789,0.152343610465297,0.0716713349551875,0.101423154851469,0.0739595368182206,0.0568461812852933,0.0884497591151659,0.0901603910032477,0.0727925085570801,0.0666243458164329,0.0398248578312221,0.17996412747667,0,0.0555251566149337,0.17655600365394,0.160844981988906,0.187465219378656,0.164925837951479,0.0572172809598206,0.103001445147202,0.113353165113706,0.0946405001087771,0.166091164105869,0.14370085092242,0.0787123832827866,0.155242548222694,0.06362291661297,0.0650011867844149,0.0371459777567029,0.0915912468626821,0.100178672885667,0.119576359589558,0.0696007565818941,0.104995773428838,0.110193815260888
"Banksia_prionotes",0.0355252498414551,0.0403496632519127,0.129095860588584,0.0255582526610521,0.0330034361020571,0.0280547399198576,0.0184453494547771,0.0269184329442659,0.102357101493321,0.0724010224285709,0.0217579420629368,0.121782720109264,0.0262503333099857,0.0154017230011935,0.0501361920276914,0.0583850736501299,0.0331539249500665,0.0242934547015096,0.0525553546239908,0.0216672999290975,0.0329413842968372,0.044228709550619,0.0235298654553463,0.026910040357459,0.0584574868101783,0.0368565762580547,0.0555251566149337,0,0.111152736896519,0.0844591650391965,0.0676615785509578,0.040815162690952,0.0384117175440875,0.102727295938394,0.122813673004229,0.0289494625044649,0.0844848440839026,0.121789499796765,0.0395836349705831,0.067892765484041,0.019918732463167,0.0178387605623519,0.0206270145885155,0.038391702846499,0.0335824638655703,0.0204352044129611,0.0292434856200196,0.112830587465947,0.0221186617964976
"Baumea_articulata",0.057874763725357,0.144152579269437,0.219794474993145,0.0505431801577893,0.0599913720366136,0.0405058378202633,0.0667954927415309,0.0824894865524176,0.142603287610004,0.190614123542259,0.0393365519682005,0.226353924868095,0.0374105179351554,0.0386627068637375,0.128371821257891,0.0868198356397102,0.0907711139502947,0.0188371013631024,0.0479098021589675,0.0633993495127374,0.0748616047181714,0.155939165604989,0.0516468588650578,0.0726383710333389,0.10822145031515,0.13884255366136,0.17655600365394,0.111152736896519,0,0.197943210041914,0.165420965668163,0.0877334128961661,0.0562556743720184,0.152621501480153,0.246586577032311,0.050290062471498,0.0910020364043674,0.2368836670121,0.059533984771076,0.121527508879907,0.0633050199622035,0.064518833879454,0.042196105552831,0.106527162601598,0.0649163038617021,0.0563538429452969,0.0698185697293792,0.239399663205207,0.0739630379055908
"Baumea_juncea",0.043800855071784,0.125271167029595,0.175003797233354,0.038749017820728,0.0702230633159679,0.0739050634356559,0.0841390644844035,0.11873883663288,0.124259535909811,0.201635153781881,0.0344973520889617,0.168815324345579,0.0506079134763613,0.0279183026313524,0.139159612448886,0.106447701342553,0.0839158470147856,0.0593218119715764,0.0679423519630811,0.0401506073694294,0.0636792520642695,0.159089858633422,0.0554360681465285,0.0507934678062521,0.0862911640355465,0.14315777824518,0.160844981988906,0.0844591650391965,0.197943210041914,0,0.151254970073004,0.0673384755746475,0.0566918974089495,0.107284054819338,0.220255003732053,0.0799877716397623,0.0543072130095729,0.196953799302193,0.0440050394880227,0.0738654022727424,0.0488462541411193,0.0594271232876153,0.0333920719613897,0.120766689197648,0.0525006966109813,0.0670354927420463,0.0624691416336143,0.218037908327243,0.0985454515463901
"Conostylis_candicans",0.041386396036782,0.109762248552142,0.166020671011106,0.0406182246153208,0.0948724943148152,0.113757769220849,0.0952277166788257,0.122910179962847,0.166388576672438,0.216930348244076,0.0717808391032833,0.181490045473214,0.0686908094709207,0.0470074477853381,0.142549997133897,0.148155752618491,0.0834313055709191,0.0664351229281437,0.115240649098351,0.0478048132852065,0.0485624148372894,0.0742727340098867,0.0899491636003614,0.110254832807972,0.0701994871548988,0.162511920048702,0.187465219378656,0.0676615785509578,0.165420965668163,0.151254970073004,0,0.10339881692711,0.0815527707809988,0.139533611662918,0.182641646178182,0.0809604559573662,0.166492466157278,0.185186152262221,0.0523101390991727,0.125905479165919,0.0491985145075501,0.0395797899542537,0.0467999005107501,0.128531901036638,0.0947871915855748,0.105757704616649,0.0738790555011242,0.203061960558791,0.0897638444318339
"Cotula_coronopifolia",0.036097894031011,0.0977095487043494,0.0971743098537246,0.0191269796329673,0.0355388290364251,0.0945028696691448,0.0328714024159869,0.0579427052684678,0.0748480168358726,0.118717330200099,0.0314203200420346,0.100392228739002,0.0270433575118411,0.0197980425726005,0.0485824954969704,0.131733340513434,0.0498800068482267,0.0570199515692012,0.0375763422586302,0.0353935689601363,0.0623140935255743,0.0391923793866398,0.0490667182537134,0.0436648254625084,0.0304462347142985,0.107616156530664,0.164925837951479,0.040815162690952,0.0877334128961661,0.0673384755746475,0.10339881692711,0,0.02153867378634,0.0602961838046728,0.0840923743298454,0.0321787577934252,0.0809605289414188,0.0940904549160835,0.0416461865834073,0.0998539612298082,0.0277456422046405,0.0352185692074438,0.0296693922981899,0.0887453296688028,0.0422143490095504,0.0592859731405081,0.0373863837263499,0.0814467278815682,0.0370780130802203
"Dianella_divaricata",0.0174340839606221,0.0301890735873999,0.0403823244941333,0.00909162828903249,0.0209919805098823,0.0245839141609056,0.0323454921748622,0.039763462238382,0.032458791041715,0.0562828548403873,0.0133549275760611,0.044151544087388,0.0169069809766227,0.00911049652616157,0.0356695950061615,0.040519970407166,0.0172979099018986,0.0153770863369544,0.0180093935054048,0.0127794276570616,0.0162469887042455,0.0244216628259866,0.0166713703318865,0.0277481537103653,0.0188034300700412,0.0467886972845841,0.0572172809598206,0.0384117175440875,0.0562556743720184,0.0566918974089495,0.0815527707809988,0.02153867378634,0,0.0359837185271097,0.0664054901237466,0.0167427809076127,0.0492058737768,0.0572742759445534,0.0201998491911238,0.030201142073583,0.0158170699031599,0.0241680576221156,0.0140888464075516,0.0373891586591739,0.025574414827645,0.0119404607278194,0.0183414312547483,0.0558054735810411,0.0407405860335995
"Dichopogon_capillepes",0.0209701830964186,0.0481943096027479,0.17143535756302,0.0382431647703271,0.0667981106273957,0.0351804934282253,0.0246210685377305,0.0440042893372724,0.110495530078914,0.0531181996939587,0.039150512195341,0.198764748759884,0.0265772799561617,0.0308274344124489,0.0676296321346327,0.0716802534923996,0.0474459555673714,0.0557684043191279,0.0503803933254359,0.0371069496063635,0.0342867393836503,0.0517286283131908,0.0174848789184084,0.0509826456316652,0.08549569027903,0.0861080061246231,0.103001445147202,0.102727295938394,0.152621501480153,0.107284054819338,0.139533611662918,0.0602961838046728,0.0359837185271097,0,0.195782534836653,0.0322302953039605,0.200219539355731,0.1903141438146,0.0814296127584418,0.0829979673501166,0.0254890455070397,0.0372545153430091,0.0407415397262133,0.0684384143003588,0.0595277051395135,0.0479821241819927,0.0269099558947398,0.127482674894362,0.0668458909847659
"Haemodorum_sp_",0.0636962494462795,0.128752646781657,0.260629083358413,0.0557126870917236,0.115220851689143,0.0568457837827066,0.0920031827578583,0.146967449353248,0.19335776716843,0.284417898912335,0.066085557076501,0.254909105419054,0.0555675958907156,0.0356049023257161,0.170153985971691,0.171152962100834,0.13823414067805,0.0656063087885975,0.0918587706025606,0.0472940817990934,0.0746020458490219,0.207612593136101,0.0695824005362007,0.090004051899961,0.123213350173095,0.18665118081514,0.113353165113706,0.122813673004229,0.246586577032311,0.220255003732053,0.182641646178182,0.0840923743298454,0.0664054901237466,0.195782534836653,0,0.0711266537913001,0.194176497339414,0.288381284017626,0.0863573393730546,0.117637325165549,0.0362208576287024,0.0519299736351789,0.0472618981937516,0.178093114951827,0.060311430450531,0.0755177283288165,0.0801163451126993,0.283106562741366,0.11207450912998
"Haloragis_brownii",0.0245772327009668,0.0396316221327728,0.0627342707188218,0.0181346747038433,0.0271200665805681,0.0593285575786692,0.0302295801916467,0.0439763112517603,0.0390125364356376,0.0481340947268304,0.00907204784909802,0.0469709102501091,0.0258789322854453,0.0160001401548339,0.0441811295437621,0.0573923546928627,0.0313047087678451,0.0373446344354947,0.0545532180842294,0.0285397343015697,0.0402936313594032,0.0339926321276374,0.0239982012070254,0.0241603978015359,0.0176062910950879,0.0628755585872542,0.0946405001087771,0.0289494625044649,0.050290062471498,0.0799877716397623,0.0809604559573662,0.0321787577934252,0.0167427809076127,0.0322302953039605,0.0711266537913002,0,0.0400441715465862,0.0455018665057735,0.0207517663293155,0.0575158831285173,0.0206103253363624,0.0202673470618298,0.00968633729914697,0.0515008621851391,0.0290447622960755,0.0439692587624622,0.0259530059995678,0.0745916373497888,0.0326056411125721
"Jacksonia_furcellata",0.0278612380243213,0.0375158546818467,0.0971613273671949,0.0418362398672947,0.132577067938162,0.0760325696757681,0.0456825355782178,0.105445418313876,0.0481279545994868,0.182363508709352,0.0651076157853179,0.227323311005933,0.0320343737243707,0.0507451335656217,0.0863144922189031,0.119263218019311,0.169956057231191,0.110057046547145,0.121377290212453,0.0539371696435162,0.0566072636068579,0.14051425603225,0.0520098833339643,0.0824753179633691,0.0771918568560599,0.286092379954666,0.166091164105869,0.0844848440839026,0.0910020364043674,0.0543072130095729,0.166492466157278,0.0809605289414188,0.0492058737768,0.200219539355731,0.194176497339414,0.0400441715465862,0,0.192305502588409,0.138752730421131,0.07171246052501,0.0633312971569387,0.0730980503307325,0.0658166145667313,0.226002520587534,0.100991720468207,0.0733609258396184,0.0804215203293814,0.199941359192128,0.131700106777986
"Lepidosperma_longitudinale",0.0657189713106765,0.110065602225395,0.249013886591115,0.0510226951169216,0.0861896806665649,0.0627421163411245,0.0623172321068949,0.112103446451291,0.187770614184418,0.155884581187671,0.0621088263823762,0.274969464135036,0.0317637495788191,0.0270667678101667,0.121474409342941,0.126751518112587,0.0726697554931745,0.0518832428771685,0.0856375279271973,0.0481087854879494,0.061787101396609,0.135264163157599,0.0321495186547825,0.089483615100262,0.116481239388285,0.0919981470433848,0.14370085092242,0.121789499796765,0.2368836670121,0.196953799302193,0.185186152262221,0.0940904549160835,0.0572742759445534,0.1903141438146,0.288381284017626,0.0455018665057735,0.192305502588409,0,0.0723933126394472,0.131874623504119,0.0507967447331731,0.0580264490719954,0.0471728348479343,0.124286349448608,0.0619048245741098,0.05934129721609,0.0759970347576501,0.278858916991115,0.087263369415301
"Macrozamia_riedlei",0.0160245771096115,0.0406747383243772,0.0583448313213265,0.0201463869694772,0.0513891700714958,0.0446995158736463,0.0188053117899892,0.028289016411404,0.0371613615827411,0.0872741439162869,0.0261604356489014,0.0871065461601453,0.0153889062591262,0.0189083019883199,0.0401535044807846,0.0477556598536374,0.0738229675487669,0.0512782250983343,0.0363693538379572,0.0203682130164009,0.0187199163267861,0.0597271953061292,0.0297712138561505,0.0291886368819208,0.0359179700438991,0.106734998451753,0.0787123832827866,0.0395836349705831,0.059533984771076,0.0440050394880227,0.0523101390991727,0.0416461865834073,0.0201998491911238,0.0814296127584418,0.0863573393730545,0.0207517663293155,0.138752730421131,0.0723933126394472,0,0.0429419084276292,0.0232970225900851,0.0299822327068802,0.0263436341440991,0.0881885336216257,0.0308193406473865,0.0391369641011749,0.0283048278584706,0.0469927047196106,0.0406066032358147
"Melaleuca_rhaphiophylla",0.0456387034787628,0.122990988123936,0.112307645134934,0.0266254903506441,0.0459705852557831,0.0922736714753866,0.0415684845626572,0.0661037316980545,0.110753562340525,0.101428202997515,0.0194584600441207,0.133688224408433,0.0352045726262135,0.0368053254891359,0.0675771548379664,0.117147891339012,0.0684293435336116,0.0517049367784075,0.0388460275231921,0.050105898519379,0.0686240345881116,0.0612124423989082,0.0444023817109368,0.0581701647159949,0.0557586864319468,0.108663725890917,0.155242548222694,0.067892765484041,0.121527508879907,0.0738654022727424,0.125905479165919,0.0998539612298082,0.030201142073583,0.0829979673501166,0.117637325165549,0.0575158831285173,0.07171246052501,0.131874623504119,0.0429419084276292,0,0.0471020676232431,0.0378514439283172,0.0305653828831849,0.0813822832118051,0.0486643456852165,0.0625944308623363,0.0638760177026707,0.152096607048252,0.0430700514093526
"Myoporum_caprarioides",0.0176018693020035,0.0283685785366739,0.0634615532009356,0.015032120383068,0.0251588621385479,0.0193910330683688,0.0130079800623956,0.0169050690754779,0.0576943739545244,0.0925305836354975,0.0105666982500547,0.0400206598866155,0.00822466164982321,0.0102307134987501,0.0255217635417077,0.0415316274611186,0.0424314779349505,0.0279027628027113,0.0137463112902719,0.0212623947073348,0.0208649251828548,0.0332271079218182,0.0241471231957686,0.0175774342882213,0.0209695536132782,0.0968531132047754,0.06362291661297,0.019918732463167,0.0633050199622035,0.0488462541411193,0.0491985145075501,0.0277456422046405,0.0158170699031599,0.0254890455070397,0.0362208576287024,0.0206103253363624,0.0633312971569387,0.0507967447331731,0.0232970225900851,0.0471020676232431,0,0.0208654791739822,0.0102328401149499,0.0710520031569906,0.0303649107579401,0.0183185281934674,0.0235915513026119,0.0870615375672681,0.0226476167782176
"Native_shrub",0.020476189872658,0.0407711726574122,0.0531974680729037,0.0170409907472187,0.035129456829318,0.0365421352229756,0.0305669638682158,0.0472978933255937,0.0451856514356303,0.0566223713368179,0.0232333821338125,0.0441324130810621,0.0230789440675493,0.0143827783583282,0.0428369510495126,0.0703554766554802,0.0416728163282,0.0258999284136924,0.0392925931519269,0.018232879295344,0.0374184027388056,0.0376654467321523,0.0249131125078643,0.0299063983752815,0.022296169183696,0.0593360717046023,0.0650011867844149,0.0178387605623519,0.064518833879454,0.0594271232876153,0.0395797899542537,0.0352185692074438,0.0241680576221156,0.0372545153430091,0.0519299736351789,0.0202673470618298,0.0730980503307325,0.0580264490719954,0.0299822327068802,0.0378514439283172,0.0208654791739822,0,0.0183063164147434,0.0691745733011912,0.0290493620395779,0.0428501727865147,0.0262969549621658,0.0504190597611598,0.0396075675800192
"Persicaria_decipiens",0.0151457404212725,0.0231615447054028,0.0441041222577609,0.00821881489802755,0.0194885639200889,0.0267293500553945,0.0144875669407013,0.022995762398895,0.0270954504056697,0.0345385058859245,0.0137081558821342,0.0451596054380682,0.0218413786384094,0.00561495526280067,0.0163692229901076,0.0349494670631077,0.0261272678334003,0.0251436035094446,0.0202497511935928,0.0114494249496198,0.017289032781786,0.023163183046495,0.00820264855729193,0.0188138586194004,0.0193523290081949,0.0401806887961851,0.0371459777567029,0.0206270145885155,0.042196105552831,0.0333920719613897,0.0467999005107501,0.0296693922981899,0.0140888464075516,0.0407415397262133,0.0472618981937516,0.00968633729914697,0.0658166145667313,0.0471728348479343,0.0263436341440991,0.0305653828831849,0.0102328401149499,0.0183063164147434,0,0.03266342563812,0.0172322087683431,0.0132798018032113,0.0146490094825038,0.03482499665328,0.0306202277681538
"Poaceae_sp",0.029850482614635,0.0584085873364305,0.0971309005065607,0.0447201319071166,0.0807250216828957,0.0594263568983313,0.060839845355277,0.11095735287431,0.105722136746018,0.219329269379481,0.0529991023491629,0.147037425575715,0.0543111195150029,0.0538523956694251,0.0851402138713458,0.175200159638385,0.15203148891277,0.0692494437000118,0.0767240570764067,0.0764044401160874,0.104163207537365,0.138836043284668,0.0610422260775828,0.0570865981634136,0.0448459396520888,0.253571723980737,0.0915912468626821,0.038391702846499,0.106527162601598,0.120766689197648,0.128531901036638,0.0887453296688028,0.0373891586591739,0.0684384143003588,0.178093114951827,0.051500862185139,0.226002520587534,0.124286349448608,0.0881885336216257,0.0813822832118051,0.0710520031569906,0.0691745733011912,0.03266342563812,0,0.0583146049344262,0.0586973705550266,0.0608676891204575,0.202950428787161,0.0910253264418925
"Podotheca_gnaphalioides",0.0184612146142314,0.059761938084073,0.0510609082676896,0.024024233914352,0.0431931973480351,0.0759660507197056,0.0281483144679731,0.0319753769881097,0.0752171836287892,0.0733842525110802,0.0219833488770765,0.0683216766813221,0.0167660170219677,0.0160462430756741,0.0388439896181267,0.0724371487329828,0.0326170829488252,0.0480679474976631,0.0485247771426865,0.022072815160747,0.0303215223405661,0.0395591533428763,0.0308373057523221,0.0377314443236975,0.0295494401758631,0.0816950496461123,0.100178672885667,0.0335824638655703,0.0649163038617021,0.0525006966109813,0.0947871915855748,0.0422143490095504,0.025574414827645,0.0595277051395135,0.060311430450531,0.0290447622960755,0.100991720468207,0.0619048245741098,0.0308193406473865,0.0486643456852165,0.0303649107579401,0.0290493620395779,0.0172322087683431,0.0583146049344262,0,0.0612526868702114,0.0231542341303853,0.0873182493042026,0.0414545604380978
"Ptilotus_stirlingii",0.0276791346208783,0.07894439991899,0.0624017687873675,0.0169298490809755,0.0395583940193585,0.0830676916469579,0.0476251034843178,0.0600417578382101,0.0805614287537015,0.0995622590460198,0.0220159143615946,0.0640730277504247,0.0292725043601017,0.0153410208392415,0.0581043319133579,0.0607592895142721,0.036477266242068,0.0527945744453579,0.0333435642164447,0.0229139967156711,0.0451667641204797,0.0270129881237518,0.0570222168671479,0.0308897235707844,0.0295271731974066,0.0843924812567257,0.119576359589558,0.0204352044129611,0.0563538429452969,0.0670354927420463,0.105757704616649,0.0592859731405081,0.0119404607278194,0.0479821241819927,0.0755177283288165,0.0439692587624622,0.0733609258396184,0.05934129721609,0.0391369641011749,0.0625944308623363,0.0183185281934674,0.0428501727865147,0.0132798018032113,0.0586973705550266,0.0612526868702114,0,0.0374614891606881,0.073749127624132,0.0448773203024988
"Tetraria_octandra",0.031918461104434,0.0372430509376542,0.0643114635267557,0.00937152367038301,0.0301507805595367,0.046916562383998,0.027847631784099,0.0476221979752407,0.0565189132427405,0.0644459882917535,0.022437178276894,0.0641448075308894,0.017466183948683,0.013392205035787,0.0310896534086533,0.0659738261149238,0.0351774414982798,0.0374552342147306,0.0235652082284215,0.0252303426471374,0.0422652199167938,0.0261070629003385,0.0211215362594087,0.0372060487430192,0.0223247771171513,0.0661352465340176,0.0696007565818941,0.0292434856200196,0.0698185697293792,0.0624691416336143,0.0738790555011242,0.0373863837263499,0.0183414312547483,0.0269099558947398,0.0801163451126993,0.0259530059995678,0.0804215203293814,0.0759970347576501,0.0283048278584706,0.0638760177026707,0.0235915513026119,0.0262969549621658,0.0146490094825038,0.0608676891204575,0.0231542341303853,0.0374614891606881,0,0.0918543034666208,0.0426113536705804
"Triglochin_sp",0.0824559433314597,0.110362305423868,0.25344310236039,0.0490601569162031,0.0994657072123598,0.0757592100088076,0.0663806298056821,0.122525353642654,0.206728871149132,0.317694977172735,0.0687247670696882,0.231451443483225,0.0405298209399545,0.0367703795693715,0.159974469811466,0.130406342835139,0.137194538018924,0.0858754027597469,0.0676896507987527,0.076072048931981,0.0902344762184324,0.217079583352029,0.0627596596842434,0.0911094841356708,0.10836728741477,0.278411345305766,0.104995773428838,0.112830587465947,0.239399663205207,0.218037908327243,0.203061960558791,0.0814467278815681,0.0558054735810411,0.127482674894362,0.283106562741366,0.0745916373497888,0.199941359192128,0.278858916991114,0.0469927047196106,0.152096607048252,0.0870615375672681,0.0504190597611598,0.03482499665328,0.202950428787161,0.0873182493042026,0.073749127624132,0.0918543034666208,0,0.116925236119959
"Viminaria_juncea",0.0186694696221155,0.0358614712822006,0.0458681529957842,0.0151359286978737,0.0491051661256077,0.0472325841557521,0.0526575469744312,0.0779142588448537,0.0279688003120991,0.0883923110641701,0.0324152537355668,0.0799141067485984,0.0302810069163937,0.020212063500897,0.0677181088270327,0.0934585027882619,0.0624589050997918,0.0356775528639622,0.0519203478708046,0.0253394710510555,0.0413249912067916,0.0648020259337553,0.0246621055757345,0.0461329793804433,0.0256036876351345,0.113116012765246,0.110193815260888,0.0221186617964976,0.0739630379055908,0.0985454515463901,0.0897638444318339,0.0370780130802203,0.0407405860335995,0.0668458909847659,0.11207450912998,0.0326056411125721,0.131700106777986,0.087263369415301,0.0406066032358147,0.0430700514093526,0.0226476167782176,0.0396075675800192,0.0306202277681538,0.0910253264418925,0.0414545604380978,0.0448773203024988,0.0426113536705804,0.116925236119959,0
