"","X_Anagallis_arvensis","X_Arctotheca_calendula","X_Avena_barbata","X_Avena_fatua","X_Briza_maxima","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Centaurium_sp_","X_Cirsium_vulgare","X_Conyza_albida","X_Conyza_bonariensis","X_Conyza_sumatrensis","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Erodium_sp_","X_Euphorbia_peplus","X_Fumaria_capreolata","X_Galium_murale","X_Geranium_molle","X_Hypochaeris_glabra","X_Moraea_flaccida","X_Pelagonium_capitatum","X_Poa_annua","X_Rumex_crispus","X_Senecio_vulgare","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Trifolium_sp_","X_Ursinia_anthemoides","X_Vulpia_bromoides","Acacia_cyclops","Acacia_saligna","Banksia_littoralis","Baumea_articulata","Baumea_juncea","Baumea_vaginalis","Cassytha_sp","Centella_cordifolia","Daucus_glochidiatus","Eucalyptus_gomphocephala","Juncus_pallidus","Koala_feed_eucalyptus","Lepidosperma_gladiatum","Lepidosperma_longitudinale","Melaleuca_rhaphiophylla","Myoporum_capraroides","Opercularia_hispida","Patersonia_occidentalis","Podotheca_sp_","Rhagodia_baccata","Scaevola_sp","Spyridium_globulosum","Trachymene_pilosa","Xanthorrhoea_preissii"
"X_Moraea_flaccida",-0.0114946057168982,-0.0135803475842559,-0.0194777666653423,-0.0220598778528901,-0.0507789907979914,-0.0167275770739713,-0.050733711037188,-0.196962211100206,-0.388134208346996,-0.191234192713414,-0.211458207961137,-0.156743545249177,-0.00752032220947957,-0.0556892233385693,-0.150591214916655,-0.0208474618496233,-0.108842455992079,-0.259500778630408,-0.0115746003015287,-0.0550752229782532,1,-0.0315745487230222,-0.0110090526047885,-0.0194764253411167,-0.0991524582186799,-0.37202495326699,-0.350359520247293,-0.212078092937938,-0.082573182491636,-0.0767500633434785,-0.165386257956216,-0.0545734355965398,-0.00941313265825497,-0.24563200261105,-0.384502919851358,-0.233136158933263,-0.342618974176469,-0.0145863463151446,-0.217308614111374,-0.0380883193579828,-0.104556336046599,-0.378430316589957,-0.139310029512171,-0.0127749205315245,-0.101960938042478,-0.449119969806649,-0.0223282163242536,-0.0360487421596698,-0.18596900965633,-0.065876645024409,-0.00855262444970268,-0.0215766465947391,-0.214409819413327,-0.0227625632627192,-0.0357822170888592
"X_Pelagonium_capitatum",-0.0331320883528546,-0.0969083420655952,-0.0487510026440437,0.0278219308912548,0.0286723627819125,-0.00055009657799396,-0.301667078445874,-0.414687763320897,-0.880551419225036,-0.185773739783409,-0.656136652100578,-0.596263495908837,-0.0116094091818996,-0.17970610747686,-0.245827836751518,-0.0105520294009685,-0.544079452405041,-0.418236976287069,-0.0426772592550283,-0.00231543860546781,-0.0315745487230222,1,-0.0925627613955716,0.022660727924766,-0.477545401332637,-0.641736545790723,-0.873253538825369,-0.300108582317562,-0.0556310803886382,-0.163723487831406,-0.192554563922644,-0.0233423530781699,-0.0296154981900491,0.0411014797517869,-0.175672470357837,0.11534914134647,-0.151785681390669,0.034018856228129,0.101764546348356,-0.0115943628889717,-0.431776652440619,-0.864808345732329,-0.579603639685099,0.140141765431811,0.251532626455679,-0.486645213635836,-0.0551570272995244,0.242080709029861,-0.218286193968479,-0.183403749558347,-0.0320368521075499,-0.109143732699639,-0.0316855491722435,-0.0866233208741288,0.302360506585876
"X_Poa_annua",-0.0397695648756521,-0.0157048928547932,0.0022562374016217,-0.0520806930473373,-0.0781719668554274,-0.0353273529718465,-0.015761612324106,-0.11941984065911,-0.160921619169068,-0.167272850146707,-0.131755706444421,-0.105282654044508,-0.0132575532300578,-0.0367879545840229,-0.125150017066951,-0.0327789853350416,-0.0267095126041794,-0.166287514464199,-0.00433200454191469,-0.0803253160842768,-0.0110090526047885,-0.0925627613955716,1,-0.042890010323878,-0.0470160406834589,-0.187971486540164,-0.154207595108433,-0.15477993872005,-0.0872481009814682,-0.0615176013069789,-0.119509331716427,-0.061253860688465,-0.00952078852869689,-0.249653245097291,-0.349244259892434,-0.252945299933457,-0.264615105257449,-0.0237854265993673,-0.256302405250056,-0.0651085524534589,-0.0231783523394216,-0.156663745735762,-0.0360062168346711,-0.0276319013457334,-0.177768026511203,-0.295065918236391,-0.0225308128636386,-0.0990052175186175,-0.183939718556199,-0.0483246293194015,-0.00650467284389643,-0.00916092998378405,-0.194872132680835,-0.0238962763920168,-0.0987042253556023
"X_Rumex_crispus",-0.0143552876542121,-0.0412969129491632,-0.0605180721797373,-0.000497848186654479,-0.00402971785443476,-0.0032249649025783,-0.123486332437531,-0.153664434864933,-0.564985802880385,-0.0880235035069733,-0.292288383028865,-0.235490207459183,-0.00489500612550128,-0.0908851800929771,-0.1044949753038,-0.00578499848791107,-0.312351632700839,-0.230140819865474,-0.0354137049170681,-0.0160982166680445,-0.0194764253411167,0.022660727924766,-0.042890010323878,1,-0.167254875379636,-0.40303140024636,-0.498968110559621,-0.153417286244139,-0.0257665300793601,-0.0832558310521774,-0.105205720077399,-0.0150844675061308,-0.0228892386164569,-0.0660819926972606,-0.165506839420606,-0.0599620813556701,-0.155350795739971,-0.00075715508273671,-0.0532700058668481,-0.00737954620920168,-0.251414510487779,-0.529736859508477,-0.368648187794972,0.0114600099911204,0.00431423894289152,-0.311259198299524,-0.016559355186424,0.0272519904724339,-0.0895600011941097,-0.0722778139888127,-0.0186026795648636,-0.054508551958568,-0.0647669195120222,-0.0326540907037179,0.0304421009943395
"X_Senecio_vulgare",-0.0999391141979029,-0.111588864171028,-0.242012843239463,-0.16338324247194,-0.212025043291155,-0.172215129184558,-0.020290009242195,-0.0756645538383029,-0.0536181957581827,-0.195190291428127,-0.0661827177964194,-0.0350739218324001,-0.0517473790568061,-0.059740089114693,-0.13624858432594,-0.0803309797816207,-0.066304153572664,-0.138490843316101,-0.184128497278344,-0.175495883876685,-0.0991524582186799,-0.477545401332637,-0.0470160406834589,-0.167254875379636,1,-0.0976171766450582,-0.0493912891089158,-0.157620568144951,-0.150085890954855,-0.06490646666424,-0.157191663785896,-0.139121372818586,-0.163600341890882,-0.643992120256465,-0.576865647122311,-0.679070216457963,-0.493433760206074,-0.201206094830459,-0.612536987688236,-0.202118088379694,-0.0544751896068414,-0.0481722173487503,-0.0449529702055496,-0.35321227581145,-0.606253284335731,-0.309235401953883,-0.0627386244629853,-0.515484871212227,-0.33710127912061,-0.088079879157603,-0.0980210925294073,-0.0259100395804283,-0.36394487570953,-0.140121380604556,-0.539542351353052
"X_Solanum_nigrum",-0.172758449776124,-0.34553556486799,-0.659775653751627,-0.264041713796785,-0.255288754294189,-0.297489021322922,-0.115164442254058,-0.000331106051720585,0.0225071613627953,-0.103340796775407,0.00195856449681939,-0.0210612641777864,-0.168960029228086,-0.142282176013272,-0.106010937370869,-0.154506797934973,-0.361492176784413,-0.00656286991341977,-0.570810606834558,-0.23875916787641,-0.37202495326699,-0.641736545790723,-0.187971486540164,-0.40303140024636,-0.0976171766450582,1,0.028483560509713,-0.0728260733248356,-0.193433090619258,-0.119281400387849,-0.121313175535907,-0.191179792865426,-0.520668503979176,-0.451236228194877,-0.275139524130446,-0.504303814081607,-0.310593798806342,-0.51442607339575,-0.464108923308897,-0.416054874056607,-0.306836756856341,-0.0155033704364864,-0.323604638993764,-0.687497506046209,-0.538345651915071,0.0172812838850654,-0.143205895545719,-0.641854904883972,-0.312963788413528,-0.219325670063231,-0.354160279615853,-0.123713240229476,-0.266870306810703,-0.400647805017417,-0.643891301110216
"X_Sonchus_asper",-0.252455792944546,-0.349477039617313,-0.641040445319028,-0.39113029818225,-0.370505573323457,-0.346745568566281,-0.0528868697039564,-0.0415482343737252,0.0758200799435714,-0.217079307743489,0.00159848700863648,-0.0048023773130627,-0.183398809954067,-0.119887651093944,-0.177797265552537,-0.204748701021786,-0.134217293471005,-0.0486503809798653,-0.585062605448088,-0.331458503815164,-0.350359520247293,-0.873253538825369,-0.154207595108433,-0.498968110559621,-0.0493912891089158,0.028483560509713,1,-0.160350083654987,-0.274646979345179,-0.130428397674767,-0.269753462453705,-0.287180296494871,-0.527488463367328,-0.763514050590713,-0.520922412804358,-0.774913813771597,-0.58305175448338,-0.637889481295109,-0.796336673345673,-0.540027189977704,-0.137848034856191,0.0433542294722873,-0.0993289000877952,-0.825748561258199,-0.814281625900212,-0.159476585045221,-0.206778975408822,-0.879024951051535,-0.55827072025949,-0.228922225547233,-0.313847569474008,-0.0980514712364868,-0.495736524174378,-0.390970568490935,-0.886729977996842
"X_Sonchus_oleraceus",-0.0434957936366914,-0.2748779924299,-0.474196263085807,-0.0771474180534907,-0.0633614948567466,-0.126880595534812,-0.191208602335691,-0.0127227895207337,-0.219715223423489,-0.018565375609445,-0.0669603530442626,-0.14185393220176,-0.0929306594519715,-0.12492327886408,-0.0225908393331357,-0.0496645965557138,-0.478349512483672,-0.016076823196857,-0.381872902461882,-0.0593750418826438,-0.212078092937938,-0.300108582317562,-0.15477993872005,-0.153417286244139,-0.157620568144951,-0.0728260733248356,-0.160350083654987,1,-0.0369537061299384,-0.0558301746661269,-0.020872041537277,-0.0493972618573986,-0.324722581601425,-0.116980293646225,-0.0643574017630733,-0.126341745775105,-0.0894380616977775,-0.256794409379644,-0.120028492441748,-0.128258115450877,-0.403102716662935,-0.242511043828357,-0.457802290941832,-0.424867800448999,-0.193438050242708,-0.0393646705844101,-0.080265001067185,-0.304451130959826,-0.0548262946787745,-0.109405868017477,-0.207121913212798,-0.115269969326645,-0.0572987427549422,-0.208857009781574,-0.30056330567353
"X_Trifolium_sp_",-0.0173366081168307,-0.10021496226138,-0.21360284410959,-0.00837279081368174,-0.00601323917743143,-0.025692220315226,-0.148136213117068,-0.0595507559721866,-0.365964579450323,-0.0134581648422806,-0.14146086468367,-0.147487600147826,-0.0226697281884907,-0.0824366073577542,-0.0240186661713252,-0.00893523343072779,-0.409528540736065,-0.0480835578952082,-0.15919981374013,-0.00669060238308654,-0.082573182491636,-0.0556310803886382,-0.0872481009814682,-0.0257665300793601,-0.150085890954855,-0.193433090619258,-0.274646979345179,-0.0369537061299384,1,-0.0338510839570271,-0.0179327533566947,-0.00978333939100888,-0.108190387248853,-0.0198490150782282,-0.0252978416381654,-0.0210922335930441,-0.0234090383168565,-0.0569620795900605,-0.0203563253235233,-0.0178754750413008,-0.338964867576723,-0.34969959058087,-0.385380276199952,-0.118773273079053,-0.0229341937800844,-0.0807239332529818,-0.0279986930102259,-0.058467448416932,-0.0160789653599848,-0.0613439889311207,-0.070714308909739,-0.0867883016765985,-0.0153579715712048,-0.0609836721174027,-0.0614980422908975
"X_Ursinia_anthemoides",-0.017722184684328,-0.0893556956250108,-0.260097214568262,-0.0469936760949953,-0.0489625117675959,-0.0592848059658409,-0.0807494071848172,-0.041263796929934,-0.180546792169561,-0.0507599173762691,-0.0795486515027318,-0.0694485750711579,-0.0380074870297747,-0.0476217287774872,-0.0386981632254884,-0.022828011097961,-0.238723582290689,-0.0620555561360762,-0.185799397154987,-0.0392599404387063,-0.0767500633434784,-0.163723487831406,-0.0615176013069789,-0.0832558310521774,-0.06490646666424,-0.119281400387849,-0.130428397674767,-0.0558301746661269,-0.0338510839570271,1,-0.0337255012729637,-0.0297106017703233,-0.142879663228261,-0.0972505192715256,-0.101952597130074,-0.0948854531966441,-0.0794420311911632,-0.0998827396274372,-0.101835649012538,-0.0580054924284104,-0.221558825235208,-0.164692900544028,-0.267170765821155,-0.211919759937317,-0.114945609948913,-0.113331216209693,-0.0330798139375146,-0.179935589497141,-0.0423100859509476,-0.0399214525203116,-0.0858757478532843,-0.0530198203766954,-0.073476746573319,-0.0855786042289707,-0.187499899872422
"X_Vulpia_bromoides",-0.0279279973991508,-0.174458435292912,-0.458954262384812,-0.0361824616213573,-0.0325917062813389,-0.0797201328905647,-0.180104329294361,-0.0198703737148807,-0.346650615072623,-0.00275923502102576,-0.104988303815239,-0.11810714289939,-0.0696491864515338,-0.120463547406999,-0.00579278284381948,-0.0295580404684996,-0.513654852613004,-0.018968331359542,-0.348365272042893,-0.0259356633105733,-0.165386257956216,-0.192554563922644,-0.119509331716427,-0.105205720077399,-0.157191663785896,-0.121313175535907,-0.269753462453705,-0.020872041537277,-0.0179327533566947,-0.0337255012729637,1,-0.0131835569934363,-0.284712444796988,-0.0224469602745563,0.00509477326892023,-0.0135793669637172,-0.00459329965700069,-0.155995199059054,-0.0189498344467659,-0.0607127382440236,-0.466812715189827,-0.275018521248304,-0.510919263450673,-0.359162213318533,-0.0699395304900904,-0.0253471354032828,-0.0479254174593928,-0.198401478360366,-0.0171207892230935,-0.0643927923503208,-0.149218674645489,-0.114057985338291,-0.00411339916438974,-0.106848084200768,-0.227389517707964
"Acacia_cyclops",-0.016485811151098,-0.0801329806249975,-0.178498302461912,-0.00253346951252335,-0.00197779615112253,-0.0163748277813105,-0.1304718173979,-0.0591225808600955,-0.373187686803235,-0.0200700599441487,-0.14057944741738,-0.147248402014451,-0.0144368148496664,-0.0834583653828235,-0.0251921555787598,-0.00601114732279854,-0.349102042813008,-0.0648329870608499,-0.111924595181333,-0.00504600001679882,-0.0545734355965398,-0.0233423530781699,-0.061253860688465,-0.0150844675061308,-0.139121372818586,-0.191179792865426,-0.287180296494871,-0.0493972618573986,-0.00978333939100888,-0.0297106017703233,-0.0131835569934363,1,-0.0773293679268104,-0.00426439772025633,-0.0165788111777882,-0.00127691859645952,-0.0128735897241062,-0.0306898475678807,0.00107284358755569,-0.013590487570435,-0.293501302184671,-0.320340397622229,-0.369978723964017,-0.0747527582549458,-0.00188605429441718,-0.0807655416290008,-0.0203684560589179,-0.0258863637750632,-0.0164388052597169,-0.0521931566213369,-0.0568141372126144,-0.0622568620965868,-0.0063848933528718,-0.0479018682697285,-0.033326438480573
"Acacia_saligna",-0.0359666801364524,-0.0231819798507055,0.0104805497365829,-0.0401030945606131,-0.0665912040696184,-0.0190633922628844,-0.0606877545805715,-0.297153974647372,-0.530081273470644,-0.334901233582978,-0.401928371385897,-0.288585646239277,-0.0134781885268864,-0.0782157028921828,-0.2633248715782,-0.028540358887133,-0.134150364785284,-0.456701570559507,-0.0026680659856861,-0.0921630560784638,-0.00941313265825497,-0.0296154981900491,-0.00952078852869689,-0.0228892386164569,-0.163600341890882,-0.520668503979176,-0.527488463367328,-0.324722581601425,-0.108190387248853,-0.142879663228261,-0.284712444796988,-0.0773293679268104,1,-0.361583399149264,-0.624684215756272,-0.360523916434199,-0.493817928829857,-0.00693527546554648,-0.356665084286791,-0.0567839238253027,-0.104954934747323,-0.524063747543579,-0.176844036760544,0.00614626868448463,-0.146891176142793,-0.644611868396069,-0.0326009028502134,-0.0367691716445033,-0.413427152299422,-0.101799448405321,-0.0042190851578824,-0.0376916148809491,-0.343679049454283,-0.0277593586012533,-0.0343836502932248
"Banksia_littoralis",-0.0673610086701539,-0.366910144576065,-0.632314312569736,0.012719563155466,0.0180774465766695,-0.0779088140814197,-0.483954779505382,-0.143367313864937,-0.863899909262795,0.0128683967605137,-0.421630793457503,-0.537086070847162,-0.0703380033895807,-0.290833299392985,-0.0441576969810874,-0.0322504207459579,-0.904890560811778,-0.0737051016330081,-0.54729775013345,-0.00945727591451974,-0.24563200261105,0.0411014797517869,-0.249653245097291,-0.0660819926972606,-0.643992120256465,-0.451236228194877,-0.763514050590713,-0.116980293646225,-0.0198490150782282,-0.0972505192715256,-0.0224469602745563,-0.00426439772025633,-0.361583399149264,1,0.342171326874985,0.300701264537182,0.246828488242929,-0.128148793766042,0.303574553325289,-0.0541968253826983,-0.760384158619137,-0.825152662719112,-0.883521473091751,-0.214333790270347,0.294292489031042,-0.0046711179386596,-0.0880342005063428,0.108178609183805,-0.00665044694574467,-0.215923945488705,-0.267768751578278,-0.260908607029914,0.183872649701641,-0.291782500588287,0.111225320780748
"Baumea_articulata",-0.0808311630596412,-0.538393366715622,-0.806027509415345,-0.0274509311609493,-0.0108545617872682,-0.150687303041299,-0.525764739965093,-0.0267658142594481,-0.733327319903562,0.052720154662553,-0.257755907224122,-0.397427054616025,-0.130983143340503,-0.309770031975047,0.00133096856243307,-0.0620567601948113,-0.910162711345979,0.0101070163054415,-0.717454855413401,-0.057131357982376,-0.384502919851358,-0.175672470357837,-0.349244259892434,-0.165506839420606,-0.576865647122311,-0.275139524130446,-0.520922412804358,-0.0643574017630733,-0.0252978416381654,-0.101952597130074,0.00509477326892023,-0.0165788111777882,-0.624684215756272,0.342171326874985,1,0.38562355907755,0.335233864115042,-0.28635111912461,0.406650693993232,-0.134330659560651,-0.791506083510735,-0.68558617701794,-0.901609868196971,-0.46386562275528,0.270255457084659,0.271339050567559,-0.1171867505143,-0.143556401897755,-0.0119313486119033,-0.260750373980147,-0.41755059298407,-0.290865342818885,0.236535570511967,-0.474758249216768,-0.104890585204987
"Baumea_juncea",-0.0713090157562138,-0.382066715071923,-0.597312492618852,0.0222042233354984,0.0284096807428043,-0.0640049791473771,-0.513227700096325,-0.143891039619924,-0.886697493268164,0.0155984800489246,-0.451311260218516,-0.580560360752062,-0.0667634121629467,-0.290669137877464,-0.0425012351647309,-0.0288607554901954,-0.896734966820608,-0.0805665352238612,-0.493974864125518,-0.00567585572844144,-0.233136158933263,0.115349141346471,-0.252945299933457,-0.0599620813556701,-0.679070216457963,-0.504303814081607,-0.774913813771597,-0.126341745775105,-0.0210922335930441,-0.0948854531966441,-0.0135793669637172,-0.00127691859645952,-0.360523916434199,0.300701264537182,0.38562355907755,1,0.263524821933159,-0.0969649366744971,0.373045654385794,-0.045215794837344,-0.750225318695918,-0.851949962804222,-0.886184187325926,-0.166902876968719,0.432469226304831,-0.0328773175449987,-0.0905305073220862,0.164848343366632,-0.0148840575707981,-0.201769084098451,-0.247609739101806,-0.255723298689258,0.232915280526967,-0.300483833960484,0.21363828148968
"Baumea_vaginalis",-0.0721264912711936,-0.410529644227762,-0.744426248395706,-0.0226771486680514,-0.0130535602895862,-0.148992491588449,-0.484449104955388,-0.066335866665465,-0.752124472776238,0.0333727287996364,-0.267404681007684,-0.430489932589679,-0.105784127571444,-0.290587828189938,-0.00533374650824039,-0.0547849793452096,-0.868597286536955,-0.028142499859019,-0.625572303799039,-0.0333208593015415,-0.342618974176469,-0.151785681390669,-0.264615105257449,-0.155350795739971,-0.493433760206074,-0.310593798806342,-0.58305175448338,-0.0894380616977775,-0.0234090383168565,-0.0794420311911632,-0.00459329965700069,-0.0128735897241062,-0.493817928829857,0.246828488242929,0.335233864115042,0.263524821933159,1,-0.247037557216558,0.242500059298492,-0.0827243473286124,-0.75115124378483,-0.683062336150403,-0.860885064517807,-0.393485879244931,0.171980186071136,0.0883350521826285,-0.108463137169,-0.125597665645461,-0.00747776558938191,-0.213052993993055,-0.33349942045171,-0.257876618642896,0.171553965830398,-0.380640304854148,-0.122997451738147
"Cassytha_sp",-0.0143859925438647,-0.0284563518935606,-0.00297131953518269,-0.00121908069041334,-0.0134383982851598,-0.00410816635972589,-0.111742541481724,-0.207043440581181,-0.655226776921604,-0.170904351395568,-0.379889237967008,-0.286876537022392,-0.00702457504992937,-0.106068085420553,-0.17151781426411,-0.00981028145600807,-0.29071638935867,-0.309237467303746,-0.00984572495247368,-0.0247989090313758,-0.0145863463151446,0.034018856228129,-0.0237854265993673,-0.00075715508273671,-0.201206094830459,-0.51442607339575,-0.637889481295109,-0.256794409379644,-0.0569620795900605,-0.0998827396274372,-0.155995199059054,-0.0306898475678807,-0.00693527546554648,-0.128148793766042,-0.28635111912461,-0.0969649366744971,-0.247037557216558,1,-0.122073967932819,-0.0148443144409104,-0.24192325414007,-0.62943686240775,-0.337358429852433,0.0283809562004175,-0.00276140653430394,-0.463537427983569,-0.0239081021056353,0.037744175210152,-0.165236194216102,-0.103462115777559,-0.00942008530674542,-0.0527525295865168,-0.130496567667367,-0.033333510484491,0.0438421178605457
"Centella_cordifolia",-0.0661207345639369,-0.401365868669689,-0.601176561202198,0.026340548161844,0.0213376115443407,-0.065918243756905,-0.511010378757668,-0.13848658660425,-0.894983479488357,0.0225956371738589,-0.437866536091924,-0.552885801983288,-0.0640788625240524,-0.300665429515736,-0.0450720337447345,-0.0260026771628072,-0.909617444969073,-0.0823110064111547,-0.548868703389888,-0.00857899505677713,-0.217308614111374,0.101764546348356,-0.256302405250056,-0.0532700058668481,-0.612536987688236,-0.464108923308897,-0.796336673345673,-0.120028492441748,-0.0203563253235233,-0.101835649012538,-0.0189498344467659,0.00107284358755569,-0.356665084286791,0.303574553325289,0.406650693993232,0.373045654385794,0.242500059298492,-0.122073967932819,1,-0.0488216664216501,-0.747677541817731,-0.839773123373583,-0.892539109462761,-0.169327700596501,0.387255634051007,-0.00959973621262116,-0.0927704267419244,0.174649313036108,-0.0160369507661157,-0.210528372001495,-0.243615189770513,-0.259690874993682,0.228077436823933,-0.295433100761278,0.210675789391895
"Daucus_glochidiatus",-0.0144991404457298,-0.0710481267692195,-0.142181806067842,-0.00530770541753391,-0.00794342451750039,-0.0148447038959097,-0.16680116802006,-0.151596144963302,-0.618125496676221,-0.0607981049660009,-0.227273553891179,-0.242624041964336,-0.0109218822211419,-0.0962138202229699,-0.0793353692019607,-0.0076555659069153,-0.430307233315673,-0.186898513973194,-0.0984177931547301,-0.0132335457435195,-0.0380883193579828,-0.0115943628889717,-0.0651085524534589,-0.00737954620920168,-0.202118088379694,-0.416054874056607,-0.540027189977704,-0.128258115450877,-0.0178754750413008,-0.0580054924284104,-0.0607127382440236,-0.013590487570435,-0.0567839238253027,-0.0541968253826983,-0.134330659560651,-0.045215794837344,-0.0827243473286124,-0.0148443144409104,-0.0488216664216501,1,-0.334904015201908,-0.51129752877606,-0.4427304154983,-0.0220192394563721,-0.0280984332641701,-0.277419187610041,-0.0223441569152466,-0.0171517757359037,-0.0458887740895056,-0.0670695905557433,-0.0525334665283287,-0.0786973841907882,-0.0427753715485092,-0.0566562467999313,-0.0203898143830411
"Eucalyptus_gomphocephala",-0.249144101629957,-0.10825129152341,-0.0323076070647849,-0.260197270015284,-0.318746063046997,-0.181033206712397,-0.0256081550626181,-0.260179333193891,-0.128944830929181,-0.485228942178084,-0.280320641707251,-0.1528227969005,-0.070268636702569,-0.127240674597037,-0.474681713795323,-0.146238749792012,0.154915245634229,-0.432740748930987,-0.0921777981433561,-0.334739324348485,-0.104556336046599,-0.431776652440619,-0.0231783523394216,-0.251414510487779,-0.0544751896068413,-0.306836756856341,-0.137848034856191,-0.403102716662935,-0.338964867576723,-0.221558825235208,-0.466812715189827,-0.293501302184671,-0.104954934747323,-0.760384158619137,-0.791506083510735,-0.750225318695918,-0.751151243784831,-0.24192325414007,-0.747677541817731,-0.334904015201908,1,-0.132921524500525,0.149333723857679,-0.251784199524106,-0.598524728918036,-0.559772070005064,-0.113762725732562,-0.435972085920408,-0.639500167427279,-0.189930340261272,-0.0853981813368865,-0.0196195786685055,-0.566487152906387,-0.178172378181294,-0.429752205858227
"Juncus_pallidus",-0.319454549126133,-0.347540729616748,-0.647474481017602,-0.422365149745672,-0.403321336531667,-0.393043951902179,-0.0536240531958705,-0.064643467828066,0.0573542207543367,-0.28318798299934,-0.0281349334301153,-0.00207526491176854,-0.205362378407048,-0.152155186225967,-0.239535763562936,-0.220539146968633,-0.176643075703676,-0.10229578560935,-0.568483419253195,-0.401613372906759,-0.378430316589957,-0.864808345732329,-0.156663745735762,-0.529736859508477,-0.0481722173487503,-0.0155033704364864,0.0433542294722873,-0.242511043828357,-0.34969959058087,-0.164692900544028,-0.275018521248304,-0.320340397622229,-0.524063747543579,-0.825152662719112,-0.68558617701794,-0.851949962804222,-0.683062336150403,-0.62943686240775,-0.839773123373583,-0.51129752877606,-0.132921524500525,1,-0.074320043791494,-0.842962260352861,-0.85060104102086,-0.270910630425074,-0.197358915784678,-0.8897316982652,-0.522755521708802,-0.201081647659091,-0.347531451804304,-0.0986694539650692,-0.531529746366652,-0.441377964171081,-0.886512543499751
"Koala_feed_eucalyptus",-0.312790160880805,-0.149792595205594,-0.110645454695454,-0.34747527399724,-0.4006691051646,-0.241442270631467,-0.027726780169994,-0.271593678167309,-0.0966863544212715,-0.544599254552126,-0.272479323266787,-0.142143878048478,-0.0997112655393486,-0.142735922515797,-0.497934509726987,-0.186390962091131,0.142568579446115,-0.473952204198075,-0.155873200495944,-0.411672984318222,-0.139310029512171,-0.579603639685099,-0.0360062168346711,-0.368648187794972,-0.0449529702055496,-0.323604638993764,-0.0993289000877952,-0.457802290941832,-0.385380276199952,-0.267170765821155,-0.510919263450673,-0.369978723964017,-0.176844036760544,-0.883521473091751,-0.901609868196971,-0.886184187325926,-0.860885064517807,-0.337358429852433,-0.892539109462761,-0.4427304154983,0.149333723857679,-0.074320043791494,1,-0.379648218006967,-0.741406249116524,-0.604896958333191,-0.153642265716787,-0.581599749936702,-0.753631281027937,-0.214014309805717,-0.124964195670127,-0.0202348450506378,-0.654282784231531,-0.247193932231989,-0.589649921741664
"Lepidosperma_gladiatum",-0.0223079560013925,-0.0481673485594303,0.0676925969505759,0.00961063025122892,-0.00637031152439433,-0.00234605504678813,-0.160173668339809,-0.488903216688882,-0.846478285570744,-0.348164161700276,-0.703440815690587,-0.622666706525417,-0.0114416708581622,-0.152281088754321,-0.383121668994367,-0.0189270536718809,-0.300532264902361,-0.600176060025295,0.0142124429468553,-0.0540980272514998,-0.0127749205315245,0.140141765431811,-0.0276319013457334,0.0114600099911204,-0.35321227581145,-0.687497506046209,-0.825748561258199,-0.424867800448999,-0.118773273079053,-0.211919759937317,-0.359162213318533,-0.0747527582549458,0.00614626868448463,-0.214333790270347,-0.46386562275528,-0.166902876968719,-0.393485879244931,0.0283809562004175,-0.169327700596501,-0.0220192394563721,-0.251784199524106,-0.842962260352861,-0.379648218006967,1,0.105587920360544,-0.675792807002473,-0.0514619556947083,0.14954268141225,-0.343931147128537,-0.196651713135971,0.00384355630224661,-0.0836021495148902,-0.203933429774086,-0.0579555592525428,0.190538583623553
"Lepidosperma_longitudinale",-0.0515965995485354,-0.210418468812738,-0.280769938465163,0.0500855358207113,0.0469114503623647,-0.0100469309073622,-0.428924412045306,-0.247903609177162,-0.873539295968912,-0.0330529621731534,-0.559836562227,-0.585615563179225,-0.0271682263540823,-0.238370496062908,-0.112880266016722,-0.00345055139962796,-0.735855369715988,-0.206844773957917,-0.242630386152188,0.0154641317107814,-0.101960938042478,0.251532626455679,-0.177768026511203,0.00431423894289152,-0.606253284335731,-0.538345651915071,-0.814281625900212,-0.193438050242708,-0.0229341937800844,-0.114945609948913,-0.0699395304900904,-0.00188605429441718,-0.146891176142793,0.294292489031042,0.270255457084659,0.432469226304831,0.171980186071136,-0.00276140653430394,0.387255634051007,-0.0280984332641701,-0.598524728918036,-0.85060104102086,-0.741406249116524,0.105587920360544,1,-0.187336826425204,-0.0677851596418034,0.430871520379232,-0.0508639350146217,-0.192087103114349,-0.123796780272374,-0.194599227418885,0.176819672029467,-0.173579671089798,0.654690213425226
