"","X_Anagallis_arvensis","X_Arctotheca_calendula","X_Avena_barbata","X_Avena_fatua","X_Briza_maxima","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Centaurium_sp_","X_Cirsium_vulgare","X_Conyza_albida","X_Conyza_bonariensis","X_Conyza_sumatrensis","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Erodium_sp_","X_Euphorbia_peplus","X_Fumaria_capreolata","X_Galium_murale","X_Geranium_molle","X_Hypochaeris_glabra","X_Moraea_flaccida","X_Pelagonium_capitatum","X_Poa_annua","X_Rumex_crispus","X_Senecio_vulgare","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Trifolium_sp_","X_Ursinia_anthemoides","X_Vulpia_bromoides","Acacia_cyclops","Acacia_saligna","Banksia_littoralis","Baumea_articulata","Baumea_juncea","Baumea_vaginalis","Cassytha_sp","Centella_cordifolia","Daucus_glochidiatus","Eucalyptus_gomphocephala","Juncus_pallidus","Koala_feed_eucalyptus","Lepidosperma_gladiatum","Lepidosperma_longitudinale","Melaleuca_rhaphiophylla","Myoporum_capraroides","Opercularia_hispida","Patersonia_occidentalis","Podotheca_sp_","Rhagodia_baccata","Scaevola_sp","Spyridium_globulosum","Trachymene_pilosa","Xanthorrhoea_preissii"
"X_Conyza_bonariensis",-0.0124422118451477,-0.0403730452424854,-0.147298683996252,-0.0434034756596762,-0.0422493930163144,-0.0564090956471009,0.00559422787045546,0.0490127656067725,0.157763291019748,0.030926549787353,1,0.0465995006254813,-0.0239357283151726,-0.00434977549406701,0.0211349506228953,-0.0209931235564807,-0.0158699653016614,0.0745935574706403,-0.0895175751837686,-0.0293968992186829,-0.0437224496236832,-0.1896654319189,-0.025021879353775,-0.053805139851629,0.0184881395020935,0.139282830871176,0.140811823401138,0.0495097007198571,-0.0157937203489646,0.00387767001080818,0.0143214312052249,-0.0202293173019835,-0.0769088714360955,-0.0556748743045258,0.0463385468510029,-0.0744342412481774,0.00710554972353213,-0.0827919715574351,-0.0695010449165702,-0.0411284682216729,-0.0138600332012373,0.124531675346225,0.00623395144077522,-0.193522059635215,-0.14507882027952,0.136326396346958,-0.0162950737275588,-0.201957249902295,-0.00460037439872563,-0.00417773607286494,-0.0467556099017723,-0.0100414801144051,-0.0145542140889627,-0.0379307329070385,-0.213407692385783
"X_Conyza_sumatrensis",-0.0110104175481006,-0.0300333322063139,-0.0851988898044852,-0.0442277067315976,-0.0479385135803065,-0.0493617565253351,0.0157856439513898,0.0283456165501872,0.139977265309818,0.00430880354635418,0.0465995006254813,1,-0.0189898887890326,-0.000270227021117264,0.00290971021724692,-0.0216604808872828,0.0408311777557959,0.0332741530135706,-0.0576042284899993,-0.0359525661607629,-0.0301858627102797,-0.168513340223797,-0.0118630584792352,-0.0480551803727722,0.0268484526728735,0.105819365609342,0.118088801946279,0.017217840212204,-0.0232200711296457,-0.00202483918123007,-0.00281752822019723,-0.0255668739104629,-0.0496486133975578,-0.0997262237665001,-0.0276000378828676,-0.112603139236183,-0.0504236841429818,-0.0661926906560534,-0.111586740184914,-0.0431520218024017,0.039614250429846,0.13103470848446,0.0684203582907395,-0.153366157300166,-0.157572985049979,0.0712694851489867,-0.0127459535629922,-0.181586154539604,-0.0245868418889476,-0.00568325320145703,-0.0325298104577115,0.000876501328150197,-0.0428415462702378,-0.0280091718882899,-0.192415761754335
"X_Ehrharta_calycina",0.00523182623227019,0.0164151168703258,0.0568433955555844,0.0173885239692368,0.018193820209579,0.0225225895048659,-0.00147735349593439,-0.0178197132397968,-0.0590630129650296,-0.0103570883396782,-0.0239357283151726,-0.0189898887890326,1,0.00217565038956803,-0.00803651890200869,0.00968544423495741,0.0060098837462587,-0.0254673644124511,0.0357975142557113,0.0128143295208728,0.0189827483128835,0.0762040307155709,0.00926503460368534,0.0226403526360247,-0.00658947104067164,-0.0525654417746469,-0.0527286135352424,-0.017253161366844,0.00646308774639622,-0.00192234391791345,-0.00509330922174048,0.00858987993207882,0.0306093059958763,0.0245980310071401,-0.015561268570549,0.0300317920841974,-0.00221524679224299,0.0315543436269798,0.0297279192807977,0.0168057322019568,0.00522616641780791,-0.0513459578192283,-0.00343175758155031,0.0761521830342661,0.058825930271675,-0.0520720773122234,0.00763925744306187,0.0806119786096304,0.0024241833793599,0.00312767653852683,0.0186373971528875,0.00379402281447913,0.00690355797671337,0.0153121668550371,0.0852848016791829
"X_Ehrharta_longiflora",0.00144938870912382,0.00941385112160718,0.0432733224286007,-0.00614667674965322,-0.0104274754468465,0.00368707912280331,0.0148316517111009,-0.0102118187925928,0.0204093091118508,-0.0247844273463202,-0.00434977549406701,-0.000270227021117264,0.00217565038956803,1,-0.0159983216862518,-0.00197642506082467,0.0654107730604516,-0.0169145186145898,0.0225009562250774,-0.0112381645357328,0.00878624830065288,-0.00893933212841943,0.0109139426217198,-0.00338662812640971,0.0074743695609216,-0.0133111131108401,0.0117275401328486,-0.0185688903913078,-0.0113940814858562,-0.00206103387069882,-0.0162503948164429,-0.0104002448928844,0.0161425517502741,-0.0617404705271489,-0.0769542002864992,-0.0615281657283303,-0.0660002124256502,0.00231309028103095,-0.0641985407677173,-0.00897284243769036,0.0524158698395352,0.00384148385885097,0.0567108738056588,0.014967549857076,-0.0405831857782355,-0.0581693625687079,-0.000554176022899443,-0.0116554689840533,-0.0261245976039387,0.00180984445917758,0.0112326113432448,0.00957183928028077,-0.0454049045483386,0.00515857633890648,-0.0122551582816879
"X_Erodium_sp_",0.00384262093691077,-0.0252491803317876,-0.114917337467996,0.0164721777216649,0.0303902502998081,-0.000530745564421125,-0.0338735187019997,0.0330077249171133,-0.0201015012571295,0.0665904324616906,0.0211349506228953,0.00290971021724692,-0.00803651890200869,-0.0159983216862518,1,0.00625345961937948,-0.143414347027155,0.0570216247328695,-0.0582200498329295,0.0288276186592827,-0.0219756663579362,0.0100764420004646,-0.0282314165438673,-0.00058380856622864,-0.0190465600003065,0.0526782643872169,-0.00309502171873252,0.0633949299865908,0.0295626801918275,0.0116282944118285,0.0456329717948322,0.0219481780255477,-0.0450517769824092,0.137276504085578,0.187091328820597,0.139001006204133,0.145601180831888,-0.0163009784318999,0.139593901623087,0.0154477305400918,-0.129138259790397,-0.0126906662462081,-0.137030018161428,-0.0551871946585971,0.0871442200461747,0.146179750333826,-0.00126379257397028,0.0105562439501437,0.0592018708436222,0.0006999352130849,-0.0280716095467463,-0.0240587961286449,0.10834538456833,-0.00801606181589133,0.0122793040904637
"X_Euphorbia_peplus",0.00770290643820878,0.011339905680726,0.0270346115542805,0.0267656116097816,0.0324998975602284,0.0263454757817845,-0.0127942252892722,-0.00890472042620676,-0.0799468579251171,0.0121571774569944,-0.0209931235564807,-0.0216604808872828,0.00968544423495741,-0.00197642506082467,0.00625345961937948,1,-0.0455823863971803,-0.00896814426543326,0.0203367245276415,0.0260766701231699,0.012933559968658,0.092782694139582,0.000889313407162554,0.0268312384300731,-0.0162548082747323,-0.0445541931360295,-0.0624758074461553,0.00264348441991911,0.0187889540223653,0.00305061005911536,0.0104442374685191,0.0173592056783408,0.0209666714076748,0.0775654733534095,0.0494057692949166,0.0867575481891641,0.0502635981654883,0.0338383695575846,0.0849086244764441,0.0261996249737743,-0.0412298267302196,-0.0660359545766053,-0.0555440240209771,0.0725901078301234,0.102455749099764,-0.00994943817470591,0.00699248950992929,0.100223272819132,0.0241652271159719,0.00238709910722995,0.0128074736452712,-0.00467581228303393,0.046688281543511,0.0154287355879945,0.106101043508419
"X_Fumaria_capreolata",-0.021136840724966,0.0622037666940186,0.296120964288199,-0.101579334207205,-0.149244654141095,-0.0444508911460889,0.133630547899614,-0.0823778837509068,0.254556146913636,-0.233778106038834,-0.0158699653016614,0.0408311777557959,0.0060098837462587,0.0654107730604516,-0.143414347027155,-0.0455823863971803,1,-0.150525105775421,0.149333467423573,-0.135524948322382,0.0458392906405784,-0.219571094910295,0.0828726597440883,-0.0558253282975224,0.0986775046078958,-0.0618388462492325,0.150718541973859,-0.194954355941175,-0.128876678654374,-0.0427811495088401,-0.151145272210618,-0.106022599229556,0.0958838247243844,-0.590127167078481,-0.681729066075826,-0.614996943905309,-0.569417875406224,-0.0196664968610279,-0.61917673142884,-0.102576635648339,0.49076247440126,0.180336486081207,0.550415578172174,0.0180272645269287,-0.484695658024906,-0.43300156831761,-0.0109978497588749,-0.244941206587828,-0.238973260579231,-0.00191427609580212,0.0598906501083289,0.0850968031340096,-0.428018810918182,0.00489266536098571,-0.261725064230341
"X_Galium_murale",-0.00523089616022417,-0.0524436411755599,-0.209329118402198,-0.01366008893134,-0.00144813140699363,-0.0385141436060374,-0.0295680825692327,0.0668367531066594,0.0863041077955502,0.0895783126892293,0.0745935574706403,0.0332741530135706,-0.0254673644124511,-0.0169145186145898,0.0570216247328695,-0.00896814426543326,-0.150525105775421,1,-0.116339985245071,0.00967549064714181,-0.0526598774595272,-0.121645988568661,-0.0434831847365424,-0.0401335783224328,-0.0067608993239667,0.147587613860487,0.0892474040675914,0.0975649312526891,0.0174371615458691,0.0149351227396139,0.052901054422347,0.0082632429826953,-0.0976054485191214,0.0944425207865386,0.211672522728041,0.0856122423462175,0.149889611015805,-0.0720493729088969,0.0890230572325826,-0.0141166038908107,-0.133907150909627,0.0736011368915007,-0.128798859338674,-0.187222140366171,-0.0155973984600266,0.235541532636145,-0.0133397444920215,-0.127956517331455,0.0530687165220106,-0.00159939600785719,-0.0597252001719823,-0.0303717381353463,0.0966955907139075,-0.0376120786700442,-0.134805641523373
"X_Geranium_molle",0.0108042964144521,0.0687077588303441,0.272148369255555,0.0364834648575346,0.0264722372787922,0.0678240677751145,0.0289107187310899,-0.081373306561186,-0.141096363165006,-0.0880603070628737,-0.0895175751837686,-0.0576042284899993,0.0357975142557113,0.0225009562250774,-0.0582200498329295,0.0203367245276415,0.149333467423573,-0.116339985245071,1,0.00997735042196221,0.0753140146984333,0.211771424294208,0.0535959394494444,0.0666585760791602,-0.00435745910012568,-0.196543455305506,-0.145958313817945,-0.10310730447473,-0.0055437995771068,-0.0171447493070905,-0.0532476012859279,0.00583817211262707,0.1314024812187,-0.0549355694347932,-0.212297146564028,-0.0396451930311368,-0.140515825059834,0.10855694435837,-0.0466856300661526,0.0368308950237893,0.13408386873034,-0.126169112586362,0.11750120050046,0.272423549474156,0.0892858612477457,-0.27976663747106,0.0187313718923285,0.219569201537622,-0.0461140064792255,0.00593221416402298,0.0813274492849626,0.0331274073067999,-0.0767043928797055,0.0512300849537442,0.233276344322621
"X_Hypochaeris_glabra",0.0132242280219901,0.0083901757077396,0.0016712606168662,0.0532057755389406,0.0667714913365824,0.0439054687000405,-0.0353874222702668,-0.00258253816633428,-0.139949105341897,0.0476333114078508,-0.0293968992186829,-0.0359525661607629,0.0128143295208728,-0.0112381645357328,0.0288276186592827,0.0260766701231699,-0.135524948322382,0.00967549064714181,0.00997735042196221,1,0.0121659601611722,0.163895305755192,-0.0101039611254768,0.046937834182051,-0.0372741036753964,-0.0548931443214021,-0.108671283039125,0.0326004695267525,0.0454973780013574,0.00780181347690617,0.0339942463817862,0.0406149476751997,0.0175285847166009,0.188042375427177,0.159932160982063,0.20382745689327,0.148430166491039,0.0505223865403024,0.202500220717072,0.0496826325525768,-0.123040709714351,-0.12058928675796,-0.152002252100631,0.100543746226636,0.210724628482888,0.0423303855907029,0.0116433617964668,0.176417302018395,0.0654242274247095,0.00443826033546322,0.011914530119508,-0.0168430613340461,0.122165506709349,0.0202678668978049,0.186580947401165
