"","X_Aira_sp_","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Cerastium_glomeratum","X_Conyza_parva","X_Conyza_sp2","X_Cortaderia_selloana","X_Crassula_sp_","X_Ehrharta_longiflora","X_Exotic_sp1","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lotus_angustissimus","X_Lysimachia_arvensis","X_Medicago_sp_","X_Phytolacca_octandra","X_Polypogon_monspeliensis","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Symphyotrichum_squamatum","X_Trifolium__glomeratum_","X_Unknown_grass1","X_Unknown_grass2","Astartea_scoparia","Austrostipa_sp_","Banksia_menziesii","Baumea_articulata","Beaufortia_elegans","Caladenia_sp1","Callistachys_lanceolata","Cassytha_racemosa","Cotula_australis","Eucalyptus_rudis","Euchilopsis_linearis","Eutaxia_virgata","Hypocalymma_angustifolium","Hypolaena_exsulca","Isolepis_cernua","Juncus_pallidus","Kunzea_glabrescens","Lepidosperma_longitudinale","Lobelia_sp_","Loxocarya_sp_","Melaleuca_preissiana","Melaleuca_rhaphiophylla","Microtis_media","Nutsyia_floribunda","Podotheca_gnaphalioides","Pteridium_esculentum","Pterostylis_sp1","Pterostylis_sp2","Pultenaea_reticulata","Scaevola_alata","Senecio_sp_","Stylidium_repens","Trachymene_pilosa","Waitzia_suaveolens"
"X_Unknown_grass2",0.0357168709352947,0.0583756499597583,-0.130749107176853,0.0388034167964168,-0.0959844023665508,-0.105635449341681,-0.105823948730111,0.045496039473807,0.00214819023969077,-0.0679571832309139,0.312421942628239,-0.0213051830547444,0.162927235398527,0.0298579489520759,0.0747565981426149,0.0409019888070706,-0.00971803781032509,-0.212307985360513,0.2240411960944,-0.0243169556409437,0.210144853009814,-0.00354289108273587,0.0314110918558929,1,0.216372496389941,0.0842707955231745,0.236084782623116,-0.0487924517288916,0.177850339907933,0.0237287655048598,-0.120173930760913,0.208279445490678,0.0458730212574241,-0.169194125512754,0.193558293025789,0.191947953922395,0.323891209609583,0.358073069452906,0.176983788173261,-0.232702845542527,0.36671023530141,-0.135871677689103,0.0853229193990013,0.116189035240396,-0.0924136970442296,-0.114594891955188,0.0153734400633041,0.315658513367119,0.331885865794263,0.123041170615584,0.0459532686934772,0.138076294354604,0.305832880949165,-0.0187445488598316,0.0329946505957277,-0.00236533950153411,0.187254256404742,0.0357252725550934
"Astartea_scoparia",0.0105049135898582,0.0343191972215695,-0.162217912555399,0.0420119794319448,-0.0590781165373192,-0.00792904182133651,-0.0564579019996769,-0.008853195657514,0.000316510056410844,-0.0754018458688816,0.213055020653321,-0.00910164110985506,0.152110356209036,0.0159629016227848,0.0817413875240769,0.015896511627889,-0.00462905282118747,-0.118915440839293,0.19646912319592,0.0128942158470527,0.152731532739899,0.00359617935306655,0.0242069464125554,0.216372496389941,1,0.0817842987746356,0.109589313697565,-0.0549575063437007,0.0990329418123436,0.0259316663854696,-0.103815725626002,0.11091754513983,0.0285634705873047,-0.0971208099063453,0.0982960141941328,0.198942875146858,0.218960550439996,0.22825627034537,0.0961295990249827,-0.160391078925994,0.277580763056173,-0.104524305748216,0.0734742245753554,0.0653809443376742,-0.00828193803190132,-0.0440559547660218,-0.0114738753241543,0.19208151707432,0.190875782595104,0.146264569041247,0.0362582088389758,0.101449627842054,0.168642673681102,-0.0481505685135446,0.0800744043497976,-0.00907755093568159,0.124635531801092,0.00193735176499593
"Austrostipa_sp_",0.00877444663760349,0.0143065829055746,-0.0663687520063399,0.00933734161544015,-0.0127197400798011,-0.00176835721744489,-0.00938185056265576,0.00880997146958024,0.00276010502011351,-0.0394003414906145,0.0820455321319146,0.00526634177759686,0.0680311709368104,0.00606808093776269,0.0301006303204005,0.00652736958197244,-0.0105732374032757,-0.0350390010940439,0.0704639398085185,0.0183984037569779,0.0418444963116605,-0.00277250289238338,0.00961427322512838,0.0842707955231745,0.0817842987746356,1,0.0297977611972006,-0.0231556006889948,0.026018650734676,0.00237158303953765,-0.0341845766661903,0.01941336298462,0.0148415678210324,-0.0306929431615314,0.024469148443713,0.0795959927602267,0.0831002731250459,0.0905060004048227,0.0291591447331333,-0.0677000324175524,0.10433973566555,-0.0375998522621356,0.0342370069534533,0.00186547446583597,-0.00125248383788941,-0.00683338789899474,0.00257513884757839,0.0606952989695903,0.0813166444188009,0.0491179790309519,0.0101630083280181,0.0467634294630799,0.0698920675610593,-0.0307916248604022,0.0395658921926418,-0.00515959776314615,0.0632122328174395,0.00556589953861697
"Banksia_menziesii",0.117674062238377,0.0625789846030088,0.129162645727574,-0.00191064734352518,-0.468179661346089,-0.546914832188178,-0.401242338098025,0.131749789458799,-0.0210159073803569,0.0674963393957176,0.342074694736521,-0.114971521437801,-0.167630475095388,-0.040581650155998,-0.15575620358165,0.109131210820863,0.00574081730142594,-0.402824745017922,0.15947991114705,-0.442160062514361,0.242996234716117,-0.183209696581033,0.0302948491032424,0.236084782623116,0.109589313697565,0.0297977611972006,1,-0.0117024031258628,0.361061164838848,0.0386809778603311,-0.101910016027667,0.62454763158743,-0.0064941753463907,-0.469659434017378,0.437159503545448,-0.050056817521986,0.529550725491074,0.541048538980954,0.390861417029408,-0.302342055719611,0.362103748285386,-0.1620646101773,-0.00525158132482937,0.305335334375498,-0.461345187878458,-0.436585653661528,-0.0140441734802948,0.676397101966248,0.636321225534343,-0.382516901547496,0.0904965653952306,-0.0819584760799279,0.701370097474021,0.0538848374801406,-0.394276955648208,0.174827452500536,0.144351710689209,0.0812171435213117
"Baumea_articulata",-0.00716941399151357,-0.00383612739269092,0.0580957534483701,-0.0115156676397265,0.0227218044529891,0.00561944468688778,-0.00880289682973132,0.000121975281711898,-0.00225343726158639,0.0231365906643423,-0.0227586449242776,0.00115738606449084,-0.0260452325661664,0.0186168979586585,-0.00566244540050473,0.0106893897639652,0.00946197459786769,0.0243224042062878,-0.0594361537658755,-0.0303159838469488,-0.02521507434241,-0.00843931312860071,-0.00261574803141623,-0.0487924517288916,-0.0549575063437007,-0.0231556006889948,-0.0117024031258628,1,0.00142715295665329,-0.0031964601673691,0.00573218841426227,-0.00782586161374427,0.00246517398427284,0.0107158112880504,-0.0187857381211319,-0.0814205147744273,-0.0455500921429121,-0.0543618669057632,-0.00397189952995161,0.0349494514115018,-0.0434710827844666,0.0188918357915351,-0.0272420510587612,0.0235799842636254,-0.0250425593159459,-0.0142695309470136,-0.013519576466136,-0.0294139734742553,-0.0390351753006214,-0.0422772520916539,0.00144833103998466,-0.0434747249345251,-0.03504111554463,0.0165967345076156,-0.0316407569294877,0.00863777411722892,-0.0180648574345596,0.000251801087192814
"Beaufortia_elegans",0.0507010291843625,0.0458885133644561,0.108668590356619,0.0242268778749486,-0.257702462965437,-0.286162192143386,-0.300290755372493,0.0508974803739332,-0.0134795084467019,0.0214171001459334,0.215763373477373,-0.0601285214882053,-0.0729316811728316,0.00460573901723623,-0.0502027042507994,0.087306226763745,0.0137405796078711,-0.287659368332058,0.0829038733164518,-0.234730369774086,0.177413632089632,-0.107867873502609,0.00161746508756169,0.177850339907933,0.0990329418123436,0.026018650734676,0.361061164838848,0.00142715295665329,1,0.0264910088537747,-0.113229944329797,0.338584489859688,0.0152954322804461,-0.261864718239767,0.24277416001527,-0.0138369207431055,0.386828141089755,0.340972214040146,0.292953035724693,-0.269722023602458,0.255358159669936,-0.182695706594972,0.0059638631356522,0.295125157807611,-0.270776956583662,-0.309068570532798,-0.0239415623591155,0.373570006844374,0.355079657650179,-0.18907136064926,0.0657025342369794,-0.00634970440513622,0.411676296843558,0.0398213823106865,-0.222557806631943,0.0959143797652508,0.191229255280073,0.0362190569888118
"Caladenia_sp1",0.00464454136015225,0.00417652292065298,-0.0100171350784814,0.00569685102662273,-0.0238360867237059,-0.0169380064676318,-0.0322138046261697,-0.00189976347725551,-0.00111250161505939,0.000641622097391468,0.0251480556303492,-0.0114117541534116,0.00801848421479002,-0.00838095410458014,0.000260693492759524,0.00324624705269365,0.00419751108491365,-0.0178122412843558,0.0225316398209965,-0.0228027474683921,0.0294576507907491,-0.00626376304366906,0.000470384161985387,0.0237287655048598,0.0259316663854696,0.00237158303953765,0.0386809778603311,-0.0031964601673691,0.0264910088537747,1,-0.0265861151452675,0.0398416024141651,0.00378051652112443,-0.0239899792125226,0.0242732521496368,0.0162274254707582,0.0477808213104434,0.0412920361721437,0.0268383118728922,-0.0283373533569202,0.0431425044925323,-0.0136079412006105,0.00502240954515283,0.0269599523200756,-0.0182912367200316,-0.0262438210163223,-0.00252337156793605,0.0432149502394092,0.0303322372026305,-0.00228313472467903,0.0108189222101076,0.000623507734329323,0.0363828541828281,-0.00656086806523416,-0.010573967925192,0.00171382301172503,0.0179373295983047,0.00238313216248286
"Callistachys_lanceolata",-0.00417415629314408,-0.0285056689570746,0.0733407851650086,-0.0317397840371594,0.0237048667375584,0.0143936669682789,0.0815061115665036,-0.0178507356839982,0.00206761459299886,0.0328722514975471,-0.135706040030531,0.0128900439861481,-0.0964574790282242,-0.0260094245720881,-0.0673951855511804,-0.031128249084929,-0.00696476648886249,0.0746766441405968,-0.0617140941739731,0.0173962087118758,-0.0968218478085473,-0.00579607971216472,-0.00934042739206633,-0.120173930760913,-0.103815725626002,-0.0341845766661903,-0.101910016027666,0.00573218841426227,-0.113229944329797,-0.0265861151452675,1,-0.101126175217758,-0.0424508132081125,0.0523748629596503,-0.0607229305460431,-0.0808704832697484,-0.148992434873824,-0.153097572031321,-0.100902882907863,0.123492855783802,-0.183614106217887,0.0726018535457233,-0.0576860660626857,-0.109206604784358,0.0224077864075809,0.0564950099146738,0.0221881038030219,-0.139372227549355,-0.11890489040613,-0.08970912446405,-0.030582911396395,-0.0418777909765558,-0.105163705480848,0.00385000927173234,-0.0255159150591388,-0.0124814664260199,-0.105098687199287,-0.0195525435143704
"Cassytha_racemosa",0.0929373649986392,0.0613369076499771,0.0868322317998468,0.012381642120069,-0.46217798740213,-0.468538371706764,-0.370214553140642,0.0937917697616134,-0.023547394890382,0.0578628578671766,0.339322963714569,-0.0957625929190099,-0.196907389867174,-0.0229951577634398,-0.153294922643926,0.106754412598661,-0.00308559867917042,-0.401676930763815,0.102283674625508,-0.400621851525046,0.199804948444034,-0.170255149357842,0.0225498553598975,0.208279445490678,0.11091754513983,0.01941336298462,0.62454763158743,-0.00782586161374428,0.338584489859688,0.0398416024141651,-0.101126175217758,1,-0.0152156912862775,-0.441718209442525,0.391596487686675,-0.0291560215489692,0.466589615563995,0.484286994630831,0.393491961983069,-0.273830843722847,0.350939963996421,-0.186286146113214,-0.0179425273810196,0.28954815154108,-0.41966627298366,-0.39895810207097,-0.0100768789924263,0.639630863841003,0.554855235468433,-0.325680986668281,0.0825659492922834,-0.0993268035236444,0.62766250548702,0.0406574534693829,-0.331007877606197,0.161330006623225,0.0901211470773078,0.067863101428312
"Cotula_australis",-0.0104932353316569,0.0105324110291259,-0.0226741666188595,0.00797522430024165,0.0430444680295669,0.0299577368730017,0.000850120019448793,0.00508941383554976,0.00270520950001055,-0.0110117707430622,0.0531838042911197,0.00148516522378551,0.0877952453584263,0.0325844965171383,0.0399202685573525,0.00851853033222242,0.0103329891425948,-0.00980281523941721,-0.000353979596326913,0.0207854392643946,0.0195637242537007,0.030994509349534,0.0040551690186983,0.0458730212574241,0.0285634705873047,0.0148415678210324,-0.0064941753463907,0.00246517398427284,0.0152954322804461,0.00378051652112443,-0.0424508132081125,-0.0152156912862775,1,0.0174034794471503,0.0116532169306594,0.0116677493286444,0.0262864434234561,0.0270562365825183,0.0156186117658016,-0.0443717456419824,0.0740263526951418,-0.0103829478561749,0.0346166717887293,0.0309805021418344,0.017985376793726,-0.0013376518037025,-0.00375015453439132,0.0116720265121789,0.0161647727051602,0.0853181530427415,0.000469597867189051,0.0395506274306159,-0.016465541309664,0.00911750839795237,0.0365176594243551,-0.00699871235702385,0.0468291014205403,0.00710172657066118
"Eucalyptus_rudis",-0.0813632747481291,-0.0448024343809308,-0.0813482475000821,-0.00339846002645591,0.350602900965466,0.382611955654791,0.277815701020752,-0.0781203870921612,0.0140090869151792,-0.0444276389316294,-0.248987405799517,0.0698565739790548,0.14678831163932,0.022559525949392,0.115404785674942,-0.0752613796558133,-0.000276843469295301,0.315635458170505,-0.104402262465173,0.307539016921287,-0.159937760846599,0.136550764215815,-0.0206566280494627,-0.169194125512754,-0.0971208099063453,-0.0306929431615314,-0.469659434017378,0.0107158112880504,-0.261864718239767,-0.0239899792125226,0.0523748629596503,-0.441718209442525,0.0174034794471503,1,-0.302035830379632,0.0137288426273563,-0.374299038795788,-0.384981886065204,-0.29307472007715,0.210998638168187,-0.272763645165773,0.14578352787571,0.022690333253536,-0.207717385324487,0.33116906012522,0.321731243386896,0.0132162192652392,-0.471458624016805,-0.450648727901044,0.265109968790069,-0.0658534343899001,0.0555017734523493,-0.493809586727812,-0.021203306011731,0.262904529718475,-0.117452387860017,-0.0865736319735158,-0.0411828462376797
"Euchilopsis_linearis",0.0612753031235637,0.0443055409728701,0.0720975131449443,0.00471502220396537,-0.282325605234741,-0.326118673028183,-0.24923634174515,0.0753087221348285,-0.0103961245189178,0.0418438538580075,0.25687123068159,-0.0744028396513382,-0.0596730481693551,-0.000625188754126107,-0.08882457336624,0.0747287077900231,0.0217975627318776,-0.286377236499752,0.117877393716974,-0.262680654141657,0.170299049542102,-0.0890758918106079,0.0143297402960437,0.193558293025789,0.0982960141941328,0.024469148443713,0.437159503545448,-0.0187857381211319,0.24277416001527,0.0242732521496368,-0.0607229305460431,0.391596487686675,0.0116532169306594,-0.302035830379632,1,-0.00190890513881861,0.363118120457038,0.363723201571338,0.262304253799348,-0.213982605970655,0.304336700996144,-0.118283848994084,0.00976837384925594,0.20900662721812,-0.291505423126975,-0.28996263103231,0.000708630180085709,0.439020296455132,0.419368995035002,-0.168697512991262,0.0466295766508348,-0.0123661793734289,0.431357941137531,0.0401593332731526,-0.224980211714222,0.0882486326626515,0.103826873804993,0.0453199690596914
"Eutaxia_virgata",0.00593896958379722,0.0259088396620283,-0.257757799965181,0.045499758674282,0.0576691767542756,0.103474593410684,0.0696126135651039,0.0022367355367639,0.0103005035761908,-0.117735704811556,0.117319699148207,0.0258450565063839,0.184592802765176,-0.0117457002932802,0.148830866864461,-0.0228321774185033,-0.02606909940582,-0.015640171616165,0.208104115910899,0.185611397549744,0.123947435421728,0.0611818302964575,0.0160111703166128,0.191947953922395,0.198942875146858,0.0795959927602267,-0.050056817521986,-0.0814205147744273,-0.0138369207431055,0.0162274254707582,-0.0808704832697484,-0.0291560215489692,0.0116677493286444,0.0137288426273563,-0.00190890513881861,1,0.104820829629188,0.152959144315257,0.00544592262862866,-0.0668844318724195,0.194913724814915,-0.068710823630734,0.101002619868096,-0.0607647577564409,0.13499749614936,0.109352159510588,0.00689958413018165,0.0410867889854121,0.0864005831681329,0.2770570287623,-0.00142509181842215,0.178662979399962,0.0428292195790523,-0.0816982651770286,0.217260115521196,-0.074167512876786,0.102298110168457,0.001228988822666
"Hypocalymma_angustifolium",0.0845576072786983,0.0711347446069182,0.0110514823309539,0.0275372399106875,-0.336989595218095,-0.372792430049435,-0.339393418630942,0.0856815692685885,-0.0102653593487813,-0.00422595061060944,0.365605446448926,-0.0835413364902955,-0.00211371972291455,-0.0148295963738415,-0.0476106233057072,0.0911666195319757,0.00209487364525711,-0.375407037477246,0.231418015126284,-0.275137582531794,0.272919737057681,-0.115160681449433,0.0207803798428437,0.323891209609583,0.218960550439996,0.0831002731250459,0.529550725491074,-0.0455500921429121,0.386828141089755,0.0477808213104434,-0.148992434873824,0.466589615563995,0.0262864434234561,-0.374299038795788,0.363118120457038,0.104820829629188,1,0.539860235197937,0.343828357430735,-0.369584404102506,0.445130157123834,-0.212410826963848,0.0448802273079429,0.277518321370508,-0.328658657132325,-0.357932446617774,-0.0063866171765414,0.56357998522306,0.551586382702357,-0.15864046130705,0.0977607423162999,0.0378502364242349,0.602713691098784,-0.00049992666514916,-0.218070694768754,0.0941589057864442,0.249629294970084,0.0577464351681476
"Hypolaena_exsulca",0.0986386633675117,0.0827179030237331,-0.0558954801886443,0.039625068761719,-0.32603515677088,-0.377113993354507,-0.294009750857034,0.1188450439554,-0.00349383170287861,-0.0241202396507465,0.410159574759951,-0.0682377268641803,0.0264437835652319,-0.0178369974873467,-0.00633647104421704,0.0867441289434918,-0.00902513041668106,-0.403088660712042,0.247069509276117,-0.226072195722844,0.270832142924807,-0.100017419841382,0.0268180215057732,0.358073069452906,0.22825627034537,0.0905060004048227,0.541048538980954,-0.0543618669057632,0.340972214040146,0.0412920361721437,-0.153097572031321,0.484286994630831,0.0270562365825183,-0.384981886065204,0.363723201571338,0.152959144315257,0.539860235197937,1,0.349232101974628,-0.345308087536799,0.473660577217301,-0.209395540619359,0.07267020766176,0.249988893694752,-0.290332251129725,-0.317508781782069,0.00612419190099236,0.593176713776615,0.603243202024279,-0.0951101935118867,0.0819830981776072,0.0764035041775067,0.608347267748643,0.00567464939981773,-0.169069548213439,0.0710293069950318,0.223070567554618,0.0735965459412098
"Isolepis_cernua",0.0639468676557565,0.0487220712770284,0.064745229352097,0.0179238286301114,-0.29232678684335,-0.308019924495802,-0.260153127524509,0.0711404184520921,-0.0167539285997097,0.025319575894331,0.262212849847519,-0.055135625515949,-0.096555715590691,0.0062270673244798,-0.0892327093583487,0.0812352523021255,-0.000706552888015827,-0.289006231695486,0.0507935094859587,-0.237812985450757,0.164548372579829,-0.0935357079174256,0.0259658894197128,0.176983788173261,0.0961295990249828,0.0291591447331333,0.390861417029408,-0.00397189952995161,0.292953035724693,0.0268383118728922,-0.100902882907863,0.393491961983069,0.0156186117658016,-0.29307472007715,0.262304253799348,0.00544592262862866,0.343828357430735,0.349232101974628,1,-0.236091719773963,0.298098863100777,-0.170863483048068,0.0125032638031069,0.23961551772705,-0.275948189346886,-0.292671345002703,-0.00868589365710069,0.42039301746205,0.390064866899254,-0.171728078965151,0.0505718282075037,-0.00654191053657551,0.424463571326876,0.0266337350880599,-0.195590864926853,0.116831740902098,0.13574112839554,0.0392489328270218
"Juncus_pallidus",-0.04032901388249,-0.0540436827329089,0.0132957977249954,-0.0318209307382898,0.190819909344504,0.195934623282528,0.207270210588942,-0.0423827739402969,0.00577504252091719,0.0194432973477631,-0.275378039218764,0.0430826790447895,-0.0447007492758005,-0.0221256747748542,0.0167543125358848,-0.0583834596916364,0.00858570615686867,0.248934646831733,-0.122719240597293,0.141629601102798,-0.171321164068378,0.0474395884391138,-0.0190604459447822,-0.232702845542527,-0.160391078925994,-0.0677000324175524,-0.302342055719611,0.0349494514115019,-0.269722023602458,-0.0283373533569202,0.123492855783802,-0.273830843722847,-0.0443717456419824,0.210998638168187,-0.213982605970655,-0.0668844318724195,-0.369584404102506,-0.345308087536799,-0.236091719773963,1,-0.31563644615137,0.164204072310862,-0.0527176584075944,-0.188026414799969,0.180516050020452,0.219850715699492,-0.0093530033644893,-0.355666941815811,-0.32841317690339,0.0401258738238608,-0.064425571616131,-0.0521846381618052,-0.35809255823897,-0.00869403599073425,0.0972501994892046,-0.0662109227393431,-0.191914209882834,-0.0375795704728372
"Kunzea_glabrescens",0.0385659288327266,0.0715814371120723,-0.135753762599423,0.0503584178447742,-0.178574301375819,-0.1732009339585,-0.209410485154175,0.0667903253566552,-0.00741047807739938,-0.0436772890125794,0.441067015213999,-0.0519449323830684,0.173854619166494,0.0759566677822893,0.0393038607794631,0.0850817236877402,0.0208814785405762,-0.307123740417839,0.231252999536556,-0.133219120265701,0.244355800567768,-0.0159830301085388,0.0344673196910797,0.36671023530141,0.277580763056173,0.10433973566555,0.362103748285386,-0.0434710827844666,0.255358159669936,0.0431425044925323,-0.183614106217887,0.350939963996421,0.0740263526951418,-0.272763645165773,0.304336700996144,0.194913724814915,0.445130157123834,0.473660577217301,0.298098863100777,-0.31563644615137,1,-0.187229354634469,0.0979947483528924,0.219587881087327,-0.193705813520911,-0.232800782149274,0.00202806432135876,0.482503990197958,0.456018616305343,0.150768101679077,0.0593663087002103,0.1086146413374,0.395439025358202,-0.000253198484015272,-0.00426178352955321,0.0263102034167928,0.216133486531863,0.0395963144612614
"Lepidosperma_longitudinale",-0.0233117250359308,-0.0363344340150025,0.0240458086437646,-0.0276992008648963,0.137196894992126,0.1135277772075,0.13222589120166,-0.0196125627744548,0.00395927004609423,0.0211583811422658,-0.16913374047244,0.0157742582190721,0.0184061274417485,-0.0186040187400493,0.00624504051936678,-0.0379866068875525,0.0144597065153219,0.179858497750312,-0.0618413328359377,0.0784059070639862,-0.103202764372249,0.0338734248028908,-0.0103450795593811,-0.135871677689103,-0.104524305748216,-0.0375998522621356,-0.1620646101773,0.0188918357915351,-0.182695706594972,-0.0136079412006105,0.0726018535457233,-0.186286146113214,-0.0103829478561749,0.14578352787571,-0.118283848994084,-0.068710823630734,-0.212410826963848,-0.209395540619359,-0.170863483048068,0.164204072310862,-0.187229354634469,1,-0.024432473880884,-0.123664406616979,0.105067352851734,0.134056020590493,0.0118989137581942,-0.218570935624314,-0.19946679865084,0.0226467615300457,-0.0346171743192283,-0.0304725161688749,-0.220603516435933,0.00299392181284774,0.0485411172942276,-0.0512345629271545,-0.104694357757296,-0.0164457786409033
"Lobelia_sp_",-0.00330357459042312,0.0154776770409742,-0.0939870096727561,0.0190471283472159,0.0433422259192541,0.0435104824792046,0.0196497909325535,0.01019469652769,0.00521794709366166,-0.0442328885637016,0.0712717997903793,0.00839782354943506,0.118656366153198,0.0121547439104572,0.0760032653210652,-0.000631035057433088,0.000369724419915342,-0.0119316473348309,0.053076561595658,0.0741939485787337,0.0461016380054714,0.0449300611362949,0.00538426632092164,0.0853229193990013,0.0734742245753554,0.0342370069534533,-0.00525158132482936,-0.0272420510587612,0.0059638631356522,0.00502240954515283,-0.0576860660626857,-0.0179425273810196,0.0346166717887293,0.022690333253536,0.00976837384925594,0.101002619868096,0.0448802273079429,0.07267020766176,0.0125032638031069,-0.0527176584075944,0.0979947483528924,-0.024432473880884,1,0.0080775031757568,0.0679046843554049,0.0368677854497611,-0.00493424188330859,0.0249227105092715,0.0420461917682598,0.13877964060786,-0.00905642672169743,0.0815314067971126,0.0013910034648919,-0.0096094798792955,0.0815264236567875,-0.018271544769853,0.0685726235173501,0.0114448743322143
"Loxocarya_sp_",0.028605533402483,0.0360189115765078,0.108823161116546,0.0218841762729011,-0.20112148634674,-0.224824366711363,-0.256744519551735,0.0393679779870612,-0.0130833204639494,0.0390382704192372,0.174299349937369,-0.0590302832773813,-0.0434309316982606,0.0200222708666625,-0.026810566992095,0.0814338397657922,0.0370276972733598,-0.215677100504984,0.0281213262527479,-0.230956373429095,0.127125831429025,-0.0780178554059862,-0.00361636185702511,0.116189035240396,0.0653809443376742,0.00186547446583596,0.305335334375498,0.0235799842636254,0.295125157807611,0.0269599523200756,-0.109206604784358,0.28954815154108,0.0309805021418344,-0.207717385324487,0.20900662721812,-0.0607647577564409,0.277518321370508,0.249988893694752,0.23961551772705,-0.188026414799969,0.219587881087327,-0.123664406616979,0.0080775031757568,1,-0.22087009367724,-0.262032455881732,-0.0502696697237716,0.309190383158867,0.27281311346805,-0.14128075839342,0.0445680881005155,-0.0343830668779136,0.286210078016196,0.0512251980416836,-0.200363047031339,0.0892128228488333,0.117144545973922,0.0278333114620907
"Melaleuca_preissiana",-0.0725544613272092,-0.0299315291344307,-0.192824543900163,0.0227264518083977,0.340057525441232,0.392852205712036,0.299917024193697,-0.0758651002914504,0.0170508665626594,-0.0846151124949585,-0.181008233785362,0.0809200894766124,0.199877833164633,0.0124603570179323,0.1805044837506,-0.0846749274312346,-0.0106629549152723,0.271981688139846,-0.0335696564697354,0.366418801873628,-0.114895666756287,0.163164682608782,-0.0111588300681802,-0.0924136970442296,-0.00828193803190132,-0.00125248383788941,-0.461345187878458,-0.0250425593159459,-0.270776956583662,-0.0182912367200316,0.0224077864075809,-0.41966627298366,0.017985376793726,0.33116906012522,-0.291505423126975,0.13499749614936,-0.328658657132325,-0.290332251129725,-0.275948189346886,0.180516050020452,-0.193705813520911,0.105067352851734,0.0679046843554049,-0.220870093677239,1,0.347558801914341,0.00163227672257554,-0.42045549660156,-0.393465461818648,0.366886080447375,-0.0595635823457456,0.110121815078847,-0.457673499901788,-0.0431679297681401,0.333836249785973,-0.130872127920726,-0.0662953214999913,-0.0440185470522819
"Melaleuca_rhaphiophylla",-0.0644440455059389,-0.0342007554829065,-0.172161924598251,0.00391489599794767,0.322883843378384,0.371980035223194,0.312085476420088,-0.0671560524214916,0.0167430397393144,-0.0803313152082887,-0.195436907033568,0.0805587605800327,0.157868683058929,0.00435151786649182,0.143342005259002,-0.086672218599472,-0.0258201416666633,0.295234096141802,-0.0300349260315241,0.340759866442335,-0.1299032342516,0.130641272823005,-0.00737978863592709,-0.114594891955188,-0.0440559547660218,-0.00683338789899474,-0.436585653661528,-0.0142695309470136,-0.309068570532798,-0.0262438210163223,0.0564950099146737,-0.39895810207097,-0.0013376518037025,0.321731243386896,-0.28996263103231,0.109352159510588,-0.357932446617774,-0.317508781782069,-0.292671345002703,0.219850715699492,-0.232800782149274,0.134056020590493,0.0368677854497611,-0.262032455881732,0.347558801914341,1,0.0222860799726106,-0.412785958233921,-0.382146087288762,0.29729702986584,-0.0662122197249181,0.0865141938503182,-0.432656397194788,-0.0525052819243608,0.311151317410101,-0.129202919138594,-0.10381989423351,-0.0329763115837204
"Microtis_media",0.00474326449890557,-0.000267750235769961,-0.00938091434171216,-0.000694201060500276,0.00591051055721881,0.00797188139390425,0.0352876524492122,0.00332111201793898,0.000507699179856903,-0.00348358168978701,0.0159643159670787,0.00372254300704465,0.0046426564504757,-0.00524993900477421,-0.0270925328519668,-0.0102260677641539,-0.0155445509740161,0.0115899054811144,0.0107757360110069,0.0338833682643708,-0.00971952803268916,0.00648022125853624,0.00375348598158327,0.0153734400633041,-0.0114738753241543,0.00257513884757839,-0.0140441734802948,-0.013519576466136,-0.0239415623591155,-0.00252337156793605,0.0221881038030219,-0.0100768789924263,-0.00375015453439132,0.0132162192652392,0.000708630180085706,0.00689958413018165,-0.0063866171765414,0.00612419190099236,-0.00868589365710069,-0.0093530033644893,0.00202806432135876,0.0118989137581942,-0.00493424188330859,-0.0502696697237716,0.00163227672257553,0.0222860799726106,1,-3.05462554294454e-05,-0.0110377963134177,0.011108688930947,-0.00452495569584847,0.0189062946184542,0.00137972728436626,0.000985985897049192,0.0277561557434057,-0.0268513775189237,-0.0116386293037635,0.00486505596695545
"Nutsyia_floribunda",0.100668844271714,0.0799294031696205,0.0292820765751165,0.0254466282591228,-0.460441523444989,-0.479531718417,-0.383397175320599,0.107051884440705,-0.0215560158203638,0.0287874371253097,0.448282110349564,-0.100144159352032,-0.100175761151345,-0.00541249569572685,-0.109234030670766,0.111775574651403,-0.00581861890506447,-0.440650820059665,0.189258552217972,-0.385015585995413,0.254605056836792,-0.154397120902425,0.0298954414730308,0.315658513367119,0.19208151707432,0.0606952989695903,0.676397101966248,-0.0294139734742553,0.373570006844374,0.0432149502394092,-0.139372227549355,0.639630863841003,0.0116720265121789,-0.471458624016805,0.439020296455132,0.0410867889854121,0.56357998522306,0.593176713776615,0.42039301746205,-0.355666941815811,0.482503990197958,-0.218570935624314,0.0249227105092715,0.309190383158867,-0.42045549660156,-0.412785958233921,-3.05462554294455e-05,1,0.64578710910139,-0.244911697961544,0.087757390009678,-0.0378873696077829,0.690135010003729,0.0362612908006288,-0.290965636864973,0.145448450682024,0.162033591936428,0.0790945080333496
