"","X_Aira_sp_","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Cerastium_glomeratum","X_Conyza_parva","X_Conyza_sp2","X_Cortaderia_selloana","X_Crassula_sp_","X_Ehrharta_longiflora","X_Exotic_sp1","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lotus_angustissimus","X_Lysimachia_arvensis","X_Medicago_sp_","X_Phytolacca_octandra","X_Polypogon_monspeliensis","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Symphyotrichum_squamatum","X_Trifolium__glomeratum_","X_Unknown_grass1","X_Unknown_grass2","Astartea_scoparia","Austrostipa_sp_","Banksia_menziesii","Baumea_articulata","Beaufortia_elegans","Caladenia_sp1","Callistachys_lanceolata","Cassytha_racemosa","Cotula_australis","Eucalyptus_rudis","Euchilopsis_linearis","Eutaxia_virgata","Hypocalymma_angustifolium","Hypolaena_exsulca","Isolepis_cernua","Juncus_pallidus","Kunzea_glabrescens","Lepidosperma_longitudinale","Lobelia_sp_","Loxocarya_sp_","Melaleuca_preissiana","Melaleuca_rhaphiophylla","Microtis_media","Nutsyia_floribunda","Podotheca_gnaphalioides","Pteridium_esculentum","Pterostylis_sp1","Pterostylis_sp2","Pultenaea_reticulata","Scaevola_alata","Senecio_sp_","Stylidium_repens","Trachymene_pilosa","Waitzia_suaveolens"
"Juncus_pallidus",-0.0935604707157152,-0.651353951876425,-0.237463370301002,-0.197131415510046,0.167088231397898,-0.114278593306146,0.470852517311669,-0.821814757130962,-0.376428426292637,0.0438992805997793,-0.619492957336884,0.00678664842461746,-0.119294380372885,-0.134807414737124,-0.434308902506685,-0.698761959528614,-0.105831302572588,-0.0895295086554336,-0.358038305880042,-0.256551282087118,-0.838376698833846,-0.273928332448658,-0.403553812492828,-0.200546780783946,-0.609648281221238,-0.173003659233901,-0.945430121551592,-0.0703791410709709,-0.935245929342251,-0.143867963858767,0.159466939479693,-0.842207714153021,-0.23772902255637,0.205903872253308,-0.944883430360689,-0.672352442023759,-0.906145236323411,-0.912985398493452,-0.913061601921256,1,-0.858040877764947,0.428608870764019,-0.0632134121542717,-0.959694479450295,-0.298443888980059,-0.167443691615256,-0.095343825257015,-0.950603190853409,-0.896353361741663,-0.40973487616516,-0.694973176632875,-0.404381353308822,-0.951983308390831,-0.021856543229436,0.0756652849691204,-0.908132010338341,-0.512607085918316,-0.848503848008542
"Kunzea_glabrescens",-0.578175700114845,-0.0833495699255648,-0.725159456398929,-0.39387753436232,-0.790550740389834,-0.33514027059338,-0.851471448962528,-0.0458880027878544,-0.0946546546675495,-0.758665625703536,0.0519160179313081,-0.776074990920974,-0.788518885690459,-0.861732833557948,-0.0801381278574294,-0.156266050843015,-0.328760332933878,-0.807640972687443,-0.447026751333615,-0.138883143077624,0.0386613417282475,-0.514196872500478,-0.805362844718566,-0.743083326808053,0.321063163218308,-0.176290932670885,-0.456598925817893,-0.713725717443722,-0.166252972426271,-0.752368081852732,-0.553347482605516,-0.0145881655950042,-0.379077786497586,-0.482889684986436,0.337485685824787,0.28363795072443,0.410395476979643,0.595273954124859,0.0829194230666767,-0.858040877764947,1,-0.888599383218854,-0.723320632329194,-0.11218703562132,-0.0524907287880094,-0.192259447725655,-0.854151856634897,0.336128502500498,-0.0389125956160887,0.00819162402031669,-0.671755892145369,-0.347432292325497,0.392375980727557,-0.643612806299311,-0.771747028821839,-0.393899428564286,0.00112988612235826,-0.0530145292247724
"Lepidosperma_longitudinale",-0.0306342402426252,-0.649372404397124,-0.164058677125231,-0.212921299343411,0.133249810474761,-0.255188697594429,0.441895843828453,-0.839375635940391,-0.505641776358892,0.0543077346808368,-0.664147426439272,-0.0526281622250927,-0.125583778898645,0.0153794241557043,-0.522520176860761,-0.710916349045541,-0.159508216301657,0.078900642189688,-0.43167388807553,-0.46468734039901,-0.856675824927503,-0.337155060163272,-0.231469542031886,-0.226307756292062,-0.669886974898168,-0.189074383896456,-0.920695447126644,-0.0654910729604502,-0.9345682685072,-0.12038996399531,-0.00922274527823332,-0.844920026196988,-0.243644030191476,0.117406047127049,-0.95185089944765,-0.778078754032502,-0.913986770119156,-0.924222452265882,-0.912320217766722,0.428608870764019,-0.888599383218855,1,-0.0532949368570078,-0.953162935832707,-0.405760945621295,-0.31640795069448,-0.0010158797114098,-0.949795116803384,-0.90043385581153,-0.562594805148031,-0.592975049295276,-0.5223088688727,-0.953274176629249,-0.0250772436147757,0.00893390316150295,-0.878548070452609,-0.570515157621826,-0.877729707682644
"Lobelia_sp_",-0.0317652687418642,-0.297678197701435,-0.219867725275101,-0.116791187283466,-0.0757667253790886,-0.272092228871535,-0.0502755284225072,-0.428177826639418,-0.258404627935489,-0.0769691360385599,-0.488926494880038,-0.0796563925098158,-0.132759487923144,-0.10307751945847,-0.298664909528929,-0.27196325219658,-0.176852876287706,-0.13274081310583,-0.3163722084791,-0.380506133028035,-0.603194222879786,-0.193823893869125,-0.194521238700296,-0.123180518972404,-0.557329296075941,-0.0956098458293763,-0.696873096444598,-0.0802696173606954,-0.730588392722536,-0.0891180892312525,-0.189965770670617,-0.631320460025919,-0.107861905304474,-0.0755963600601385,-0.751834209045438,-0.636732430846763,-0.73946541579054,-0.781243503719399,-0.635968322787152,-0.0632134121542717,-0.723320632329194,-0.0532949368570078,1,-0.760461838819777,-0.402594819471558,-0.33968465118694,-0.108766454155983,-0.797698500064909,-0.694367592430388,-0.495791272775405,-0.342274057143217,-0.279600656031949,-0.784274758124624,-0.0542753712332965,-0.0876894402060272,-0.604081650428676,-0.392392710160655,-0.443498107794798
"Loxocarya_sp_",-0.516402632010165,-0.000728926202437729,-0.575718849180488,-0.472360027680841,-0.883457781971583,-0.821647522921878,-0.960048734175024,-0.0408706318008822,-0.485484938834858,-0.905280762652299,-0.204816587887477,-0.901743622412218,-0.835368813562263,-0.799014059834064,-0.377226938245301,-0.147582761069483,-0.745190960330395,-0.757590218649142,-0.643076888510846,-0.841959053873061,-0.233003896396618,-0.686983529891581,-0.364165099168853,-0.712561235256471,-0.379385801480549,-0.165655823171627,0.393092819944432,-0.819082259879994,0.596851710908936,-0.76062562537376,-0.952903624950881,0.291923619623358,-0.457422397865039,-0.672115006739478,0.231241148116684,-0.666734439336163,0.328812184845074,0.049366467635198,0.130113097621709,-0.959694479450295,-0.11218703562132,-0.953162935832707,-0.760461838819777,1,-0.722765822974079,-0.839661858301574,-0.819037426411784,0.450708781504917,0.418290770788143,-0.821917999071973,-0.154622645719482,-0.660309247186057,0.362944744014116,-0.768622039088589,-0.914193662794015,0.064128172404168,-0.284252426882494,-0.0704452251313339
"Melaleuca_preissiana",-0.393984475462644,-0.299784490931115,-0.641819962036853,-0.229495503466096,-0.344043382336358,0.281716983897265,-0.29425744300783,-0.36163984207221,-0.0814487769156281,-0.316987226520689,-0.219172465697721,-0.356681672494324,-0.496581602783962,-0.649543172863766,-0.0857431471177438,-0.3421845831553,-0.0909688023410104,-0.592479454697905,-0.270222102845375,0.458021800543892,-0.253023979656189,-0.302796503320167,-0.735514973247054,-0.526519961990944,0.155195897610173,-0.180064230911596,-0.840713650911334,-0.393813681929459,-0.729787656935052,-0.504111628231845,0.359737194354979,-0.536951845606024,-0.285479322746079,-0.0293284007603065,-0.39164527451598,0.419370352247229,-0.372695594390112,-0.147342895675445,-0.440955298821081,-0.298443888980059,-0.0524907287880094,-0.405760945621295,-0.402594819471558,-0.722765822974079,1,0.426134678795959,-0.59483213727471,-0.491254724078159,-0.647229346183903,0.503352510259599,-0.766846441305526,-0.220643304838458,-0.445466387105733,-0.281136241832476,-0.314002611025945,-0.753266808910893,-0.173230678083089,-0.340927306908479
"Melaleuca_rhaphiophylla",-0.363488632446645,-0.395186007520812,-0.664984912512502,-0.247881995757063,-0.304752314517446,0.387973543218788,-0.176547706502454,-0.475449208846195,-0.102575024082022,-0.226353317805999,-0.28985269370428,-0.304266831186967,-0.43751142303863,-0.626199272388099,-0.11425329011931,-0.428144394691762,-0.0881421589163069,-0.542537134771773,-0.292996972304341,0.559297826743422,-0.378462151410923,-0.280106883518359,-0.736573731417228,-0.507711301208869,0.0794074774252827,-0.1964271559559,-0.902811293516998,-0.35725716363888,-0.825507265550027,-0.489024523456473,0.530483008974711,-0.629941673683693,-0.283158741176158,0.0632690094228189,-0.554894274096206,0.37703828761894,-0.517488604764098,-0.296500237916686,-0.577207724472815,-0.167443691615256,-0.192259447725655,-0.31640795069448,-0.33968465118694,-0.839661858301574,0.426134678795959,1,-0.549226430111717,-0.636145735452543,-0.747061316727209,0.542536563737387,-0.828313640578267,-0.242356378157699,-0.595814799849747,-0.218550558314338,-0.247126305581992,-0.841389819818309,-0.221085616929576,-0.447249995427059
"Microtis_media",-0.0435624941707135,-0.484942432568262,-0.280429855301912,-0.249762324850043,-0.173192879304068,-0.477697480602388,-0.0181573866943146,-0.689836463927127,-0.546540263396607,-0.0981908243408765,-0.675389443461168,-0.165355558047878,-0.324169542707536,-0.197675328413086,-0.61333588555483,-0.534675402574943,-0.341447377251795,-0.100885439824657,-0.535305928811351,-0.620495384915141,-0.809156533089006,-0.422229917393387,-0.266039887690656,-0.297524202609505,-0.710514816180361,-0.188337994941072,-0.782413477882596,-0.174593150014782,-0.799751193796352,-0.156943483672566,-0.377217287017819,-0.724093126521962,-0.236091262687335,-0.184238814007312,-0.876332128987292,-0.85384144774874,-0.842473724007704,-0.872658341248106,-0.803951390174507,-0.095343825257015,-0.854151856634897,-0.0010158797114098,-0.108766454155983,-0.819037426411784,-0.59483213727471,-0.549226430111717,1,-0.856084654292083,-0.794946322513072,-0.709553758598386,-0.41353503306544,-0.569227497340401,-0.876855592506274,-0.148829463321749,-0.255837028107683,-0.674712930801765,-0.592006390883709,-0.752661083825774
"Nutsyia_floribunda",-0.594748104004484,-0.00839051718601937,-0.613520137419504,-0.400091896409523,-0.874441088768658,-0.660910444184315,-0.950736316019861,-0.00747356965260356,-0.221389985158535,-0.875605209478409,0.0360274129550521,-0.889322403598501,-0.822091916505384,-0.863406469675468,-0.176436892104786,-0.0972490818768447,-0.610790958858174,-0.792109713457701,-0.568210906923403,-0.630024645662499,0.0203138255603816,-0.571769448925707,-0.599062391539759,-0.749839532791134,-0.0286539424452324,-0.162207016970999,0.0399406231913878,-0.804810836120726,0.35759741917748,-0.782508144979707,-0.889119710479117,0.357942674437861,-0.41301530876181,-0.630745048719395,0.534754342448145,-0.245223325799046,0.672433184824765,0.528438098958603,0.164930380775548,-0.950603190853409,0.336128502500498,-0.949795116803384,-0.797698500064909,0.450708781504917,-0.491254724078159,-0.636145735452543,-0.856084654292082,1,0.419322009873993,-0.519491804831105,-0.381962157561472,-0.509820460157477,0.749159399829292,-0.74834800011284,-0.889092585935344,-0.0159890906420007,-0.0765115167286735,-0.0197419900767665
"Podotheca_gnaphalioides",-0.500574751099192,2.49377279668545e-05,-0.565954264637755,-0.37001696929076,-0.822437636895787,-0.737081764904872,-0.899594290251833,-0.0432735059420128,-0.343864321444397,-0.799799431352049,-0.148078126338028,-0.809644171399141,-0.764825098895162,-0.78106934036345,-0.309157121243418,-0.104389410806958,-0.621537660080859,-0.7141226875331,-0.573949609038425,-0.740065123533403,-0.164078718598025,-0.570049822872728,-0.498417406558224,-0.664298156492541,-0.297542746145802,-0.152409933090284,0.0978298934061916,-0.720792867039992,0.388695001741269,-0.688756221242298,-0.873121752556831,0.242608896961324,-0.389391378130971,-0.60838073074785,0.242309693607061,-0.58068813155841,0.288070625827609,0.0595119982339938,0.130689255102715,-0.896353361741663,-0.0389125956160887,-0.900433855811531,-0.694367592430388,0.418290770788143,-0.647229346183903,-0.747061316727209,-0.794946322513072,0.419322009873993,1,-0.721256975025156,-0.288137217451545,-0.530518347563987,0.358520291152977,-0.6841664666854,-0.835326968234943,0.00587551397534325,-0.20869167131427,-0.0377703023247778
"Pteridium_esculentum",-0.458448788458578,-0.302855563800909,-0.77211001446898,-0.320251965460378,-0.468599921769627,0.305818795973664,-0.395877278947337,-0.399314883194537,-0.085325702297438,-0.406377988472095,-0.231825575962729,-0.478338797045366,-0.590980041786487,-0.7676126048989,-0.084869552798726,-0.387612069299426,-0.114567051692968,-0.733070965177411,-0.369010761292186,0.615100617589543,-0.264616380565361,-0.373013567661155,-0.845084764238138,-0.627051195135168,0.230931717209375,-0.220665350013982,-0.921598692708662,-0.515357959389962,-0.799791662521578,-0.592693680209996,0.3756081907597,-0.586188040154739,-0.323445057331672,-0.0817575275432956,-0.435790308629477,0.632036843163021,-0.388138347024955,-0.115843038264847,-0.476034051547286,-0.40973487616516,0.00819162402031668,-0.562594805148031,-0.495791272775405,-0.821917999071973,0.503352510259599,0.542536563737387,-0.709553758598386,-0.519491804831105,-0.721256975025156,1,-0.871848724630994,-0.274929506683873,-0.480685165089931,-0.342604504969046,-0.426857516632804,-0.850267523645416,-0.168582075134322,-0.35441108585654
"Pterostylis_sp1",-0.141211181947623,-0.13883395391464,-0.270902775136373,-0.284640553636963,-0.57995608663654,-0.752462815353102,-0.682471417733538,-0.253088784793409,-0.52374359833047,-0.495587701492531,-0.520664506871618,-0.645182182641255,-0.62672136107263,-0.314522570958166,-0.457117905538526,-0.278929318926591,-0.537169704120845,-0.366690872077291,-0.597876963055059,-0.848355258923083,-0.591342953532636,-0.503038810771613,-0.0785275457924435,-0.475029102032348,-0.656624646390183,-0.161507363516469,-0.0840814188778689,-0.341532710850905,-0.169219215814131,-0.319064287115724,-0.848148799085722,-0.342835760719538,-0.30927075972457,-0.488391712928838,-0.50727293858312,-0.891466185244063,-0.459442708759804,-0.636429259085233,-0.388012333274585,-0.694973176632875,-0.671755892145369,-0.592975049295276,-0.342274057143217,-0.154622645719482,-0.766846441305526,-0.828313640578267,-0.41353503306544,-0.381962157561472,-0.288137217451545,-0.871848724630994,1,-0.618837136398736,-0.436131848373458,-0.359073264824372,-0.709773059619491,-0.0763485593409901,-0.523339188573673,-0.361617703146637
"Pterostylis_sp2",-0.265724253023328,-0.205451727034589,-0.556861685765991,-0.151287367903394,-0.368523319995975,-0.225987634679667,-0.412083223055166,-0.257450253789917,-0.115035623971095,-0.280439148251279,-0.251124277413421,-0.313184115399644,-0.408833647471174,-0.58434805188645,-0.121848214492299,-0.182801432086565,-0.114094083905286,-0.573029189279576,-0.236565029913859,-0.263901576802568,-0.285665458952763,-0.214465009835903,-0.643441846699909,-0.427165953852649,-0.274032758205299,-0.122294951608331,-0.777226626662059,-0.301467638780655,-0.608402103230927,-0.37787650505379,-0.289479882279397,-0.479669467410015,-0.171077508543928,-0.196818316676922,-0.422476799474162,-0.324677512810055,-0.437085180186027,-0.3807635875573,-0.415829518405431,-0.404381353308822,-0.347432292325497,-0.5223088688727,-0.279600656031949,-0.660309247186057,-0.220643304838458,-0.242356378157699,-0.569227497340401,-0.509820460157477,-0.530518347563987,-0.274929506683873,-0.618837136398736,1,-0.495617070902478,-0.212908182700316,-0.350127215824127,-0.652323514500906,-0.199537797233225,-0.257502608382232
"Pultenaea_reticulata",-0.603191758236014,-0.0148009600476614,-0.649169637813615,-0.403481339479713,-0.873158531263405,-0.643943192043489,-0.955038368845305,-0.00793055058248071,-0.207749432330229,-0.875894220666982,0.0726107671008765,-0.886890619124434,-0.837241426806811,-0.868830718462752,-0.153344838177083,-0.109737333234422,-0.547246550406155,-0.80925536960616,-0.554229327246914,-0.572636046251037,0.0274867235315685,-0.547353233969183,-0.636793603714974,-0.758301787618469,0.0355195670685185,-0.16504034078963,-0.0484408826600192,-0.796387574189155,0.289777222892402,-0.793278760297918,-0.871192861763188,0.341463005414455,-0.398848812029541,-0.617015314349507,0.558702241492988,-0.175838917031717,0.713857508597393,0.584366344390543,0.17853429531179,-0.951983308390831,0.392375980727557,-0.953274176629249,-0.784274758124624,0.362944744014116,-0.445466387105733,-0.595814799849747,-0.876855592506274,0.749159399829292,0.358520291152977,-0.480685165089931,-0.436131848373458,-0.495617070902478,1,-0.741414282935618,-0.892299222534442,-0.0701295207453956,-0.0395279310670292,-0.0146755190131318
"Scaevola_alata",-0.070236022307572,-0.26313362204404,-0.220576199465768,-0.109302757022342,-0.037422255286646,-0.191590601170753,-0.0249345470876796,-0.364084574208202,-0.21298159317774,-0.0267873617519434,-0.417605655402312,-0.0630582291711803,-0.0989838908729373,-0.121536798663748,-0.215382247769412,-0.305995260953023,-0.107997661125989,-0.133591929314378,-0.211395998272046,-0.285303790981944,-0.553426962869176,-0.148584617787253,-0.268555318328304,-0.138321470363962,-0.446429671523027,-0.089793585036618,-0.732464573820981,-0.0518062385110627,-0.747796157869538,-0.111478835502516,-0.121895031845126,-0.60083499794748,-0.129819041294032,-0.029264486393198,-0.714752397320253,-0.511959917920658,-0.67635850711192,-0.69038575034642,-0.611680836496875,-0.021856543229436,-0.643612806299311,-0.0250772436147757,-0.0542753712332965,-0.768622039088589,-0.281136241832476,-0.218550558314338,-0.148829463321749,-0.74834800011284,-0.6841664666854,-0.342604504969046,-0.359073264824372,-0.212908182700316,-0.741414282935618,1,-0.0974551553499181,-0.625121343649623,-0.317251272135325,-0.438469453287214
"Senecio_sp_",-0.10511203837236,-0.542607170224574,-0.468369490740485,-0.14538779544583,0.0234792415259673,-0.157502779324233,0.131543151331324,-0.723326604304881,-0.287732794240865,-0.0590749775080116,-0.543515923709344,-0.0344792157232731,-0.109544558396269,-0.267948549472725,-0.3728544263823,-0.485654286550604,-0.144578023946501,-0.291169425912664,-0.270290201772729,-0.330056302797697,-0.729520142431461,-0.20629717180659,-0.524100375263863,-0.173250518335562,-0.576286709046372,-0.170317477545384,-0.912488000258037,-0.112020847651884,-0.886799680747559,-0.182593784472107,-0.0167348053727535,-0.767230930511093,-0.164159746235274,0.0651025999250263,-0.882948913268522,-0.627159316872611,-0.843795065104752,-0.836886534795785,-0.824530619291758,0.0756652849691204,-0.771747028821839,0.00893390316150295,-0.0876894402060272,-0.914193662794015,-0.314002611025945,-0.247126305581992,-0.255837028107683,-0.889092585935344,-0.835326968234943,-0.426857516632804,-0.709773059619491,-0.350127215824127,-0.892299222534442,-0.0974551553499181,1,-0.876210352514995,-0.45692804383513,-0.753852531599977
"Stylidium_repens",-0.346568116060821,-0.0168906891901578,-0.418134533466863,-0.395973215367361,-0.815302457684548,-0.807413060564137,-0.898055579795872,-0.109986393519106,-0.50050515296513,-0.740373748862919,-0.376616570745098,-0.816617416315463,-0.767247185463053,-0.635307648968197,-0.428169691270624,-0.173888437624987,-0.689405316672869,-0.61360921318084,-0.630300174320945,-0.839568486850314,-0.340269024410409,-0.635320132275508,-0.241890867721394,-0.588501505275002,-0.512007464071726,-0.144817779208774,0.0673786684455024,-0.65798291058864,0.0694761382784774,-0.585188339730321,-0.938321096676234,-0.0306604248814481,-0.410121824474777,-0.619977027715135,-0.125679770867825,-0.762676689623075,-0.0957670556123194,-0.295038099094384,-0.0668724777725885,-0.908132010338341,-0.393899428564286,-0.878548070452609,-0.604081650428676,0.064128172404168,-0.753266808910893,-0.841389819818309,-0.674712930801765,-0.0159890906420007,0.00587551397534324,-0.850267523645416,-0.0763485593409901,-0.652323514500906,-0.0701295207453956,-0.625121343649623,-0.876210352514995,1,-0.365166570987576,-0.159203453722926
"Trachymene_pilosa",-0.366414032065957,-0.0922619644495391,-0.50230364520049,-0.214586109613671,-0.466333866757812,-0.226903089615672,-0.514644811946055,-0.0630220776998486,-0.0713638333128669,-0.394428111867852,-0.0278981938809417,-0.460843464036212,-0.485506833889468,-0.62972934357709,-0.0612176845369575,-0.119223304234866,-0.155094339534506,-0.59053214873573,-0.242223585497278,-0.219797856574885,-0.0348678343585129,-0.244861718689577,-0.603703399531734,-0.499644226968853,-0.028517939227434,-0.104721721392822,-0.476500904720195,-0.374941061096946,-0.320927635923003,-0.438776151805101,-0.336704532595006,-0.150444395590963,-0.20423732931703,-0.266748822752507,-0.0306731514738392,-0.0846543373323252,-0.0214858841114715,0.0202802913214062,-0.0615324491114095,-0.512607085918316,0.00112988612235826,-0.570515157621826,-0.392392710160655,-0.284252426882494,-0.173230678083089,-0.221085616929576,-0.592006390883709,-0.0765115167286735,-0.20869167131427,-0.168582075134322,-0.523339188573673,-0.199537797233225,-0.0395279310670292,-0.317251272135325,-0.45692804383513,-0.365166570987576,1,-0.074871712164535
"Waitzia_suaveolens",-0.368072606631143,-0.026905580731147,-0.535349523167305,-0.21486865886405,-0.74390759460622,-0.471383519394351,-0.863127905073224,-0.0227242402963477,-0.121698256227576,-0.623261093632916,-0.0513421794277003,-0.680708981848757,-0.643691397533028,-0.780410467106268,-0.093391356854974,-0.0692010380867619,-0.306558273003008,-0.717253491146532,-0.33438224067383,-0.448620509472397,-0.0513684406850745,-0.321051079881925,-0.514179847802662,-0.572871402507515,-0.132629535323462,-0.104751974984266,-0.241601910380445,-0.478353086601985,-0.0863878276361839,-0.513945023093673,-0.684734714250718,-0.0340329503705743,-0.203635198210887,-0.460221707854893,-0.0214717502332839,-0.252009242491543,-0.0175205687013641,-0.0309495069413855,-0.021536013739492,-0.848503848008542,-0.0530145292247724,-0.877729707682644,-0.443498107794798,-0.0704452251313339,-0.340927306908479,-0.447249995427059,-0.752661083825774,-0.0197419900767665,-0.0377703023247778,-0.35441108585654,-0.361617703146637,-0.257502608382232,-0.0146755190131318,-0.438469453287214,-0.753852531599977,-0.159203453722926,-0.074871712164535,1
