"","X_Arctotheca_calendula","X_Acacia_longifolia","X_Avena_barbata","X_Briza_maxima","X_Briza_minor","X_Bromus_diandrus","X_Carpobrotus_edulis","X_Catapodium_rigidum","X_Cirsium_vulgare","X_Commelina_sp_","X_Conyza_bonariensis","X_Conyza_parva","X_Crassula_alata","X_Cynodon_dactylon","X_Dischisma_arenarium","X_Ehrharta_calycina","X_Ehrharta_longiflora","X_Euphorbia_peplus","X_Fumaria_capreolata","X_Galium_murale","X_Geranium_molle","X_Heliophila_pusilla","X_Hordeum_leporinum","X_Hypochaeris_glabra","X_Lactuca_serriola","X_Lysimachia_arvensis","X_Moraea_flaccida","X_Paspalum_distichum","X_Pelargonium_capitatum","X_Pennisetum_clandestinum","X_Pentaschistis_airoides","X_Petrorhagia_dubia","X_Poa_annua","X_Poaceae_sp","X_Polypogon_monspeliensis","X_Romulea_rosea","X_Rumex_sp","X_Solanum_nigrum","X_Sonchus_asper","X_Sonchus_oleraceus","X_Stachys_arvensis","X_Trifolium_campestre","X_Urospermum_picroides","X_Ursinia_anthemoides","X_Verbascum_virgatum","X_Vulpia_sp","Acacia_saligna","Anthocercis_ilicifolia","Austrostipa_compressa","Baumea_articulata","Baumea_juncea","Caladenia_latifolia","Carex_fascicularis","Cassytha_racemosa","Centella_asiatica","Cyperaceae_sp_","Daucus_glochidiatus","Dischisma_arenarium","Eucalyptus_rudis","Gahnia_sp_","Geranium_solanderi","Hardenbergia_comptoniana","Hibbertia_cuneiformis","Hydrocotyle_sp_","Isolepis_cernua","Juncus_subsecundus","Lepidosperma_gladiatum","Lepidosperma_longitudinale","Lobelia_alata","Lobelia_tenuior","Melaleuca_rhaphiophylla","Microtis_media","Myoporum_caprarioides","Persicaria_decipiens","Podotheca_gnaphalioides","Pteridium_esculentum","Rhadinothamnus_anceps","Scaevola_crassifolia","Schoenoplectus_validus","Sonchus_hydrophillus","Sowerbaea_laxiflora","Spyridium_globulosum","Tetraria_octandra","Thysanotus_multiflorus","Trachymene_pilosa","Tricoryne_elatior","Triglochin_centrocarpa","Unknown_climber","Viminaria_juncea"
"X_Lysimachia_arvensis",-0.136336547967537,-0.274833625558512,-0.799177221850123,-0.475107267064811,-0.0351618170644293,-0.302170867279101,-0.680993346309905,-0.17515934299456,-0.603655753532455,-0.131830317301528,-0.468105198890275,-0.49243799970607,0.374022896250192,-0.412025491415217,0.524820728354564,-0.0499669340097047,-0.184699968011822,-0.0683387999900022,0.48230433174346,0.30770217042349,0.252051510002662,0.0251434446401822,0.0419355879997995,-0.0373924766522513,-0.10240646342855,1,0.179402230579571,-0.886895125399198,0.303258750122691,-0.652278242437556,-0.266860078970886,-0.0517187052214605,-0.051229265224243,-0.0815957480863002,-0.0425642536833608,0.0332667377749931,-0.523533484624724,-0.690533109224521,-0.258136177944915,-0.562365129454528,-0.0880596175082143,-0.0938234519988516,-0.440630338989749,-0.0748397493737644,-0.00905039305602224,-0.106807055997186,0.0466676586881616,0.00657356934876387,-0.398628331393657,-0.803816117207053,-0.0121267214927089,0.449456911167188,-0.312592104896784,-0.405828858312618,-0.0234911712009017,-0.165573344073022,-0.333996604834096,0.539350047547965,-0.597069795331507,-0.752130830034894,-0.15041610146363,-0.722058406774484,-0.531224302605506,-0.0319850090240738,0.146651052115264,-0.397575257831906,-0.291501126566323,-0.188962805995652,-0.0338746441603832,-0.268576872495061,-0.5505980789301,-0.721194402177118,-0.43802491455532,-0.667264675061028,0.145836114247198,-0.545542029941805,-0.176828241285405,0.046697612010796,-0.160669642909862,-0.772249593921814,0.469402276038983,-0.606782098241336,-0.377054741192696,-0.121023113925907,0.200209861957287,-0.018308450332672,-0.743769455879296,-0.739192242365928,-0.649798561983174
"X_Moraea_flaccida",-0.0451412788457002,-0.116406739988646,-0.692368866156102,0.0316628590678479,-0.0499952287532783,-0.0526575678270268,-0.750474157827695,-0.0480478416045428,-0.276578698769646,-0.364297640752998,-0.513097298495114,-0.460791037156408,0.121448866610655,-0.16069038954783,-0.00258959844612888,-0.0724262426520089,-0.151776935194321,0.0397594571703472,0.12142446297454,0.0625501275055489,0.180970396246817,-0.0548568261496567,0.0688220624981328,-0.08407941188787,-0.0539009079797522,0.179402230579571,1,-0.931905852109865,-0.225924016777052,-0.47207744735889,-0.572323449027257,0.0271123838244074,-0.0821671295553497,0.0331003706709054,-0.0531914744416063,-0.016991064292645,-0.306867634680033,-0.733057036989684,-0.218191387260977,-0.649818080043108,-0.155318412957469,0.0382038117467341,-0.111677081953259,-0.0465258657362274,-0.0531374167012965,-0.0107208161732218,-0.372990928150754,-0.0697906257722092,0.0990609170274783,-0.734249453638018,-0.314777765643665,0.341271120790241,-0.75677805947668,-0.764543357903995,-0.544069836023764,-0.29683192300632,0.225165391108098,0.0297665460140652,-0.50589280044028,-0.629490835216313,-0.0455207978191237,-0.8241607273659,-0.0240740922919091,-0.0966458569038585,0.0078295374169055,-0.508595462443924,-0.464115246629521,-0.586663608820017,-0.168381892064411,-0.0164276095229664,-0.520625132903116,-0.2925496097978,-0.733580607633925,-0.804637538658482,0.161090376997823,-0.811122437847414,-0.673003774088624,-0.153022577336598,-0.519968349590352,-0.673084378621928,0.373674244680879,-0.632646877537302,-0.568440813608792,0.0622673247931357,-0.01949039497726,-0.132273819337378,-0.918294296967226,-0.693183165784512,-0.875080380983536
"X_Paspalum_distichum",-0.232143242107919,-0.581542604340994,-0.145904683194341,-0.679925395501333,-0.616449368481125,-0.61122123036505,0.0169134571799409,-0.647520633833579,-0.543887800944272,-0.442227026484156,0.00245145034884307,-0.0385367604195299,-0.908170333863966,-0.291865810347544,-0.886282106714283,-0.377652250284995,-0.650179961672473,-0.829198720615924,-0.908501471942382,-0.87814635851254,-0.858585586760539,-0.575218637275984,-0.866478823856332,-0.374177836507422,-0.691771743030362,-0.886895125399198,-0.931905852109865,1,-0.720457025707969,-0.0972703726875325,-0.26567105337712,-0.803929098207378,-0.272959187276975,-0.736904395795308,-0.576004229936101,-0.64714778437274,-0.353281394563278,0.0134568388507782,-0.493130945748608,-0.100606204739838,-0.31785526673154,-0.773639124405567,-0.502431185525045,-0.762225467371643,-0.742868398375888,-0.373522127344278,-0.518110496866792,-0.577621330375854,-0.829391132920221,-0.156046216364804,-0.470505554067378,-0.932456401343885,-0.353096514951795,-0.171867171018266,-0.545920165694834,-0.255299407272375,-0.850701775051508,-0.890785712462639,0.0257237584501931,-0.00773920457660728,-0.543665499125523,0.0755910788247936,-0.710302639462274,-0.602544496330231,-0.86193456616795,-0.0379359962602652,-0.0838615080129204,-0.356048550784232,-0.325205975483702,-0.765764155650122,0.0443736448527294,-0.579330582282748,-0.0522409396029928,0.0229048814826252,-0.920854187225311,-0.0587059533079058,-0.458729371879969,-0.635612981970496,-0.294682682344566,-0.0439132324925736,-0.942187374925493,0.0156022433709487,-0.14567878495304,-0.834840981586414,-0.829654504904672,-0.82843698549506,0.033247910158749,0.0124145328950309,0.0379817885329417
"X_Pelargonium_capitatum",-0.240447041684048,-0.530853919744541,-0.766319146477239,-0.69145235907201,-0.0805085851166472,-0.503485654713764,-0.523921446841348,-0.340571432700672,-0.68161705389951,-0.0399584585744482,-0.362103995397297,-0.441200649144051,0.266715927249427,-0.539460263258582,0.473413429352254,-0.0865918766804143,-0.363168412342354,-0.291497544032455,0.317036565368829,0.173491304087008,-0.0498794328079379,-0.00204063366567232,-0.114470636433088,-0.0532429911851528,-0.209227598961908,0.303258750122691,-0.225924016777052,-0.720457025707969,1,-0.652674368022905,-0.0474447736372672,-0.271491120676513,-0.0646855434779421,-0.275121793838536,-0.0927335307704741,0.0026899384440631,-0.609753993324662,-0.578809418414022,-0.319561175875002,-0.500732039846351,-0.0813490701948237,-0.282428607318902,-0.614882722552051,-0.222973349244378,-0.0674126378687675,-0.250271969333533,0.30936475173748,-0.00724806759867489,-0.656905276513048,-0.733915776806871,0.127278301166334,0.0907835965382652,0.16233114635481,0.00342631795059404,0.40168087334552,-0.0541946541395355,-0.604484020693653,0.488835494251621,-0.568652319409803,-0.654247015674529,-0.342987913676453,-0.474305910607454,-0.736171570007552,-0.0287322193482617,0.105669591008855,-0.23821647941325,-0.0919598024060259,0.199839732246295,0.0152105986873497,-0.55452876796627,-0.475353038728109,-0.794881174432356,-0.124320402006229,-0.467052549915642,-0.0448514686836691,-0.165626767342267,0.315503022361063,0.0482566477333263,-0.0112311742146527,-0.667976535547544,0.137691212782823,-0.489154327197196,-0.227204650599188,-0.408054120016453,0.090290549344278,-0.225145161208244,-0.396798194511629,-0.664923973617641,-0.309619691421633
"X_Pennisetum_clandestinum",-0.0585419786610356,-0.117985452512548,-0.0211831883061561,-0.169461672259719,-0.304715699196343,-0.163853866701176,-0.090378320386249,-0.131049693497665,-0.102239881332013,-0.310248983086745,-0.0556032660054955,-0.0169409852940467,-0.679765390692271,-0.0402359973469661,-0.702084806408354,-0.126628416242862,-0.289476572665249,-0.341287741051761,-0.718186984777624,-0.59660563502214,-0.511360122788621,-0.292021496708138,-0.468194649351383,-0.193869762594995,-0.274587423001897,-0.652278242437556,-0.47207744735889,-0.0972703726875325,-0.652674368022905,1,-0.323832011576931,-0.325668796602699,-0.120730008057876,-0.248971966053561,-0.225074824377885,-0.397519708279254,-0.0816628551293395,-0.0440240102996987,-0.134814673237869,-0.111277220655464,-0.149339375284041,-0.26482466372552,-0.0873224961657274,-0.295666566516976,-0.376020405346235,-0.087955870588216,-0.532606572457124,-0.314981210816518,-0.250211781220085,-0.0260820125855253,-0.379764557227709,-0.615431949005516,-0.604976148501266,-0.436712497874843,-0.689756089533318,-0.192226785743144,-0.289190467716538,-0.732886478837169,-0.00520297248661487,-0.0181058282888588,-0.141127509496161,-0.11687807830408,-0.160878593774853,-0.263183413779654,-0.69061342438195,-0.0505690132266397,-0.196235940783147,-0.498725137989662,-0.244112869201734,-0.261069923328209,-0.0103117871411863,-0.111241638308917,-0.305806125816601,-0.104317703303545,-0.476909921677539,-0.306131483028865,-0.632695463930562,-0.445814078571704,-0.313924384153753,-0.0191037852704197,-0.602513385082974,-0.0332251602114716,-0.15725641255194,-0.348407911835714,-0.568099423572983,-0.446016418927418,-0.247741990556704,-0.0312970600734243,-0.247369677803849
"X_Pentaschistis_airoides",-0.222377989017757,-0.438431437988771,-0.601676311075048,-0.774585092897653,-0.14398748980941,-0.56203349086799,-0.243131921277605,-0.360801394991363,-0.685330282050735,-0.0389040856248849,-0.125317512366245,-0.214044630979101,-0.184414665857583,-0.381353937186098,-0.141407233716394,-0.130089603258187,-0.382059920159227,-0.421408380577395,-0.178728090249932,-0.293681342287337,-0.365661012474105,-0.0770547215759046,-0.348145797483589,-0.087642801154523,-0.282372597983952,-0.266860078970886,-0.572323449027257,-0.26567105337712,-0.0474447736372672,-0.323832011576931,1,-0.430987584344613,-0.118401831359715,-0.416565794867205,-0.1499449076547,-0.128334005555866,-0.417364222241984,-0.245030690414102,-0.294697059487501,-0.261667338552159,-0.060930600465546,-0.439707229842589,-0.489364712810347,-0.267818254857835,-0.187168420151913,-0.241702921304532,-0.00402515649693392,-0.093544840950232,-0.776232469758064,-0.430498718369915,-0.0395591051432504,-0.367270669720509,0.0318279520128247,0.0263070172402483,0.0181851610617244,-0.0220214947457084,-0.778501643226153,-0.127547032725884,-0.394520714291825,-0.282924879910678,-0.348511636436306,-0.104802948360483,-0.79279853325143,-0.11985192027266,-0.122356245137092,-0.0551910674585278,-0.000576598810563036,0.0174834589851993,-0.0107069429798409,-0.610486759625796,-0.284272833529741,-0.787604194964943,-0.00205914652654849,-0.155839985424619,-0.395474531215157,-0.0038284432716843,0.0258615319740767,-0.128901452203056,0.000506368788180913,-0.324342344820183,-0.388938670024443,-0.21655757617265,-0.0581803578983683,-0.467889411210005,-0.236916868261254,-0.390260687565292,-0.0591201577398954,-0.369176128396265,-0.0314721979617583
"X_Petrorhagia_dubia",-0.0493010703171008,-0.118046264827652,-0.598406277154819,-0.191135326120426,-0.0542834121563914,-0.137042273885725,-0.61690129327866,-0.0544738127341064,-0.330624559758967,-0.255646332509948,-0.395580255425239,-0.319801675252235,-0.0893845555119843,-0.17011097563999,-0.167427860690018,-0.0520845259489107,-0.126248375412303,-0.0129007887652147,-0.0912553832848699,-0.0574303532861777,-0.0042564970185065,-0.060085012964949,-0.0209022071694607,-0.0619024148613877,-0.0577625645852784,-0.0517187052214605,0.0271123838244075,-0.803929098207378,-0.271491120676513,-0.325668796602699,-0.430987584344613,1,-0.0601654956892306,-0.0144010198012268,-0.0482389300143243,-0.0454609716815871,-0.228412084245255,-0.565412715013776,-0.153935027858665,-0.463290964167367,-0.115902705182661,-0.0255684661346582,-0.171851516010107,-0.0405071857092469,-0.0700543900064734,-0.0331611326708242,-0.368158360553068,-0.0862625372043313,-0.139362034825919,-0.602982051241458,-0.266578043090833,0.0151857874158593,-0.644779887235806,-0.66891125595493,-0.514909086768175,-0.232985782155886,-0.105703378744345,-0.152073997250921,-0.423222287922275,-0.484840947525821,-0.0630338101254901,-0.704824401426245,-0.220972949068801,-0.105531110020498,-0.110605412932183,-0.371249642497283,-0.36307910437722,-0.507454291715376,-0.135784774829885,-0.0984954648289736,-0.435186770643453,-0.373801612772645,-0.612474566671687,-0.642412065534687,0.0110910245583152,-0.685082967769015,-0.596754977971034,-0.189058697952161,-0.417684678966795,-0.529292499706359,0.0473602203476264,-0.526681693538249,-0.446574329052925,-0.0353229907466801,-0.139097608388396,-0.131758578749796,-0.788731537511447,-0.56769014105172,-0.742696856861863
"X_Poa_annua",-0.0344602569892111,-0.0732892754675016,-0.230196134758598,-0.151628937032138,-0.029860023266463,-0.105766145561712,-0.193344880115193,-0.0475651307204151,-0.160590412511213,-0.0558938499895584,-0.126152087463599,-0.103735414689397,-0.0541858857540165,-0.0954006844376007,-0.0610243832349937,-0.0198750517803145,-0.0771420067518682,-0.0638966328182028,-0.0542271580138002,-0.0524015141382444,-0.0538185765615161,-0.0234331138434063,-0.0426372374765745,-0.0158907502704555,-0.0320088809556857,-0.051229265224243,-0.0821671295553497,-0.272959187276975,-0.0646855434779421,-0.120730008057876,-0.118401831359715,-0.0601654956892306,1,-0.0582591371324753,-0.0339710816700846,-0.0254079096839659,-0.0895386721910728,-0.207537203535285,-0.0536108626971162,-0.15813377467867,-0.0241388873193184,-0.0668058271160419,-0.0937273414292672,-0.0337710643641542,-0.0375079498221171,-0.0338588093276689,-0.09639666223057,-0.0276014726503745,-0.132932416812729,-0.18615545942938,-0.0655642279189163,-0.0600509054993612,-0.187530725248513,-0.206317743653479,-0.148530880173831,-0.0561375849845085,-0.135039820348152,-0.0612569581859663,-0.189633851640157,-0.149348123612004,-0.044677165152319,-0.262890258882563,-0.155344039898819,-0.0245518999137498,-0.0497061041824762,-0.0853201820080994,-0.108027372782868,-0.137240255171922,-0.0325484466547095,-0.0989919518211869,-0.157429409015507,-0.188580160053675,-0.197285693840378,-0.191830102935838,-0.0617765995411731,-0.217003641530026,-0.16544598396371,-0.0465355568453506,-0.0955149589411714,-0.133039781179248,-0.0692844360259046,-0.193252891976753,-0.0910025438642924,-0.0883110799749198,-0.0530785038778534,-0.059658016162245,-0.264940496348247,-0.218063792862485,-0.250760497070794
"X_Poaceae_sp",-0.0231135410903482,-0.047718379636027,-0.421209557455952,-0.0691266974401553,-0.0539834743570774,-0.0313413202828501,-0.513568980856936,-0.0211910942069041,-0.141576115306121,-0.255563191811494,-0.331888253808973,-0.233146143296926,-0.0962367470273887,-0.0914424135685642,-0.140234288936384,-0.0389020529728397,-0.0917531010214908,-0.00263588067490509,-0.101170919500231,-0.0770318030019514,-0.0110465448120361,-0.0736703550921139,-0.0119821238343341,-0.0567074320380681,-0.0467049026995321,-0.0815957480863002,0.0331003706709054,-0.736904395795308,-0.275121793838536,-0.248971966053561,-0.416565794867204,-0.0144010198012268,-0.0582591371324753,1,-0.0394607861451999,-0.0504503911034414,-0.144046420057135,-0.491038900650923,-0.118391334219156,-0.430870254374007,-0.12795464785891,-0.0055402266944389,-0.052027715330037,-0.044501342471194,-0.071137409888509,-0.0104751032562619,-0.379697688045792,-0.105131327380327,-0.0252518169839525,-0.425676431195588,-0.299147903049363,-0.00246031716126467,-0.674799269911427,-0.666019495599244,-0.542783175068754,-0.23598927026735,-0.00625521167742923,-0.148479165526332,-0.319954826713496,-0.363132367033944,-0.023833834254034,-0.676593989894366,-0.0482258827776816,-0.0932662805631672,-0.122359759653069,-0.285019929190661,-0.380418624848445,-0.511340145128564,-0.159315833684357,-0.0187724421086404,-0.350005913496237,-0.127739609976486,-0.610094809462168,-0.585520218445911,0.0100027181273664,-0.682936280847969,-0.646007236375947,-0.1860248538856,-0.439393439016299,-0.355989898188992,0.0137395870416839,-0.435723786305128,-0.306940253375635,0.00162004769292621,-0.120552415737869,-0.0994603033566107,-0.759909952531226,-0.449170948821323,-0.733465554875954
"X_Polypogon_monspeliensis",-0.0542098707090478,-0.0939229955665117,-0.500369819396836,-0.238210473993051,-0.0246163050943792,-0.147016669467109,-0.400090176212298,-0.0734318958025533,-0.260084527974795,-0.0941937306903178,-0.236625559905695,-0.179423786988616,-0.0398997143973494,-0.143472599689261,-0.0506722035413798,-0.0245956476928559,-0.0717775183887514,-0.0437768587838585,-0.0463210094684095,-0.0327637323693436,-0.0258975383226311,-0.0214741963033959,-0.0251300925413834,-0.0226045221406811,-0.0399914456775315,-0.0425642536833608,-0.0531914744416063,-0.576004229936101,-0.0927335307704741,-0.225074824377885,-0.1499449076547,-0.0482389300143243,-0.0339710816700846,-0.0394607861451999,1,-0.0161223099976933,-0.191949058128163,-0.412912500218858,-0.0929059756976549,-0.290667319253784,-0.0445662998532921,-0.0536205914400472,-0.15865047289297,-0.0308149267702794,-0.0253021985160609,-0.0407227030515259,-0.142542797014868,-0.0304802442122631,-0.181371729993601,-0.393305294549118,-0.102096135310963,-0.026207682923251,-0.299211035344301,-0.382624037681578,-0.236494882345562,-0.100622527179091,-0.138661341223477,-0.0557919206582387,-0.384543819554377,-0.302033449540743,-0.0499902319672346,-0.527175335653315,-0.24168541164289,-0.0317406565455233,-0.0416240398433133,-0.197560174594582,-0.195267056752363,-0.231518779474055,-0.0506282056444326,-0.112919550146499,-0.353608998698738,-0.330723100385161,-0.336945367286969,-0.436423726061499,-0.0307523034717627,-0.420054374371162,-0.277161032920949,-0.0449053076561578,-0.149789726876024,-0.261870557519625,-0.0197926878504726,-0.342504004486633,-0.145052528024624,-0.069415117379598,-0.0428563001580565,-0.0442854258515054,-0.523438452995281,-0.437692722022476,-0.466762185276985
"X_Romulea_rosea",-0.0891189040845352,-0.167726313447896,-0.641216853105863,-0.330190714004269,-0.0180590862065607,-0.188055676638245,-0.478279176347399,-0.0853837685335771,-0.401439892889009,-0.0605416519675193,-0.282672932637822,-0.281610433540236,0.0289345888343151,-0.231990947860438,0.0346866523034337,-0.0257868523767844,-0.0851139983418137,-0.05153041676037,0.0351956176290438,0.021982176874457,0.00929553041729662,-0.00245991424502665,-0.00600853019867363,-0.0204613610629816,-0.0602186842897094,0.0332667377749931,-0.016991064292645,-0.64714778437274,0.0026899384440631,-0.397519708279254,-0.128334005555866,-0.0454609716815871,-0.0254079096839659,-0.0504503911034414,-0.0161223099976933,1,-0.277831212368724,-0.483022582176333,-0.139367537687268,-0.361873073277401,-0.0428259111011864,-0.0667301917177373,-0.227309937537661,-0.0420456762536094,-0.00960545737601574,-0.0535673589960831,-0.0464481509301554,-0.00925670927611694,-0.25833927823681,-0.546897281189038,-0.0408960085886877,0.0212563168006757,-0.20482671296857,-0.2705855636568,-0.105691657291937,-0.0772075044663452,-0.209610930062399,0.0352304361986195,-0.481557766537007,-0.43359161787297,-0.0920445759453971,-0.541559594748152,-0.349767103955427,-0.0173557647920034,0.0193735887699244,-0.218821187201738,-0.156509868459413,-0.146886954008285,-0.020156069470061,-0.191903623753623,-0.41737118611199,-0.516439847714193,-0.264741265374989,-0.447746239373896,0.00348294813775143,-0.367000102049341,-0.144562906820967,-0.00875653106798053,-0.101572155617695,-0.452770544199185,0.0227495475472442,-0.432976195622926,-0.152949186935938,-0.0965943915463088,0.00959275950238657,-0.0367791654439785,-0.493910365868326,-0.540277583961387,-0.411387971126436
"X_Rumex_sp",-0.0315668988717111,-0.0913290847409519,-0.180360314166205,-0.207464230952509,-0.238451088318087,-0.14668826678487,-0.271330901467471,-0.0928074880415859,-0.181524395739562,-0.318299066812355,-0.163458525342103,-0.112130885323766,-0.535023708426337,-0.0541104975703006,-0.616618536110467,-0.11408891610085,-0.183800834446575,-0.186727204767084,-0.565173974085307,-0.466382583956928,-0.364202582380037,-0.217284122198529,-0.304435723433555,-0.161108611732201,-0.205269393246452,-0.523533484624724,-0.306867634680033,-0.353281394563279,-0.609753993324662,-0.0816628551293395,-0.417364222241984,-0.228412084245255,-0.0895386721910728,-0.144046420057135,-0.191949058128163,-0.277831212368724,1,-0.208318691318719,-0.112712639930406,-0.250980898191392,-0.124090709116588,-0.180698193655054,-0.0862737740839594,-0.206376054611525,-0.257320688895882,-0.0689970358347613,-0.56409632123132,-0.290176382978492,-0.226445764849938,-0.157658297832134,-0.390129701020882,-0.452031787694362,-0.757687006097969,-0.651682172820284,-0.754869413309846,-0.211843544613106,-0.22001154398457,-0.622649667805412,-0.122248867674392,-0.131616272871646,-0.0799230329513793,-0.415281116773479,-0.187860787995245,-0.212164671873416,-0.552902444461615,-0.151473950555059,-0.319072759787753,-0.592878604924776,-0.211579556533781,-0.144879616745463,-0.148967413518698,-0.152686290743106,-0.553149337778906,-0.31233286999145,-0.373070559988698,-0.571943279237117,-0.75746618638564,-0.385472800219473,-0.442390452687619,-0.116076759506212,-0.4314476492481,-0.211640938802008,-0.264841368636598,-0.205792736764007,-0.473217042446921,-0.348368183656863,-0.52083576378532,-0.19035078175752,-0.538641960725038
"X_Solanum_nigrum",-0.124200392318085,-0.314395247205117,-0.0312251582752929,-0.386320742031978,-0.42348500665307,-0.371698349847792,-0.00746506728838292,-0.37234475650573,-0.307923650363097,-0.366730466879946,-0.00379075416906572,-0.0158596406551927,-0.714379707870794,-0.139212128863173,-0.709786257734046,-0.195505570579622,-0.438282662149436,-0.544383053411193,-0.719490177590642,-0.687921032897024,-0.654461054778953,-0.399691594862645,-0.621731131915912,-0.259366769743806,-0.455652813402259,-0.690533109224521,-0.733057036989684,0.0134568388507782,-0.578809418414022,-0.0440240102996987,-0.245030690414102,-0.565412715013776,-0.207537203535285,-0.491038900650923,-0.412912500218858,-0.483022582176333,-0.208318691318719,1,-0.246898022656166,-0.0500108250499839,-0.184240522207132,-0.443276920685453,-0.264614114513895,-0.504621646226871,-0.566042530259834,-0.231056303999809,-0.450579601870691,-0.416785450884275,-0.594915601985652,-0.0562022208004494,-0.398006547157116,-0.741003146783725,-0.410600664161337,-0.257870429511793,-0.515303339389723,-0.211066015695446,-0.609995412523124,-0.695297786508709,0.0217477248694932,0.00109410262533249,-0.334813504777303,-0.000653178722696493,-0.464895696858213,-0.4380841329569,-0.685027835718248,-0.0283955303466427,-0.120546537117669,-0.368527915541922,-0.274250252218743,-0.510988194702411,0.0276826411097423,-0.351421324485573,-0.140247347664966,0.00209003148644989,-0.69434711172074,-0.182223290570949,-0.463037282373047,-0.462993361634694,-0.300678935546241,-0.0150661139272553,-0.768769158438233,-0.00164431595765686,-0.134528418786568,-0.609550094588197,-0.665178232007679,-0.626189842979828,-0.0448493459914041,0.0111138368720013,-0.0642010704837541
"X_Sonchus_asper",-0.0312174023271812,-0.102257856739638,-0.274672120632128,-0.152604621602666,-0.113133955418812,-0.103605044484445,-0.306769873782534,-0.063648902306325,-0.169129113255477,-0.213932259636115,-0.170240253878652,-0.134951151657165,-0.251149522406071,-0.0802663946279782,-0.300555029897846,-0.0364671736467529,-0.135788817111021,-0.133665185829712,-0.265026279763181,-0.232660997841211,-0.194616503900678,-0.115611896094798,-0.171981627022054,-0.0747977376216668,-0.104879029983093,-0.258136177944915,-0.218191387260977,-0.493130945748608,-0.319561175875002,-0.134814673237869,-0.294697059487501,-0.153935027858665,-0.0536108626971162,-0.118391334219156,-0.0929059756976549,-0.139367537687268,-0.112712639930406,-0.246898022656166,1,-0.214560004286604,-0.0746063094401619,-0.100885391467861,-0.082185837634227,-0.12992745955071,-0.130905725090268,-0.0464599891387546,-0.32807510721243,-0.110752642740548,-0.17780813614362,-0.244029427914467,-0.230748711518068,-0.248495965666513,-0.513410909520316,-0.48175140593964,-0.43689922854901,-0.155457505644658,-0.195303087071928,-0.267310211261119,-0.204689815300156,-0.221123820482049,-0.0723360542345299,-0.454408064358261,-0.170898399330086,-0.109546647821729,-0.243930147151992,-0.166778295697931,-0.235423521768424,-0.399214585765813,-0.139193406484587,-0.122907218667526,-0.218922870937969,-0.169284556194188,-0.420400314579508,-0.323469458184709,-0.203281998201275,-0.501162131059398,-0.473374334011259,-0.197735130929154,-0.268497911182635,-0.187222008208214,-0.24633430651134,-0.296583430829644,-0.202127856701463,-0.151754349575968,-0.221218737013208,-0.209601259757708,-0.500413168706129,-0.298895785214912,-0.470369116679287
"X_Sonchus_oleraceus",-0.136318312252429,-0.375896499889388,-0.178131304559385,-0.476966083371581,-0.316101274759365,-0.413553553517619,-0.0579045642833457,-0.342476750133882,-0.395888235056107,-0.282976383289136,-0.0348877810319908,-0.052891398315528,-0.556169649011711,-0.200584738988246,-0.557133316875976,-0.152468825304809,-0.398380737650027,-0.479721312565838,-0.557476024821887,-0.540560183157452,-0.548340821745833,-0.343379328817204,-0.507783804016012,-0.207959554396717,-0.389132634447979,-0.562365129454528,-0.649818080043108,-0.100606204739838,-0.500732039846351,-0.111277220655464,-0.261667338552159,-0.463290964167367,-0.15813377467867,-0.430870254374007,-0.290667319253784,-0.361873073277401,-0.250980898191392,-0.0500108250499839,-0.214560004286604,1,-0.153121412792225,-0.433439461219123,-0.323667451979632,-0.435867663114816,-0.423210912406758,-0.249052664731077,-0.420293844185941,-0.316013811296828,-0.576401918434572,-0.141175450139686,-0.321736245896657,-0.61131289725982,-0.457285592227524,-0.346979054782548,-0.506549168358023,-0.164435157870249,-0.602756002083828,-0.555310349622001,-0.0908236251351899,-0.0541282771126566,-0.337267936811621,-0.161027240384271,-0.532690992825808,-0.315539229847847,-0.54005181429981,-0.0378401257887234,-0.160215450483458,-0.40351803771559,-0.229653176517701,-0.528309824393434,-0.056447086616052,-0.4355212450187,-0.238992098846605,-0.0702366093118862,-0.593548457012478,-0.277396900234913,-0.481347960343334,-0.364569306306141,-0.286909151184172,-0.0774778740838311,-0.621566727554221,-0.0827213879688987,-0.166958581906864,-0.546598237242053,-0.534586491571151,-0.560786005049505,-0.187014729440504,-0.0849201816970446,-0.213722009249104
