"","X_Aira_caryophyllea","X_Briza_maxima","X_Ehrharta_calycina","X_Hypochaeris_glabra","X_Poa_annua","X_Sonchus_oleraceus","X_Ursinia_anthemoides","Adenanthos_cygnorum","Aotus_gracillima","Astartea_scoparia","Austrostipa_compressa","Banksia_attenuata","Banksia_ilicifolia","Banksia_menziesii","Baumea_articulata","Beaufortia_elegans","Caladenia_flava","Comesperma_virgatum","Dasypogon_bromeliifolius","Dielsia_stenostachya","Dryandra_sp_","Hibbertia_sp_","Hibbertia_subvaginata","Hypolaena_exsulca","Isolepis_cernua","Kunzea_glabrescens","Melaleuca_preissiana","Microtis_sp_","Patersonia_occidentalis","Podotheca_gnaphalioides","Pteridium_esculentum","Pterostylis_sp_","Pultenaea_reticulata","Regelia_inops","Restionaceae_sp_","Rhodanthe_chlorocephala_subsp__rosea","Schoenus_sp_","Stylidium_repens","Thysanotus_manglesianus","Trachymene_pilosa","Xanthorrhoea_preissii"
"Dryandra_sp_",0.0554517508570095,0.0793020831431236,0.0700022386082719,0.127830281145082,0.0615875999130512,0.0639877219658079,0.122957146367784,0.142184420515399,0.13094008973519,0.0993040063332746,0.0889794311986153,0.145565795812898,0.0995206365179692,0.154887935599831,0.105584443152339,0.0932296802660843,0.0504374097916446,0.0640141285177645,0.155441686586884,0.0642450867918561,0,0.134629514444044,0.116141871414567,0.0545799026856469,0.106479233431078,0.0972828118588587,0.122581794942777,0.0605169932252448,0.0729243044336741,0.0914395267648482,0.101349331033252,0.0776183311305543,0.0915429716131919,0.121882399056283,0.103635866693523,0.0631883260090883,0.0586249736241371,0.111449376013178,0.113323444037034,0.114467502398483,0.0825357677948201
"Hibbertia_sp_",0.129076402494153,0.187874049834639,0.176598510114299,0.243304556110328,0.147290816694251,0.152731566381969,0.28396309055371,0.274640425034622,0.233693924588899,0.212831767833029,0.204844198958304,0.273125207709731,0.25539653113053,0.266653023233104,0.223650401188941,0.183045148590423,0.139258753080584,0.180274361479894,0.272115013961282,0.14010007944014,0.134629514444044,0,0.270433364906693,0.139983455708237,0.235536357584897,0.194083321508019,0.201600407183162,0.142797567458274,0.179586008958117,0.202648196708776,0.218417016133636,0.189553589827834,0.186716007526665,0.257335377327944,0.228081994377121,0.162747188682549,0.13397683869766,0.244252493841703,0.264534041373551,0.225530516364986,0.176964202792338
"Hibbertia_subvaginata",0.121252236175767,0.164556993561903,0.149993766963833,0.267764677456156,0.119453968255844,0.129660881691534,0.247037288374277,0.279972520628497,0.277956309070976,0.215196459835001,0.187107321968511,0.313273818887512,0.219026281671942,0.306409539548059,0.21993936585337,0.222452981614548,0.107788459877614,0.150348562263829,0.321142583586357,0.124203571992871,0.116141871414567,0.270433364906693,0,0.110507504381811,0.21446830717112,0.211843941160374,0.249922911583532,0.137887682447402,0.162298661157541,0.187262127272595,0.195436145363196,0.144280790107722,0.206953559132268,0.247475219963811,0.219770594434851,0.134139612666416,0.134497783812717,0.233802568393519,0.237057702923763,0.232773332729009,0.166181062621669
"Hypolaena_exsulca",0.0557453555846386,0.0798271065159963,0.0743390170223858,0.138642988005889,0.0568941782462719,0.0688428661653342,0.118504905740367,0.14122803657161,0.143152695637453,0.108893265053852,0.0859421371515163,0.153642436268134,0.109434129961324,0.160541384429137,0.101112668897224,0.116876579933576,0.0557214624273892,0.0793153814504561,0.159846983546931,0.0543669955087072,0.0545799026856469,0.139983455708237,0.110507504381811,0,0.0973182860005645,0.0986587112809351,0.124342780977831,0.0711862240954752,0.0733260832824595,0.102045508547053,0.0998381047232598,0.072565467369867,0.109101415351104,0.130031290353619,0.117231532900646,0.065276217619157,0.0669932841904355,0.120551371249471,0.112551729964095,0.119479012105064,0.0743790771595021
"Isolepis_cernua",0.104548739872113,0.135548912043359,0.173943809540697,0.198746672458044,0.115971345712718,0.115813102766821,0.235925695787994,0.240922771060829,0.201667992947255,0.186704806271706,0.215612864516711,0.242688338309204,0.224436658586067,0.272342327416629,0.193972396795987,0.166016905736491,0.0990056074394423,0.128080094464622,0.265737852597501,0.105982158929222,0.106479233431078,0.235536357584897,0.21446830717112,0.0973182860005645,0,0.174671043091411,0.206302570953161,0.124904909635208,0.134718023378644,0.178425997419406,0.192185785220581,0.13944389090393,0.168658327001486,0.202560217717884,0.177425741815904,0.114652317129877,0.114405447773739,0.195963812506209,0.209141944993591,0.182795387751401,0.141022007108248
"Kunzea_glabrescens",0.0983319763178838,0.149983427991963,0.126318226319304,0.175820177138776,0.106971046626237,0.127000068433444,0.228582492493665,0.196644506189649,0.183886707433603,0.154466715464636,0.143709932442651,0.202584790746362,0.183948305790065,0.202021411295465,0.185229057476867,0.188492852031039,0.0893855149014499,0.130431005212688,0.18885191098949,0.119388651013554,0.0972828118588587,0.194083321508019,0.211843941160374,0.0986587112809351,0.174671043091411,0,0.144689982041488,0.116812266640237,0.142679259168498,0.165980752204493,0.141065829601295,0.129851366030511,0.179146636477903,0.188298078662309,0.186689391731468,0.114696963409088,0.131272868837865,0.192185470347836,0.206717701972387,0.168680406571949,0.144074097489109
"Melaleuca_preissiana",0.113528370138613,0.17673918148762,0.148280711398825,0.161424282818271,0.133862112649139,0.139440798984723,0.266671443767673,0.20116095142127,0.157179267875547,0.174754629250028,0.175286738558757,0.19562409308135,0.218900932319961,0.179256111830829,0.196152069307851,0.158923706656126,0.105103087436947,0.125387368614594,0.176765640976514,0.135323405220289,0.122581794942777,0.201600407183162,0.249922911583532,0.124342780977831,0.206302570953161,0.144689982041488,0,0.127993786143536,0.175912020569144,0.17414278720159,0.180761759201237,0.157158596231562,0.16305014715194,0.209422480442686,0.20548474633195,0.147376042138361,0.118725904626296,0.220579649877172,0.256472551209706,0.170686859903934,0.176525826296388
"Microtis_sp_",0.0658602876518986,0.105014711512121,0.0961004024973512,0.156897546188714,0.0695742868480587,0.110810391005094,0.150805750110887,0.148246241342542,0.166905525029807,0.12765352309809,0.0933892877511664,0.177018697050596,0.129434476403116,0.161661479937941,0.128267137845078,0.139577051759394,0.0656339034156456,0.101359991541545,0.171640697325708,0.0829619279712029,0.0605169932252448,0.142797567458274,0.137887682447402,0.0711862240954752,0.124904909635208,0.116812266640237,0.127993786143536,0,0.102032251540631,0.138306224842498,0.105276022109061,0.0964930000380233,0.119306035622348,0.15111126510912,0.152220713566081,0.0797054510107366,0.103749949700738,0.156988037570727,0.137894782114522,0.147365657601684,0.095580760618171
"Patersonia_occidentalis",0.0775718230038358,0.120392298402341,0.0947950451431287,0.185228609647103,0.0838415046709474,0.0979849710939391,0.179620114553842,0.192117678660338,0.194401765526722,0.149805871094403,0.116027963501509,0.211796827148629,0.149862630114786,0.20909875629016,0.165951209103528,0.137951172494839,0.0694443167466466,0.0998663786255554,0.226104915286894,0.0901093138615827,0.0729243044336741,0.179586008958117,0.162298661157541,0.0733260832824595,0.134718023378644,0.142679259168498,0.175912020569144,0.102032251540631,0,0.124580708392865,0.142479744194288,0.1055184878029,0.133528816262587,0.172670920376358,0.156026125520711,0.0975317184657703,0.0937497880515264,0.169728399948059,0.158016765887576,0.163822735061096,0.124478978387305
"Podotheca_gnaphalioides",0.0870904066372234,0.140440313022038,0.142964449384231,0.19267038325987,0.113950053798794,0.133833031556209,0.210689242397522,0.208799496434483,0.203514166071776,0.180594074533634,0.144971724609737,0.207177320671662,0.189586816074385,0.22661758605825,0.181682295998137,0.176077369171699,0.107944786206616,0.140280001412898,0.215936199686539,0.104619099604086,0.0914395267648482,0.202648196708776,0.187262127272595,0.102045508547053,0.178425997419406,0.165980752204493,0.17414278720159,0.138306224842498,0.124580708392865,0,0.148226147202327,0.142371535500993,0.166853353860253,0.189503839804705,0.193379882770836,0.12530804077339,0.127827752982103,0.189797340465722,0.176957542039549,0.184606256116992,0.130823195201555
"Pteridium_esculentum",0.0973051716564146,0.14011960378155,0.136441086800559,0.176925046406754,0.0955947533073284,0.111280592624895,0.220326718446849,0.227774570418156,0.170913997511535,0.165631177953057,0.154828266020712,0.206729597127246,0.188270970628526,0.234091105211694,0.185513074896996,0.135583872494012,0.0856138128400005,0.111028959123548,0.220084412464491,0.0957046196478443,0.101349331033252,0.218417016133636,0.195436145363196,0.0998381047232598,0.192185785220581,0.141065829601295,0.180761759201237,0.105276022109061,0.142479744194288,0.148226147202327,0,0.126354451372508,0.150315306469625,0.198110565191913,0.171173590093257,0.123694116682342,0.0828595636936929,0.191802162770251,0.190567068763896,0.168606401399546,0.141185812504112
"Pterostylis_sp_",0.0853378711086294,0.0973290844096626,0.102895357337226,0.169520355397564,0.0809197650505502,0.0883795488290811,0.167708232975468,0.192527898200585,0.174807140625164,0.140862514024523,0.117703726681403,0.193939884393134,0.154924041453812,0.206339647766953,0.133169745968875,0.145076875558298,0.0733895445740174,0.10416861432046,0.202244302312065,0.0861017500888184,0.0776183311305543,0.189553589827834,0.144280790107722,0.072565467369867,0.13944389090393,0.129851366030511,0.157158596231562,0.0964930000380233,0.1055184878029,0.142371535500993,0.126354451372508,0,0.140647337708262,0.155424930840247,0.142504996077149,0.0914468815189303,0.083636080964068,0.152723292441054,0.143541917822138,0.144888238112664,0.0932324557996551
"Pultenaea_reticulata",0.0966523116337364,0.136840831829864,0.130269527662161,0.192462040785992,0.109904246166383,0.123055382005824,0.208474276042234,0.178658094848534,0.198298145823797,0.155332413447554,0.146147605142835,0.218444632214458,0.185050873432968,0.188571595792196,0.183347471488031,0.148570409999617,0.104789300368529,0.15952458100998,0.224115419514422,0.104534892153224,0.0915429716131919,0.186716007526665,0.206953559132268,0.109101415351104,0.168658327001486,0.179146636477903,0.16305014715194,0.119306035622348,0.133528816262587,0.166853353860253,0.150315306469625,0.140647337708262,0,0.198144811481058,0.174284331481091,0.126366118297217,0.13002211403278,0.186038414790103,0.201078646029013,0.18295158718394,0.132561460475208
"Regelia_inops",0.123427883958939,0.184645416684108,0.14206775882372,0.222718567245654,0.124804064743777,0.155693595434415,0.269040062906057,0.258207155694612,0.218377863630652,0.225256116869846,0.172117768890879,0.245429118112427,0.217849894938035,0.286277628804151,0.217769471652959,0.191071975871792,0.104348152434248,0.143881213033843,0.259442344595362,0.133006330138891,0.121882399056283,0.257335377327944,0.247475219963811,0.130031290353619,0.202560217717884,0.188298078662309,0.209422480442686,0.15111126510912,0.172670920376358,0.189503839804705,0.198110565191913,0.155424930840247,0.198144811481058,0,0.232209531158254,0.154014006879048,0.140315227381934,0.24426268400544,0.256091000622863,0.202439034991142,0.179555879437161
