"","coefficient","posterior.mean","lower","upper","sd","coefVar","qcd","qcd2","gini","model","species"
"52","meanGW","-4.64737023748623","-7.55635679655913","0.374517869865528","NaN","NaN","NaN","NaN","NaN","boral","Symphyotrichum_squamatum"
"53","intercept","-1.32167422287967","-2.63323900146553","-0.387420955850369","0.734280992354111","-0.555568822969292","-0.265706376874146","-0.743485886312987","-0.291259468459464","boral","X_Typha_orientalis"
"54","meanGW","2.96497926354732","1.12468420613378","4.7522174582924","NaN","NaN","NaN","NaN","NaN","boral","X_Typha_orientalis"
"55","intercept","0.426355469448999","-0.0854843296374772","1.05778210974722","0.370979360716996","0.870117512967364","0.465252913171392","1.17583981242419","0.456989832858369","boral","X_Vicia_sativa"
"56","meanGW","-8.78840343234659","-11.1916605115061","-6.75271841738437","NaN","NaN","NaN","NaN","NaN","boral","X_Vicia_sativa"
"57","intercept","-1.5698446048711","-3.7023005524628","0.347270554609828","1.38721174862949","-0.883661825078156","-0.544244862514571","-1.20701487309029","-0.476926450643648","boral","X_Zantedeschia_aethiopica"
"58","meanGW","-8.23486335060107","-12.5552839999321","-4.30924498761777","NaN","NaN","NaN","NaN","NaN","boral","X_Zantedeschia_aethiopica"
"59","intercept","0.120310396154694","-0.568601194599657","0.702571416856257","0.417592413391702","3.47095867637878","1.52241126328884","9.48847131880676","1.84644272779466","boral","Acacia_saligna"
"60","meanGW","-3.61403775393153","-5.90325984770111","-1.14085823581926","NaN","NaN","NaN","NaN","NaN","boral","Acacia_saligna"
"61","intercept","-0.494793824312369","-1.58092216802747","0.465173479941651","0.869706631332477","-1.75771521106016","-1.58880215648401","-1.83383199982015","-0.908445941044944","boral","Agrostis_avenacea"
"62","meanGW","-9.43157622827679","-14.0240493057033","-3.1907241887723","NaN","NaN","NaN","NaN","NaN","boral","Agrostis_avenacea"
"63","intercept","-0.689128942384086","-1.14506043635343","-0.155679816483792","0.331628547154142","-0.481228586927218","-0.3002557668462","-0.760628893979074","-0.254861846878643","boral","Baumea_articulata"
"64","meanGW","2.12803565566043","1.12802568839713","3.73757865103827","NaN","NaN","NaN","NaN","NaN","boral","Baumea_articulata"
"65","intercept","-0.280005127862577","-1.18649647819476","0.924417265149777","0.713816013297246","-2.54929621734491","-1.21745388294244","-8.05448749184924","-1.33889134946036","boral","Baumea_sp_"
"66","meanGW","-6.7782940032102","-11.2544577568051","-2.9014929977949","NaN","NaN","NaN","NaN","NaN","boral","Baumea_sp_"
"67","intercept","1.5552689724936","1.04077605381618","1.78987676505825","0.277554892533602","0.178461023425802","0.117021872185189","0.264638851591816","0.0885808491753098","boral","Centella_asiatica"
"68","meanGW","0.697526059722908","-0.0651122865755775","1.96582496478047","NaN","NaN","NaN","NaN","NaN","boral","Centella_asiatica"
"69","intercept","1.41891876468137","1.05372198616118","1.682191990319","0.202266571970645","0.142549790026962","0.0728597875481876","0.22971117131627","0.074048941569125","boral","Eucalyptus_rudis"
"70","meanGW","-1.50461914969815","-2.25907075576076","-0.307955008044011","NaN","NaN","NaN","NaN","NaN","boral","Eucalyptus_rudis"
"71","intercept","-0.271546996842591","-0.916161461120456","0.384468695584249","0.520871350309056","-1.91816280925763","-1.66284774356855","-2.44620623226467","-1.0163932578755","boral","Juncus_pallidus"
"72","meanGW","-5.06773992562783","-9.52495299848181","-2.1715708697017","NaN","NaN","NaN","NaN","NaN","boral","Juncus_pallidus"
"73","intercept","-0.0250544102997514","-0.622866088763035","0.443474838925892","0.392037855856165","-15.6474589170456","-12.1414420477599","-5.94421928972","-8.31142098989131","boral","Lepidosperma_gladiatum"
"74","meanGW","1.41212076256765","-1.72329892343288","4.84297427717705","NaN","NaN","NaN","NaN","NaN","boral","Lepidosperma_gladiatum"
"75","intercept","1.62072598513795","0.84395820707135","1.92710576504563","0.370757328039035","0.228760031886252","0.0360343095231848","0.390877860949128","0.101370594888987","boral","Melaleuca_rhaphiophylla"
"76","meanGW","0.107783342434641","-0.467220116895825","0.743805714135332","NaN","NaN","NaN","NaN","NaN","boral","Melaleuca_rhaphiophylla"
"77","intercept","-0.126058495831947","-1.25707178533661","1.23692636599496","0.836989488298069","-6.63969122250901","-2.4142991765954","-123.799763560932","-3.54631897915341","boral","Microtis_media"
"78","meanGW","-9.1081336258921","-17.4312209456037","-0.987137267004655","NaN","NaN","NaN","NaN","NaN","boral","Microtis_media"
"79","intercept","0.10587083832116","-0.750075319509178","0.707838602183579","0.51717874877668","4.88499720015265","2.04569275963614","-34.5176901522396","2.58699376901688","boral","Pennisetum_clandestinum"
"80","meanGW","-10.8999788762702","-14.8802805336386","-5.25849011477645","NaN","NaN","NaN","NaN","NaN","boral","Pennisetum_clandestinum"
"81","intercept","-0.687917083891646","-1.84187488530344","0.923109947144456","1.05374539249189","-1.53179128294169","-1.37442660240936","-3.00945836917586","-0.813716218760781","boral","Persicaria_sp_"
"82","meanGW","-6.93411491682097","-11.5422308681662","-1.88754064005567","NaN","NaN","NaN","NaN","NaN","boral","Persicaria_sp_"
